branch_id,year_month,active_customers,active_accounts,average_deposits,average_loan_balance,transaction_count,transaction_volume,branch_transaction_count,interest_income,interest_expense,net_interest_income,fee_income,total_revenue,personnel_cost,fixed_cost,variable_cost,operational_cost,total_operating_cost,credit_loss,pre_provision_profit,net_income
002,2024-07,156,307,515396806.99,306500296.82,2851,200607255.89,271,2497559.68,309594.51,2187965.17,176716.3,2364681.48,633822.59,252273.32,132411.05,157866.78,1176373.74,948901.65,1188307.74,239406.08
003,2024-07,173,298,475932946.63,435016446.33,3100,146350400.04,435,3912208.56,175604.74,3736603.82,223812.48,3960416.31,1671377.44,465662.24,350711.08,364170.7,2851921.47,-151467.46,1108494.84,1259962.3
004,2024-07,167,320,530465916.57,379868427.4,3350,192402024.88,254,2780631.69,147551.82,2633079.87,170529.01,2803608.88,662897.14,271674.67,157062.95,177998.59,1269633.34,3334867.25,1533975.54,-1800891.71
005,2024-07,190,335,619660104.19,549256422.29,3122,148904079.98,734,4163676.3,167429.79,3996246.51,247461.63,4243708.14,2895166.23,741727.17,636184.25,491112.16,4764189.81,-4347941.99,-520481.67,3827460.31
006,2024-07,159,287,612729184.66,277598697.45,3035,244642944.17,255,3050280.39,236428.92,2813851.46,160456.48,2974307.95,690876.89,217894.33,138515.51,156052.68,1203339.42,642029.31,1770968.53,1128939.22
007,2024-07,160,281,601551039.88,395174860.94,3181,444271349.97,215,3084623.11,120696.2,2963926.91,162833.27,3126760.18,617756.0,238120.65,129753.67,156383.01,1142013.33,-1620098.75,1984746.85,3604845.6
008,2024-07,156,285,576438560.2,378514379.77,3055,175159712.61,457,3112375.13,272547.04,2839828.09,214739.6,3054567.68,1788280.68,497993.3,390585.91,481713.28,3158573.17,2414934.03,-104005.48,-2518939.51
009,2024-07,138,273,868831866.26,390339518.68,2605,203505076.99,245,2947686.23,2168905.89,778780.34,150288.32,929068.67,664799.42,247919.5,125967.36,183764.43,1222450.7,1124572.41,-293382.03,-1417954.44
010,2024-07,149,271,671850146.76,354381708.57,2636,111019239.41,248,3370749.52,1555569.77,1815179.75,179156.94,1994336.69,610301.66,254532.86,116354.5,150073.88,1131262.89,-1982425.45,863073.8,2845499.25
011,2024-07,133,260,618226675.33,354111288.06,2616,127066313.6,269,2933743.87,498339.54,2435404.33,147625.31,2583029.63,621935.26,258922.64,126387.84,183109.06,1190354.8,2566822.54,1392674.84,-1174147.71
012,2024-07,147,262,705432817.63,509728924.85,2369,440533657.24,449,4098316.84,154623.75,3943693.09,179685.32,4123378.41,1495729.2,477922.03,270811.46,272162.58,2516625.27,1641200.91,1606753.14,-34447.77
013,2024-07,178,304,696568521.18,416069502.64,3029,249428677.39,756,3747489.94,303843.49,3443646.45,246164.28,3689810.73,3044747.64,987498.34,742862.17,610705.74,5385813.89,205682.69,-1696003.16,-1901685.86
014,2024-07,157,295,381380894.22,370345414.4,3116,140686841.28,282,3377587.99,95660.37,3281927.62,169018.73,3450946.35,659102.27,235539.64,144430.21,190239.75,1229311.87,-295833.81,2221634.48,2517468.29
015,2024-07,165,288,613888068.92,492563112.51,2602,172322478.2,460,4076382.95,702643.62,3373739.33,191111.06,3564850.4,1271557.63,625661.19,294754.82,337703.31,2529676.96,-1271762.4,1035173.44,2306935.84
016,2024-07,133,236,445307262.55,283857245.58,2621,226213776.5,226,2676793.72,104370.55,2572423.17,134157.84,2706581.0,658314.85,237393.88,124766.94,192978.77,1213454.43,-560893.15,1493126.57,2054019.72
017,2024-07,244,441,901237715.95,974051966.27,4591,986232480.05,1406,8802397.49,210631.09,8591766.4,801378.88,9393145.28,3175755.99,984893.67,1109151.98,650061.04,5919862.69,1285156.35,3473282.59,2188126.25
018,2024-07,193,338,664462879.62,531742842.73,3733,814525352.33,507,3549822.36,146934.92,3402887.45,368850.93,3771738.37,601110.43,243213.82,155843.89,157021.0,1157189.14,1699525.21,2614549.23,915024.02
019,2024-07,228,436,924520815.45,626673878.55,3767,485409420.95,1081,5618810.99,761118.59,4857692.4,584601.67,5442294.07,1307847.01,605641.34,454352.92,346860.26,2714701.53,2100775.37,2727592.54,626817.18
020,2024-07,175,309,548454982.63,520822539.85,3121,297263028.47,647,5081252.97,140336.23,4940916.73,357250.94,5298167.68,1679247.72,596444.3,417061.82,404052.66,3096806.49,-7535700.63,2201361.18,9737061.82
021,2024-07,112,213,679995909.17,410267999.54,2181,233327396.72,414,4013190.63,128987.44,3884203.19,149087.16,4033290.36,1714796.45,560683.77,299755.37,396068.53,2971304.12,-2629661.83,1061986.23,3691648.06
022,2024-07,135,261,514074897.36,419118919.47,2728,290806419.95,488,3432410.9,201969.15,3230441.75,211992.67,3442434.43,1765934.52,535714.07,361786.92,440627.09,3104062.59,5594708.81,338371.83,-5256336.98
023,2024-07,173,303,802956482.89,436929977.18,2934,532279889.52,673,4045108.73,215561.04,3829547.69,298805.75,4128353.44,1257162.81,495656.57,316672.78,352626.15,2422118.31,2777581.49,1706235.12,-1071346.37
024,2024-07,133,235,323887172.52,310618058.79,2271,133012227.4,506,3166147.32,59347.05,3106800.27,182368.46,3289168.73,1629000.71,541079.43,308915.62,408207.43,2887203.19,166178.13,401965.53,235787.41
025,2024-07,181,338,610694194.18,431129170.2,3369,216910546.58,874,3968320.68,373512.75,3594807.93,359631.32,3954439.25,651420.72,284287.91,192009.42,160565.16,1288283.21,-2195804.98,2666156.05,4861961.03
026,2024-07,196,319,697649041.01,618361437.42,3549,475236786.82,874,6096188.83,238061.44,5858127.4,343338.41,6201465.81,605703.65,303256.86,188960.1,150931.95,1248852.56,5110106.33,4952613.25,-157493.08
027,2024-07,134,229,570744822.55,372688681.86,2529,247842765.62,520,3088736.14,202020.7,2886715.45,231178.37,3117893.82,1604679.72,486655.64,312744.87,376990.35,2781070.57,636912.27,336823.25,-300089.01
028,2024-07,117,197,309759763.86,453290313.31,2140,241011690.16,389,3343812.25,82917.02,3260895.22,214586.8,3475482.02,630504.8,263036.54,115817.0,165760.23,1175118.57,3417354.1,2300363.45,-1116990.65
029,2024-07,99,172,309417941.24,286723268.22,1813,65473061.98,407,2018924.4,112208.35,1906716.05,90626.11,1997342.16,1656352.95,524606.63,249472.66,331709.58,2762141.82,2127372.57,-764799.67,-2892172.23
030,2024-07,107,173,320344943.63,331361929.6,1775,203119987.12,391,3307335.14,181014.03,3126321.11,143465.41,3269786.52,1726501.75,564727.84,266075.34,385079.33,2942384.26,269143.51,327402.26,58258.75
031,2024-07,96,170,368152840.48,226607797.32,1666,132375946.7,392,1980526.56,117496.78,1863029.79,99299.03,1962328.82,1651824.66,527758.21,246283.31,368295.29,2794161.47,672659.45,-831832.65,-1504492.09
032,2024-07,103,180,272472600.07,256076142.26,1771,90130396.04,447,2521427.3,97975.58,2423451.73,140484.76,2563936.48,1695502.53,495990.79,256943.39,381036.66,2829473.38,-655967.97,-265536.9,390431.07
033,2024-07,93,153,328117762.03,315440357.1,1699,102953407.43,368,3046863.88,388528.19,2658335.68,70324.86,2728660.55,1199422.63,418421.16,174691.11,254008.16,2046543.06,587326.04,682117.49,94791.45
034,2024-07,84,138,140632149.22,313309919.56,1450,57520782.95,391,2710099.71,39095.09,2671004.62,87417.3,2758421.92,1702471.12,469760.16,230853.01,433110.18,2836194.47,-55990.0,-77772.54,-21782.55
035,2024-07,70,120,172285580.98,306835875.38,1293,95074618.45,378,2637893.92,45740.63,2592153.3,61523.1,2653676.4,1540781.3,483020.95,186280.99,304941.13,2515024.37,2269041.25,138652.03,-2130389.23
036,2024-07,59,112,184812570.52,153181609.0,1087,34659124.28,233,1574175.22,70888.5,1503286.72,73220.06,1576506.78,806798.02,308036.21,89927.11,201326.7,1406088.05,734648.51,170418.74,-564229.78
037,2024-07,136,206,347043668.8,348570036.55,1988,93908539.94,721,3046116.01,123757.15,2922358.85,176879.19,3099238.04,655718.07,280807.13,144787.84,197929.07,1279242.1,3028728.5,1819995.94,-1208732.56
001,2024-08,179,333,699164063.08,622779568.09,3244,168213326.37,713,5062556.31,216337.75,4846218.56,279637.47,5125856.04,3151793.05,812765.93,769851.07,797887.07,5532297.12,-218057.7,-406441.08,-188383.38
002,2024-08,158,307,560171531.6,307220971.04,2788,108016244.3,305,2098363.7,316679.24,1781684.46,183687.01,1965371.48,637437.55,253117.61,133831.39,158661.24,1183047.78,5715796.54,782323.7,-4933472.85
003,2024-08,169,296,481616524.21,440734812.89,3270,166924390.88,472,3876730.0,176761.98,3699968.01,230213.27,3930181.29,1680910.01,467220.68,366496.71,366060.71,2880688.11,1120981.82,1049493.18,-71488.64
004,2024-08,167,321,538275930.0,386368358.65,3302,358049422.33,281,2838451.49,149545.87,2688905.63,188993.58,2877899.2,666677.92,272583.89,158586.36,178891.84,1276740.01,570679.94,1601159.19,1030479.25
005,2024-08,188,330,599120926.43,547657678.44,3127,233359979.05,681,4281079.82,162920.93,4118158.89,248174.79,4366333.67,2911678.58,744209.53,626820.09,493677.14,4776385.34,-956690.79,-410051.67,546639.12
006,2024-08,158,288,606938330.38,275514426.98,3026,287474594.28,222,2814210.53,237740.69,2576469.85,170967.88,2747437.73,694817.25,218623.56,136961.01,156854.54,1207256.37,2984056.16,1540181.36,-1443874.8
007,2024-08,164,284,540495810.6,390830386.05,3306,468299630.05,237,3059495.35,113491.38,2946003.98,160691.88,3106695.85,621279.32,238917.57,134682.38,157172.39,1152051.67,-516129.99,1954644.18,2470774.17
008,2024-08,155,284,611337173.34,421962688.4,2597,109309318.88,460,3727035.11,270731.52,3456303.59,210712.31,3667015.9,1798480.0,499659.94,365663.75,484213.42,3148017.11,245138.49,518998.79,273860.3
009,2024-08,142,274,884105617.71,392108678.46,2610,219107355.32,251,3051683.44,2185393.5,866289.94,145187.18,1011477.12,668591.05,248749.22,127227.72,184694.88,1229262.87,-1743706.26,-217785.74,1525920.52
010,2024-08,149,271,671231117.83,357439113.34,2704,168343460.1,257,3248356.88,1564973.93,1683382.95,188735.03,1872117.98,613782.46,255384.71,119076.52,150825.72,1139069.41,2013789.59,733048.57,-1280741.02
011,2024-08,135,259,631882159.03,344819945.05,2621,127363668.77,261,3079904.11,502016.99,2577887.13,138851.29,2716738.41,625482.42,259789.18,126517.34,184026.56,1195815.5,-3752089.96,1520922.92,5273012.88
012,2024-08,150,261,753454660.59,490652450.7,2496,171578466.0,422,3916811.89,160058.84,3756753.05,187264.7,3944017.75,1504259.98,479521.5,274745.76,273559.52,2532086.75,-2009887.15,1411931.0,3421818.15
013,2024-08,175,307,697540334.02,432225968.82,3284,209914668.85,742,4007717.36,305677.3,3702040.07,239044.8,3941084.86,3062113.12,990803.22,768947.15,613836.38,5435699.88,-805397.86,-1494615.01,-689217.15
014,2024-08,157,297,398868076.42,366496425.83,3048,116703131.41,290,3451577.5,98796.29,3352781.21,167993.09,3520774.3,662861.41,236327.93,144241.03,191206.73,1234637.09,-305402.58,2286137.2,2591539.78
015,2024-08,167,291,614694637.64,495227455.6,2737,170886848.48,499,4102753.71,707380.0,3395373.71,200609.57,3595983.27,1278809.86,627755.11,308433.94,339366.92,2554365.82,-211333.08,1041617.45,1252950.53
016,2024-08,132,234,449006777.2,286287020.25,2603,141300733.05,219,2979204.68,108679.44,2870525.24,119469.37,2989994.62,662069.5,238188.37,124220.21,193958.87,1218436.95,-2027598.68,1771557.67,3799156.35
017,2024-08,239,442,909475048.09,996717648.74,4563,388343700.99,1335,9089754.29,212068.64,8877685.65,759208.92,9636894.57,3193868.67,988189.84,1094754.64,653405.97,5930219.11,-902347.24,3706675.46,4609022.7
018,2024-08,193,343,630223543.67,503326120.6,3572,545065508.27,449,3149130.29,152539.2,2996591.09,349826.03,3346417.12,604538.82,244027.78,150399.18,157809.96,1156775.75,463835.83,2189641.37,1725805.54
019,2024-08,235,436,925784863.8,623289771.91,3938,380975163.53,1115,5684002.78,765935.23,4918067.55,594251.4,5512318.95,1315306.21,607668.26,468530.3,348579.82,2740084.58,-1702666.74,2772234.37,4474901.11
020,2024-08,168,309,552512459.12,532678333.96,3353,143802937.52,616,5157619.42,141652.61,5015966.81,353643.78,5369610.59,1688825.18,598440.43,427348.79,406107.56,3120721.97,736461.68,2248888.62,1512426.94
021,2024-08,113,214,622189249.54,418971065.1,2216,594789928.93,404,3988129.06,121028.96,3867100.11,159834.97,4026935.08,1724576.65,562560.22,302560.17,398097.48,2987794.54,2154975.2,1039140.54,-1115834.66
022,2024-08,136,263,491349799.16,414602164.38,2582,147813966.78,447,3613980.92,200569.17,3413411.75,181413.95,3594825.69,1776006.39,537506.96,348593.37,442898.47,3105005.19,-3276941.12,489820.51,3766761.62
023,2024-08,178,303,821201767.34,435545563.73,3153,273707315.03,669,4028603.1,221071.6,3807531.5,298868.08,4106399.58,1264332.94,497315.4,327670.07,354402.33,2443720.73,-379423.88,1662678.85,2042102.73
024,2024-08,139,240,388616415.26,319054707.96,2445,318350152.38,497,3487470.08,66879.05,3420591.04,191466.01,3612057.05,1638291.59,542890.28,320528.14,410295.74,2912005.74,-2869964.0,700051.31,3570015.31
025,2024-08,179,338,649038894.1,466440629.39,3466,231228364.15,828,4319152.15,380824.14,3938328.01,362533.21,4300861.22,655136.05,285239.34,192474.1,161365.96,1294215.45,830968.11,3006645.77,2175677.65
026,2024-08,203,321,690306824.21,617638685.25,3550,765652876.77,879,5793605.34,239512.66,5554092.68,372899.44,5926992.12,609158.24,304271.78,190329.0,151674.1,1255433.11,2522156.39,4671559.01,2149402.61
027,2024-08,137,234,560040344.25,378614701.55,2146,158778800.89,516,3104406.23,206579.83,2897826.4,216156.27,3113982.67,1613831.88,488284.34,293742.11,378933.74,2774792.07,784162.54,339190.6,-444971.94
028,2024-08,116,198,312141938.3,445035471.9,1914,162837980.52,434,3329808.36,83365.88,3246442.48,202555.68,3448998.16,634100.84,263916.84,114199.68,166590.64,1178808.0,-1975057.71,2270190.16,4245247.87
029,2024-08,102,175,299344284.83,293218602.86,1642,76763265.42,413,2124324.5,111022.29,2013302.21,83109.63,2096411.84,1665799.83,526362.34,242425.77,333413.42,2768001.37,-357592.51,-671589.53,-313997.02
030,2024-08,108,174,342226906.11,332919309.33,1755,230652426.32,445,3332758.15,183953.69,3148804.46,138399.95,3287204.41,1736348.72,566617.83,275391.69,387051.92,2965410.16,-479682.26,321794.25,801476.51
031,2024-08,97,171,372271080.7,246666676.72,1771,83869636.52,386,2233243.9,119183.47,2114060.43,92908.2,2206968.63,1661245.71,529524.47,253467.24,370185.66,2814423.09,-471699.75,-607454.46,-135754.71
032,2024-08,102,184,305412239.35,261571241.52,1920,146949443.26,456,2276152.87,102981.64,2173171.22,150118.62,2323289.84,1705172.7,497650.74,269589.85,383006.64,2855419.92,4159749.93,-532130.08,-4691880.01
033,2024-08,94,155,338685759.88,321865729.98,1648,88221282.09,395,2957873.29,392652.73,2565220.56,67631.64,2632852.2,1206263.44,419821.5,176714.69,255302.05,2058101.68,2064339.17,574750.52,-1489588.65
034,2024-08,82,138,156465128.98,331120787.12,1458,81087586.63,454,3084766.54,41194.84,3043571.7,82807.77,3126379.47,1712181.03,471332.32,243381.56,435359.65,2862254.56,-1169781.59,264124.91,1433906.5
035,2024-08,71,121,182616449.17,309868899.47,1180,161255550.87,385,2566529.37,47410.44,2519118.93,58300.66,2577419.58,1549569.03,484637.49,182098.21,306508.81,2522813.55,1121842.42,54606.03,-1067236.39
036,2024-08,58,112,189735172.81,173525224.61,1089,49032971.49,183,1836947.31,72133.02,1764814.29,73585.25,1838399.54,811399.53,309067.12,86008.87,202343.85,1408819.37,417638.68,429580.17,11941.48
037,2024-08,136,206,331616382.32,346672512.67,1965,155258249.82,736,2976193.81,122093.39,2854100.42,190630.28,3044730.7,659457.9,281746.91,145918.2,198918.08,1286041.09,4455073.71,1758689.6,-2696384.11
001,2024-09,183,333,715128327.48,635583754.49,3117,124688407.78,697,5311930.86,219701.48,5092229.38,277821.64,5370051.01,3169667.11,815476.96,757730.14,802029.92,5544904.13,-649639.47,-174853.12,474786.35
002,2024-09,156,307,567728799.41,305322099.63,2905,153762036.8,237,2033577.53,319355.47,1714222.06,181113.89,1895335.94,641052.51,253961.89,132876.62,159455.7,1187346.72,-120472.3,707989.23,828461.53
003,2024-09,172,296,479430061.65,445706177.15,2819,127098435.55,429,3901350.76,176628.9,3724721.85,212060.16,3936782.01,1690442.59,468779.12,338054.16,367950.72,2865226.58,782526.1,1071555.43,289029.33
004,2024-09,170,319,617280736.92,379015006.08,3424,556371379.26,255,2746059.89,161784.83,2584275.06,174833.1,2759108.16,670458.7,273493.11,160513.88,179785.1,1284250.79,-21709.64,1474857.37,1496567.01
005,2024-09,182,328,611949560.83,513868365.05,3107,141733123.91,665,4392772.69,162895.66,4229877.03,242637.7,4472514.73,2928190.94,746691.88,624768.56,496242.11,4795893.49,-6298775.21,-323378.76,5975396.45
006,2024-09,159,287,604829837.3,267389264.12,3122,203063471.82,256,2768053.06,239109.86,2528943.2,157026.99,2685970.19,698757.62,219352.79,141995.8,157656.39,1217762.6,-779650.02,1468207.59,2247857.61
007,2024-09,168,285,501612173.77,422095250.0,2904,313713369.99,255,3389699.57,109149.94,3280549.62,152884.1,3433433.72,624802.65,239714.5,127516.73,157961.77,1149995.64,1794009.33,2283438.08,489428.75
008,2024-09,154,284,626991531.47,428660539.26,2735,75293690.2,466,3806147.71,274717.37,3531430.34,213039.84,3744470.17,1808679.32,501326.59,376922.9,486713.55,3173642.35,4452063.16,570827.82,-3881235.34
009,2024-09,142,275,878135420.3,375594846.7,2620,138096488.47,244,3130690.36,2198201.64,932488.72,155300.91,1087789.63,672382.68,249578.93,127604.57,185625.33,1235191.51,-4893326.97,-147401.89,4745925.09
010,2024-09,151,274,676209971.8,347623740.22,2604,72394168.58,255,3548604.54,1575132.09,1973472.46,171226.05,2144698.51,617263.27,256236.56,117505.84,151577.56,1142583.23,-6621719.65,1002115.28,7623834.93
011,2024-09,132,256,649447228.22,365638816.37,2399,105928401.88,270,3274407.9,506521.73,2767886.17,140609.09,2908495.26,629029.58,260655.72,122185.63,184944.06,1196814.99,1248619.98,1711680.27,463060.29
012,2024-09,154,264,696848645.69,498325994.38,2480,219704306.14,393,3988584.15,153944.58,3834639.58,191937.83,4026577.41,1512790.75,481120.97,271959.19,274956.46,2540827.37,92718.24,1485750.04,1393031.8
013,2024-09,179,309,705202388.33,460798357.8,3221,170369816.4,703,4367037.11,308978.21,4058058.9,228638.34,4286697.25,3079478.6,994108.1,756576.56,616967.02,5447130.29,666474.89,-1160433.04,-1826907.93
014,2024-09,158,298,417442026.46,351494660.35,2997,148740670.05,287,3539053.45,101638.28,3437415.17,177341.16,3614756.33,666620.55,237116.21,143700.92,192173.71,1239611.39,-4178285.75,2375144.94,6553430.69
015,2024-09,164,290,622322841.66,484963794.68,2558,128449519.87,482,3901508.28,705525.14,3195983.13,185544.49,3381527.63,1286062.09,629849.02,298832.78,341030.52,2555774.42,697074.26,825753.21,128678.95
016,2024-09,133,234,443654589.03,283056864.01,2583,212209280.12,203,2729701.65,107300.53,2622401.11,137804.38,2760205.49,665824.14,238982.87,123198.74,194938.97,1222944.73,2374074.86,1537260.77,-836814.09
017,2024-09,239,443,876801015.58,999749543.49,4410,365556404.81,1351,9478072.42,209941.05,9268131.37,759757.11,10027888.47,3211981.34,991486.0,1090640.0,656750.89,5950858.24,-2620294.75,4077030.24,6697324.99
018,2024-09,192,341,646741117.64,506214552.52,3658,689647240.45,533,3502684.58,163322.75,3339361.83,375742.64,3715104.47,607967.21,244841.75,157447.42,158598.92,1168855.3,-3955517.69,2546249.17,6501766.85
019,2024-09,233,431,873255653.43,634462423.57,3655,271782323.75,1062,5557393.15,764190.21,4793202.93,595230.91,5388433.85,1322765.41,609695.17,450811.91,350299.38,2733571.87,3570452.88,2654861.98,-915590.91
