transaction_id,account_id,transaction_datetime,transaction_type,direction,channel,amount,counterparty_type,transfer_scope,counterparty_bank_id,transaction_branch_id,transaction_status,merchant_category,failure_reason
T0000126090,A0013864,2025-04-16 16:21:04,DEBIT_PURCHASE,DEBIT,POS,285.99,MERCHANT,,,,COMPLETED,ENTERTAINMENT,
T0000126091,A0009609,2025-04-16 16:22:10,DEBIT_PURCHASE,DEBIT,POS,1358.24,MERCHANT,,,,COMPLETED,RESTAURANTS,
T0000126092,A0016127,2025-04-16 16:43:26,TRANSFER_IN,CREDIT,MOBILE,21133.36,GOVERNMENT,,,,COMPLETED,,
T0000126093,A0001485,2025-04-16 16:50:44,CASH_WITHDRAWAL,DEBIT,ATM,9469.86,OTHER,,,,COMPLETED,,
T0000126094,A0009795,2025-04-16 16:58:05,CASH_WITHDRAWAL,DEBIT,BRANCH,8477.08,OTHER,,,003,COMPLETED,,
T0000126095,A0010381,2025-04-16 17:01:09,TRANSFER_OUT,DEBIT,WEB,5067.74,OTHER,,,,COMPLETED,,
T0000126096,A0007744,2025-04-16 17:09:41,TRANSFER_OUT,DEBIT,MOBILE,20203.19,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000126097,A0013269,2025-04-16 17:09:41,TRANSFER_IN,CREDIT,MOBILE,20203.19,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000126098,A0009443,2025-04-16 17:17:05,TRANSFER_IN,CREDIT,MOBILE,473.0,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000126099,A0013089,2025-04-16 17:17:05,TRANSFER_OUT,DEBIT,MOBILE,473.0,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000126100,A0016692,2025-04-16 17:17:29,DEBIT_PURCHASE,DEBIT,POS,5794.75,MERCHANT,,,,COMPLETED,OTHER,
T0000126101,A0016692,2025-04-16 17:24:20,TRANSFER_OUT,DEBIT,MOBILE,12686.48,OTHER_BANK,INTERNATIONAL,B105,,COMPLETED,,
T0000126102,A0017308,2025-04-16 17:35:19,DEBIT_PURCHASE,DEBIT,POS,4022.08,MERCHANT,,,,COMPLETED,EDUCATION,
T0000126103,A0000509,2025-04-16 17:51:53,SERVICE_PAYMENT,DEBIT,MOBILE,2083.12,SERVICE_PROVIDER,,,,COMPLETED,,
T0000126104,A0002072,2025-04-16 18:01:59,DEBIT_PURCHASE,DEBIT,POS,76981.37,MERCHANT,,,,COMPLETED,GROCERIES,
T0000126105,A0000819,2025-04-16 18:06:01,CASH_WITHDRAWAL,DEBIT,ATM,2486.87,OTHER,,,,COMPLETED,,
T0000126106,A0009609,2025-04-16 18:30:04,DEBIT_PURCHASE,DEBIT,POS,1421.05,MERCHANT,,,,COMPLETED,ENTERTAINMENT,
T0000126107,A0013297,2025-04-16 18:52:58,DEBIT_PURCHASE,DEBIT,POS,3550.56,MERCHANT,,,,COMPLETED,GROCERIES,
T0000126108,A0009797,2025-04-16 18:59:42,DEBIT_PURCHASE,DEBIT,POS,1676.21,MERCHANT,,,,COMPLETED,TRANSPORT,
T0000126109,A0015110,2025-04-16 19:18:54,TRANSFER_OUT,DEBIT,MOBILE,5090.96,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000126110,A0016445,2025-04-16 19:18:54,TRANSFER_IN,CREDIT,MOBILE,5090.96,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000126111,A0012361,2025-04-16 19:24:03,TRANSFER_IN,CREDIT,MOBILE,6138.23,OTHER,,,,COMPLETED,,
T0000126112,A0000303,2025-04-16 19:25:31,SERVICE_PAYMENT,DEBIT,MOBILE,2210.21,GOVERNMENT,,,,COMPLETED,,
T0000126113,A0013864,2025-04-16 19:28:26,TRANSFER_IN,CREDIT,WEB,2901.15,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000126114,A0014274,2025-04-16 19:28:26,TRANSFER_OUT,DEBIT,WEB,2901.15,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000126115,A0014300,2025-04-16 19:41:04,DEBIT_PURCHASE,DEBIT,POS,5516.9,MERCHANT,,,,COMPLETED,FUEL,
T0000126116,A0009795,2025-04-16 19:53:06,TRANSFER_IN,CREDIT,WEB,17156.01,EMPLOYER,,,,COMPLETED,,
T0000126117,A0007072,2025-04-16 19:55:55,TRANSFER_OUT,DEBIT,MOBILE,3777.94,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000126118,A0015734,2025-04-16 19:55:55,TRANSFER_IN,CREDIT,MOBILE,3777.94,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000126119,A0014138,2025-04-16 19:57:14,SERVICE_PAYMENT,DEBIT,MOBILE,1703.52,SERVICE_PROVIDER,,,,COMPLETED,,
T0000126120,A0018164,2025-04-16 21:13:49,DEBIT_PURCHASE,DEBIT,POS,413.92,MERCHANT,,,,COMPLETED,TELECOMMUNICATIONS,
T0000126121,A0001309,2025-04-16 21:20:57,TRANSFER_IN,CREDIT,WEB,4882.66,OTHER,,,,COMPLETED,,
T0000126122,A0016692,2025-04-16 21:29:24,TRANSFER_OUT,DEBIT,WEB,55219.55,OTHER,,,,COMPLETED,,
T0000126123,A0002675,2025-04-16 21:45:15,DEBIT_PURCHASE,DEBIT,POS,12434.33,MERCHANT,,,,COMPLETED,FUEL,
T0000126124,A0008325,2025-04-16 22:51:59,DEBIT_PURCHASE,DEBIT,POS,2561.89,MERCHANT,,,,COMPLETED,ECOMMERCE,
T0000126125,A0009949,2025-04-16 22:55:38,DEBIT_PURCHASE,DEBIT,POS,965.82,MERCHANT,,,,COMPLETED,TRANSPORT,
T0000126126,A0000819,2025-04-16 23:10:15,TRANSFER_IN,CREDIT,WEB,50913.95,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000126127,A0013512,2025-04-16 23:10:15,TRANSFER_OUT,DEBIT,WEB,50913.95,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000126128,A0013822,2025-04-16 23:27:48,SERVICE_PAYMENT,DEBIT,MOBILE,1606.65,SERVICE_PROVIDER,,,,COMPLETED,,
T0000126129,A0008327,2025-04-16 23:30:52,TRANSFER_IN,CREDIT,MOBILE,7969.46,OTHER,,,,COMPLETED,,
T0000126130,A0015352,2025-04-17 00:00:49,LOAN_PAYMENT,DEBIT,AUTOMATIC,8432.23,LOAN_ACCOUNT,,,,COMPLETED,,
T0000126131,A0013731,2025-04-17 00:24:16,SERVICE_PAYMENT,DEBIT,AUTOMATIC,554.56,SERVICE_PROVIDER,,,,COMPLETED,,
T0000126132,A0001337,2025-04-17 01:01:07,SERVICE_PAYMENT,DEBIT,AUTOMATIC,3767.22,SERVICE_PROVIDER,,,,COMPLETED,,
T0000126133,A0000807,2025-04-17 01:37:57,LOAN_PAYMENT,DEBIT,AUTOMATIC,5959.21,LOAN_ACCOUNT,,,,COMPLETED,,
T0000126134,A0002630,2025-04-17 02:44:02,SERVICE_PAYMENT,DEBIT,AUTOMATIC,34.34,GOVERNMENT,,,,COMPLETED,,
T0000126135,A0008666,2025-04-17 04:27:08,CASH_DEPOSIT,CREDIT,ATM,5378.56,OTHER,,,,COMPLETED,,
T0000126136,A0002675,2025-04-17 05:24:36,TRANSFER_OUT,DEBIT,MOBILE,292863.8,GOVERNMENT,,,,COMPLETED,,
T0000126137,A0013469,2025-04-17 07:37:24,CASH_WITHDRAWAL,DEBIT,ATM,4646.7,OTHER,,,,COMPLETED,,
T0000126138,A0013822,2025-04-17 07:50:18,SERVICE_PAYMENT,DEBIT,AUTOMATIC,3249.49,SERVICE_PROVIDER,,,,COMPLETED,,
T0000126139,A0009609,2025-04-17 07:58:23,TRANSFER_IN,CREDIT,MOBILE,15281.88,EMPLOYER,,,,COMPLETED,,
T0000126140,A0001921,2025-04-17 09:05:47,LOAN_PAYMENT,DEBIT,BRANCH,43600.96,LOAN_ACCOUNT,,,024,COMPLETED,,
T0000126141,A0012929,2025-04-17 09:06:35,CASH_WITHDRAWAL,DEBIT,BRANCH,4848.65,OTHER,,,012,COMPLETED,,
T0000126142,A0012107,2025-04-17 09:12:34,CASH_WITHDRAWAL,DEBIT,BRANCH,24461.25,OTHER,,,003,COMPLETED,,
T0000126143,A0002675,2025-04-17 09:12:36,TRANSFER_OUT,DEBIT,WEB,901518.01,OTHER_BANK,INTERNATIONAL,B102,,COMPLETED,,
T0000126144,A0017302,2025-04-17 09:23:42,DEBIT_PURCHASE,DEBIT,POS,693.72,MERCHANT,,,,COMPLETED,GROCERIES,
T0000126145,A0000819,2025-04-17 09:31:13,TRANSFER_OUT,DEBIT,MOBILE,14658.46,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000126146,A0002675,2025-04-17 09:31:13,TRANSFER_IN,CREDIT,MOBILE,14658.46,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000126147,A0016966,2025-04-17 09:40:39,CASH_DEPOSIT,CREDIT,BRANCH,8074.09,OTHER,,,017,COMPLETED,,
T0000126148,A0015734,2025-04-17 09:56:26,TRANSFER_IN,CREDIT,BRANCH,2782.54,BTYT_CUSTOMER,INTERNAL,B000,005,COMPLETED,,
T0000126149,A0017434,2025-04-17 09:56:26,TRANSFER_OUT,DEBIT,BRANCH,2782.54,BTYT_CUSTOMER,INTERNAL,B000,005,COMPLETED,,
T0000126150,A0018938,2025-04-17 10:26:35,SERVICE_PAYMENT,DEBIT,WEB,7932.96,SERVICE_PROVIDER,,,,COMPLETED,,
T0000126151,A0016876,2025-04-17 10:39:17,CASH_WITHDRAWAL,DEBIT,ATM,7367.9,OTHER,,,,COMPLETED,,
T0000126152,A0014794,2025-04-17 10:46:40,TRANSFER_OUT,DEBIT,WEB,2378.13,OTHER_BANK,DOMESTIC_EXTERNAL,B007,,COMPLETED,,
T0000126153,A0016254,2025-04-17 10:54:53,SERVICE_PAYMENT,DEBIT,BRANCH,2128.6,SERVICE_PROVIDER,,,017,COMPLETED,,
T0000126154,A0010792,2025-04-17 11:02:20,CASH_WITHDRAWAL,DEBIT,BRANCH,16460.89,OTHER,,,001,COMPLETED,,
T0000126155,A0011464,2025-04-17 11:06:44,TRANSFER_OUT,DEBIT,MOBILE,17916.95,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000126156,A0014535,2025-04-17 11:06:44,TRANSFER_IN,CREDIT,MOBILE,17916.95,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000126157,A0017483,2025-04-17 11:10:09,TRANSFER_IN,CREDIT,MOBILE,3574.46,GOVERNMENT,,,,COMPLETED,,
T0000126158,A0011094,2025-04-17 11:14:04,SERVICE_PAYMENT,DEBIT,WEB,2909.19,SERVICE_PROVIDER,,,,COMPLETED,,
T0000126159,A0006926,2025-04-17 11:22:27,SERVICE_PAYMENT,DEBIT,BRANCH,2029.66,SERVICE_PROVIDER,,,008,COMPLETED,,
T0000126160,A0005284,2025-04-17 11:48:47,TRANSFER_OUT,DEBIT,BRANCH,7033.55,OTHER_BANK,INTERNATIONAL,B105,009,COMPLETED,,
T0000126161,A0009609,2025-04-17 11:50:18,SERVICE_PAYMENT,DEBIT,WEB,4594.54,SERVICE_PROVIDER,,,,COMPLETED,,
T0000126162,A0012786,2025-04-17 11:57:00,TRANSFER_OUT,DEBIT,BRANCH,7997.98,OTHER,,,022,COMPLETED,,
T0000126163,A0000995,2025-04-17 11:57:15,TRANSFER_OUT,DEBIT,MOBILE,22060.26,GOVERNMENT,,,,COMPLETED,,
T0000126164,A0005285,2025-04-17 12:01:36,TRANSFER_OUT,DEBIT,WEB,17313.85,GOVERNMENT,,,,COMPLETED,,
T0000126165,A0002481,2025-04-17 12:02:42,TRANSFER_IN,CREDIT,WEB,154774.66,OTHER,,,,COMPLETED,,
T0000126166,A0014300,2025-04-17 12:11:31,DEBIT_PURCHASE,DEBIT,POS,3022.23,MERCHANT,,,,COMPLETED,RETAIL,
T0000126167,A0006926,2025-04-17 12:18:53,TRANSFER_IN,CREDIT,MOBILE,103111.38,OTHER,,,,COMPLETED,,
T0000126168,A0013360,2025-04-17 12:22:55,CASH_DEPOSIT,CREDIT,BRANCH,6298.85,OTHER,,,027,COMPLETED,,
T0000126169,A0012786,2025-04-17 12:26:22,TRANSFER_IN,CREDIT,BRANCH,7768.66,BTYT_CUSTOMER,INTERNAL,B000,013,COMPLETED,,
T0000126170,A0015110,2025-04-17 12:26:22,TRANSFER_OUT,DEBIT,BRANCH,7768.66,BTYT_CUSTOMER,INTERNAL,B000,013,COMPLETED,,
T0000126171,A0002072,2025-04-17 12:32:06,TRANSFER_OUT,DEBIT,WEB,1145060.16,SUPPLIER,,,,COMPLETED,,
T0000126172,A0014989,2025-04-17 12:45:58,TRANSFER_IN,CREDIT,BRANCH,7960.44,OTHER_BANK,DOMESTIC_EXTERNAL,B011,026,COMPLETED,,
T0000126173,A0015996,2025-04-17 12:50:49,CASH_WITHDRAWAL,DEBIT,BRANCH,1971.41,OTHER,,,025,COMPLETED,,
T0000126174,A0001732,2025-04-17 12:55:06,SERVICE_PAYMENT,DEBIT,MOBILE,73.14,SERVICE_PROVIDER,,,,COMPLETED,,
T0000126175,A0016481,2025-04-17 13:03:20,TRANSFER_IN,CREDIT,BRANCH,127.73,OTHER_BANK,DOMESTIC_EXTERNAL,B007,005,COMPLETED,,
T0000126176,A0012897,2025-04-17 13:09:49,TRANSFER_IN,CREDIT,MOBILE,25451.44,GOVERNMENT,,,,COMPLETED,,
T0000126177,A0007189,2025-04-17 13:35:47,TRANSFER_OUT,DEBIT,BRANCH,25839.11,BTYT_CUSTOMER,INTERNAL,B000,025,COMPLETED,,
T0000126178,A0008666,2025-04-17 13:35:47,TRANSFER_IN,CREDIT,BRANCH,25839.11,BTYT_CUSTOMER,INTERNAL,B000,025,COMPLETED,,
T0000126179,A0015656,2025-04-17 13:58:19,CASH_WITHDRAWAL,DEBIT,ATM,12030.58,OTHER,,,,COMPLETED,,
T0000126180,A0002675,2025-04-17 14:00:04,TRANSFER_IN,CREDIT,WEB,271508.39,OTHER,,,,COMPLETED,,
T0000126181,A0002675,2025-04-17 14:14:53,TRANSFER_IN,CREDIT,BRANCH,20013.18,OTHER_BANK,DOMESTIC_EXTERNAL,B011,013,COMPLETED,,
T0000126182,A0014401,2025-04-17 14:27:05,SERVICE_PAYMENT,DEBIT,WEB,18037.32,SERVICE_PROVIDER,,,,FAILED,,INSUFFICIENT_FUNDS
T0000126183,A0005086,2025-04-17 14:32:40,TRANSFER_OUT,DEBIT,BRANCH,373.24,BTYT_CUSTOMER,INTERNAL,B000,015,COMPLETED,,
T0000126184,A0011887,2025-04-17 14:32:40,TRANSFER_IN,CREDIT,BRANCH,373.24,BTYT_CUSTOMER,INTERNAL,B000,015,COMPLETED,,
T0000126185,A0007767,2025-04-17 14:36:45,TRANSFER_OUT,DEBIT,MOBILE,6439.92,OTHER_BANK,DOMESTIC_EXTERNAL,B001,,COMPLETED,,
T0000126186,A0013297,2025-04-17 14:40:19,DEBIT_PURCHASE,DEBIT,POS,2754.2,MERCHANT,,,,COMPLETED,PHARMACY,
T0000126187,A0012929,2025-04-17 14:56:22,DEBIT_PURCHASE,DEBIT,POS,2391.12,MERCHANT,,,,COMPLETED,RESTAURANTS,
T0000126188,A0011808,2025-04-17 14:59:15,LOAN_PAYMENT,DEBIT,BRANCH,15590.53,LOAN_ACCOUNT,,,025,COMPLETED,,
T0000126189,A0013469,2025-04-17 14:59:45,DEBIT_PURCHASE,DEBIT,POS,1083.05,MERCHANT,,,,COMPLETED,TELECOMMUNICATIONS,
T0000126190,A0011809,2025-04-17 15:30:27,TRANSFER_IN,CREDIT,MOBILE,13211.31,OTHER_BANK,DOMESTIC_EXTERNAL,B001,,COMPLETED,,
T0000126191,A0012171,2025-04-17 15:31:47,SERVICE_PAYMENT,DEBIT,BRANCH,8840.97,SERVICE_PROVIDER,,,013,COMPLETED,,
T0000126192,A0015996,2025-04-17 15:34:08,TRANSFER_IN,CREDIT,MOBILE,125.94,OTHER_BANK,DOMESTIC_EXTERNAL,B001,,COMPLETED,,
T0000126193,A0009609,2025-04-17 15:45:41,TRANSFER_IN,CREDIT,MOBILE,12833.79,EMPLOYER,,,,COMPLETED,,
T0000126194,A0009610,2025-04-17 15:46:21,TRANSFER_IN,CREDIT,MOBILE,22664.8,GOVERNMENT,,,,COMPLETED,,
T0000126195,A0012786,2025-04-17 15:50:47,TRANSFER_OUT,DEBIT,MOBILE,12207.47,OTHER,,,,COMPLETED,,
T0000126196,A0012718,2025-04-17 15:52:57,SERVICE_PAYMENT,DEBIT,BRANCH,4040.55,SERVICE_PROVIDER,,,030,COMPLETED,,
T0000126197,A0017302,2025-04-17 15:55:28,TRANSFER_OUT,DEBIT,BRANCH,12413.79,OTHER_BANK,DOMESTIC_EXTERNAL,B001,030,COMPLETED,,
T0000126198,A0001887,2025-04-17 15:57:15,CASH_WITHDRAWAL,DEBIT,ATM,144.59,OTHER,,,,COMPLETED,,
T0000126199,A0002675,2025-04-17 15:58:32,DEBIT_PURCHASE,DEBIT,POS,40835.77,MERCHANT,,,,COMPLETED,OTHER,
T0000126200,A0015734,2025-04-17 16:11:56,DEBIT_PURCHASE,DEBIT,POS,3306.85,MERCHANT,,,,COMPLETED,FUEL,
T0000126201,A0015989,2025-04-17 16:14:23,DEBIT_PURCHASE,DEBIT,POS,1804.41,MERCHANT,,,,COMPLETED,PHARMACY,
T0000126202,A0000303,2025-04-17 16:18:56,TRANSFER_IN,CREDIT,WEB,15232.98,OTHER_BANK,DOMESTIC_EXTERNAL,B001,,COMPLETED,,
T0000126203,A0013870,2025-04-17 16:28:43,TRANSFER_IN,CREDIT,BRANCH,18470.36,OTHER_BANK,DOMESTIC_EXTERNAL,B007,013,COMPLETED,,
T0000126204,A0000303,2025-04-17 17:11:01,SERVICE_PAYMENT,DEBIT,WEB,3642.94,SERVICE_PROVIDER,,,,COMPLETED,,
T0000126205,A0000896,2025-04-17 17:11:11,SERVICE_PAYMENT,DEBIT,WEB,6096.55,SERVICE_PROVIDER,,,,COMPLETED,,
T0000126206,A0007884,2025-04-17 17:26:32,TRANSFER_IN,CREDIT,MOBILE,33944.46,OTHER_BANK,DOMESTIC_EXTERNAL,B010,,COMPLETED,,
T0000126207,A0017970,2025-04-17 17:29:46,DEBIT_PURCHASE,DEBIT,POS,5496.32,MERCHANT,,,,COMPLETED,PHARMACY,
T0000126208,A0012897,2025-04-17 17:37:35,DEBIT_PURCHASE,DEBIT,POS,749.46,MERCHANT,,,,COMPLETED,PHARMACY,
T0000126209,A0012627,2025-04-17 18:01:02,SERVICE_PAYMENT,DEBIT,WEB,1936.06,GOVERNMENT,,,,COMPLETED,,
T0000126210,A0008666,2025-04-17 18:17:45,TRANSFER_OUT,DEBIT,MOBILE,70289.99,OTHER_BANK,DOMESTIC_EXTERNAL,B009,,COMPLETED,,
T0000126211,A0000819,2025-04-17 18:22:15,DEBIT_PURCHASE,DEBIT,POS,345.92,MERCHANT,,,,COMPLETED,TELECOMMUNICATIONS,
T0000126212,A0013360,2025-04-17 18:23:03,DEBIT_PURCHASE,DEBIT,POS,985.36,MERCHANT,,,,COMPLETED,GROCERIES,
T0000126213,A0005367,2025-04-17 18:40:48,DEBIT_PURCHASE,DEBIT,POS,393.49,MERCHANT,,,,COMPLETED,RETAIL,
T0000126214,A0000509,2025-04-17 18:45:22,LOAN_PAYMENT,DEBIT,WEB,54839.36,LOAN_ACCOUNT,,,,COMPLETED,,
T0000126215,A0003888,2025-04-17 19:00:03,TRANSFER_OUT,DEBIT,WEB,1479.29,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000126216,A0014599,2025-04-17 19:00:03,TRANSFER_IN,CREDIT,WEB,1479.29,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000126217,A0014853,2025-04-17 19:06:38,TRANSFER_IN,CREDIT,MOBILE,10890.03,OTHER,,,,COMPLETED,,
T0000126218,A0015656,2025-04-17 20:20:15,DEBIT_PURCHASE,DEBIT,POS,1630.38,MERCHANT,,,,COMPLETED,RESTAURANTS,
T0000126219,A0011561,2025-04-17 20:37:21,DEBIT_PURCHASE,DEBIT,POS,4729.16,MERCHANT,,,,COMPLETED,GROCERIES,
T0000126220,A0007191,2025-04-17 20:49:32,CASH_WITHDRAWAL,DEBIT,ATM,14011.34,OTHER,,,,COMPLETED,,
T0000126221,A0016692,2025-04-17 20:59:50,TRANSFER_IN,CREDIT,MOBILE,67039.77,EMPLOYER,,,,COMPLETED,,
T0000126222,A0017446,2025-04-17 21:11:18,TRANSFER_IN,CREDIT,MOBILE,6210.44,EMPLOYER,,,,COMPLETED,,
T0000126223,A0011094,2025-04-17 21:24:51,DEBIT_PURCHASE,DEBIT,POS,2137.08,MERCHANT,,,,COMPLETED,GROCERIES,
T0000126224,A0002675,2025-04-17 21:32:04,SERVICE_PAYMENT,DEBIT,MOBILE,32522.71,GOVERNMENT,,,,COMPLETED,,
T0000126225,A0018164,2025-04-17 21:35:26,SERVICE_PAYMENT,DEBIT,WEB,2070.32,SERVICE_PROVIDER,,,,COMPLETED,,
T0000126226,A0005790,2025-04-17 23:24:11,DEBIT_PURCHASE,DEBIT,POS,3111.03,MERCHANT,,,,FAILED,RETAIL,LIMIT_EXCEEDED
T0000126227,A0007885,2025-04-17 23:39:40,TRANSFER_OUT,DEBIT,WEB,12895.32,OTHER_BANK,INTERNATIONAL,B104,,COMPLETED,,
T0000126228,A0001921,2025-04-18 00:15:45,SERVICE_PAYMENT,DEBIT,AUTOMATIC,4341.43,SERVICE_PROVIDER,,,,COMPLETED,,
T0000126229,A0017434,2025-04-18 00:55:29,SERVICE_PAYMENT,DEBIT,AUTOMATIC,3191.9,GOVERNMENT,,,,COMPLETED,,
T0000126230,A0015734,2025-04-18 01:22:58,SERVICE_PAYMENT,DEBIT,AUTOMATIC,4208.13,SERVICE_PROVIDER,,,,COMPLETED,,
T0000126231,A0008331,2025-04-18 01:38:45,SERVICE_PAYMENT,DEBIT,AUTOMATIC,2427.42,SERVICE_PROVIDER,,,,COMPLETED,,
T0000126232,A0009795,2025-04-18 05:01:43,TRANSFER_OUT,DEBIT,MOBILE,17821.22,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000126233,A0011464,2025-04-18 05:01:43,TRANSFER_IN,CREDIT,MOBILE,17821.22,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000126234,A0000303,2025-04-18 06:16:36,SERVICE_PAYMENT,DEBIT,AUTOMATIC,1121.82,GOVERNMENT,,,,COMPLETED,,
T0000126235,A0002819,2025-04-18 06:40:28,SERVICE_PAYMENT,DEBIT,MOBILE,2494.06,SERVICE_PROVIDER,,,,COMPLETED,,
T0000126236,A0009609,2025-04-18 06:41:59,TRANSFER_IN,CREDIT,WEB,15616.12,EMPLOYER,,,,COMPLETED,,
T0000126237,A0014771,2025-04-18 06:58:26,SERVICE_PAYMENT,DEBIT,MOBILE,6255.43,SERVICE_PROVIDER,,,,COMPLETED,,
T0000126238,A0015093,2025-04-18 06:59:45,SERVICE_PAYMENT,DEBIT,WEB,6314.58,SERVICE_PROVIDER,,,,COMPLETED,,
T0000126239,A0017434,2025-04-18 07:07:15,CASH_WITHDRAWAL,DEBIT,ATM,6479.6,OTHER,,,,COMPLETED,,
T0000126240,A0000819,2025-04-18 08:05:58,CASH_WITHDRAWAL,DEBIT,ATM,2468.06,OTHER,,,,COMPLETED,,
T0000126241,A0001485,2025-04-18 09:01:09,TRANSFER_OUT,DEBIT,BRANCH,6337.14,GOVERNMENT,,,034,COMPLETED,,
T0000126242,A0001885,2025-04-18 09:09:43,SERVICE_PAYMENT,DEBIT,AUTOMATIC,1430.56,GOVERNMENT,,,,COMPLETED,,
T0000126243,A0016410,2025-04-18 09:23:00,CASH_DEPOSIT,CREDIT,BRANCH,6005.52,OTHER,,,017,COMPLETED,,
T0000126244,A0014020,2025-04-18 09:25:11,DEBIT_PURCHASE,DEBIT,POS,6637.75,MERCHANT,,,,COMPLETED,HOME,
T0000126245,A0000819,2025-04-18 09:26:52,SERVICE_PAYMENT,DEBIT,MOBILE,1494.46,SERVICE_PROVIDER,,,,COMPLETED,,
T0000126246,A0014771,2025-04-18 09:30:03,CASH_WITHDRAWAL,DEBIT,BRANCH,24671.65,OTHER,,,026,COMPLETED,,
T0000126247,A0002755,2025-04-18 09:36:22,CASH_WITHDRAWAL,DEBIT,BRANCH,12165.45,OTHER,,,015,COMPLETED,,
T0000126248,A0010381,2025-04-18 09:40:50,TRANSFER_OUT,DEBIT,BRANCH,2504.24,BTYT_CUSTOMER,INTERNAL,B000,024,COMPLETED,,
T0000126249,A0012676,2025-04-18 09:40:50,TRANSFER_IN,CREDIT,BRANCH,2504.24,BTYT_CUSTOMER,INTERNAL,B000,024,COMPLETED,,
T0000126250,A0008666,2025-04-18 09:44:34,TRANSFER_OUT,DEBIT,BRANCH,12831.75,OTHER_BANK,DOMESTIC_EXTERNAL,B007,029,COMPLETED,,
T0000126251,A0000807,2025-04-18 10:04:25,SERVICE_PAYMENT,DEBIT,MOBILE,2957.54,SERVICE_PROVIDER,,,,COMPLETED,,
T0000126252,A0012656,2025-04-18 10:20:36,CASH_DEPOSIT,CREDIT,BRANCH,22606.16,OTHER,,,010,COMPLETED,,
T0000126253,A0014138,2025-04-18 10:20:48,TRANSFER_OUT,DEBIT,BRANCH,3519.6,OTHER_BANK,INTERNATIONAL,B105,028,COMPLETED,,
T0000126254,A0011464,2025-04-18 10:22:38,CASH_DEPOSIT,CREDIT,BRANCH,5222.48,OTHER,,,002,COMPLETED,,
T0000126255,A0017542,2025-04-18 10:52:11,CASH_WITHDRAWAL,DEBIT,BRANCH,5316.8,OTHER,,,005,COMPLETED,,
T0000126256,A0014604,2025-04-18 10:56:53,CASH_DEPOSIT,CREDIT,BRANCH,55.79,OTHER,,,017,COMPLETED,,
T0000126257,A0017446,2025-04-18 10:58:22,CASH_WITHDRAWAL,DEBIT,BRANCH,2169.29,OTHER,,,027,COMPLETED,,
T0000126258,A0002675,2025-04-18 11:03:49,TRANSFER_OUT,DEBIT,WEB,91586.22,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000126259,A0013517,2025-04-18 11:03:49,TRANSFER_IN,CREDIT,WEB,91586.22,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000126260,A0008331,2025-04-18 11:04:32,TRANSFER_OUT,DEBIT,BRANCH,1960.93,GOVERNMENT,,,027,COMPLETED,,
T0000126261,A0007914,2025-04-18 11:22:35,TRANSFER_OUT,DEBIT,WEB,85.07,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000126262,A0012668,2025-04-18 11:22:35,TRANSFER_IN,CREDIT,WEB,85.07,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000126263,A0002481,2025-04-18 11:31:30,TRANSFER_IN,CREDIT,WEB,30789.83,OTHER_BANK,INTERNATIONAL,B102,,COMPLETED,,
T0000126264,A0016410,2025-04-18 11:36:08,DEBIT_PURCHASE,DEBIT,POS,3198.47,MERCHANT,,,,COMPLETED,RETAIL,
T0000126265,A0012656,2025-04-18 11:44:50,SERVICE_PAYMENT,DEBIT,MOBILE,3677.29,SERVICE_PROVIDER,,,,COMPLETED,,
T0000126266,A0002675,2025-04-18 11:46:08,TRANSFER_IN,CREDIT,MOBILE,185058.05,SUPPLIER,,,,COMPLETED,,
T0000126267,A0000819,2025-04-18 11:47:31,TRANSFER_IN,CREDIT,BRANCH,12449.53,OTHER_BANK,DOMESTIC_EXTERNAL,B009,008,COMPLETED,,
