loan_id,year_month,outstanding_balance,current_interest_rate,scheduled_payment,actual_payment,days_past_due,delinquency_status,arrears_amount
L0000085,2022-12,26242.55,18.6112,15689.89,20111.91,16,DPD_1_30,792.24
L0000085,2023-01,13222.24,18.6112,13427.31,13427.31,16,DPD_1_30,792.24
L0000085,2023-02,792.24,18.9862,12639.21,12639.21,13,DPD_1_30,792.24
L0000085,2023-03,428.43,18.9862,12.53,376.35,44,DPD_31_60,428.43
L0000085,2023-04,428.43,18.9862,6.58,6.58,74,DPD_61_90,428.43
L0000085,2023-05,93.86,18.9862,6.48,341.04,105,DPD_90_PLUS,93.86
L0000085,2023-06,45.04,18.9862,1.08,49.9,135,DPD_90_PLUS,45.04
L0000085,2023-07,0.0,18.9862,0.29,45.34,0,CURRENT,0.0
L0000086,2022-05,125000.0,22.09,0.0,0.0,0,CURRENT,0.0
L0000086,2022-06,123356.67,22.09,3944.37,3944.37,0,CURRENT,0.0
L0000086,2022-07,121683.09,22.09,3944.37,3944.37,0,CURRENT,0.0
L0000086,2022-08,119978.71,22.09,3944.37,3944.37,0,CURRENT,0.0
L0000086,2022-09,118242.94,22.09,3944.37,3944.37,0,CURRENT,0.0
L0000086,2022-10,116475.23,22.09,3944.37,3944.37,0,CURRENT,0.0
L0000086,2022-11,114674.97,22.09,3944.37,3944.37,0,CURRENT,0.0
L0000086,2022-12,112841.58,22.09,3944.37,3944.37,0,CURRENT,0.0
L0000086,2023-01,110974.44,22.09,3944.37,3944.37,0,CURRENT,0.0
L0000086,2023-02,109072.92,22.09,3944.37,3944.37,0,CURRENT,0.0
L0000086,2023-03,107136.4,22.09,3944.37,3944.37,0,CURRENT,0.0
L0000086,2023-04,105164.23,22.09,3944.37,3944.37,0,CURRENT,0.0
L0000086,2023-05,103155.76,22.09,3944.37,3944.37,0,CURRENT,0.0
L0000086,2023-06,101110.32,22.09,3944.37,3944.37,0,CURRENT,0.0
L0000086,2023-07,99027.22,22.09,3944.37,3944.37,0,CURRENT,0.0
L0000086,2023-08,96905.78,22.09,3944.37,3944.37,0,CURRENT,0.0
L0000086,2023-09,94745.28,22.09,3944.37,3944.37,0,CURRENT,0.0
L0000086,2023-10,92545.01,22.09,3944.37,3944.37,0,CURRENT,0.0
L0000086,2023-11,94248.61,22.09,3944.37,0.0,14,DPD_1_30,3944.37
L0000086,2023-12,88942.39,22.09,4042.24,7009.82,15,DPD_1_30,976.79
L0000086,2024-01,86594.07,22.09,3985.6,3985.6,15,DPD_1_30,976.79
L0000086,2024-02,84202.52,22.09,3985.6,3985.6,13,DPD_1_30,976.79
L0000086,2024-03,80928.36,22.09,3985.6,4824.19,15,DPD_1_30,138.21
L0000086,2024-04,78473.39,22.09,3944.73,3944.73,14,DPD_1_30,138.21
L0000086,2024-05,75973.22,22.09,3944.73,3944.73,15,DPD_1_30,138.21
L0000086,2024-06,73311.67,22.09,3944.73,4060.09,14,DPD_1_30,22.85
L0000086,2024-07,72396.27,22.09,3938.53,2264.95,15,DPD_1_30,1696.43
L0000086,2024-08,70842.12,22.09,4031.73,2886.85,15,DPD_1_30,2841.31
L0000086,2024-09,68053.86,22.09,4089.73,4089.73,14,DPD_1_30,2841.31
L0000086,2024-10,63510.49,22.09,4095.1,5795.14,15,DPD_1_30,1141.27
L0000086,2024-11,60688.03,22.09,3991.59,3991.59,14,DPD_1_30,1141.27
L0000086,2024-12,56810.94,22.09,3991.59,4994.26,15,DPD_1_30,138.61
L0000086,2025-01,53934.37,22.09,3922.36,3922.36,15,DPD_1_30,138.61
L0000086,2025-02,50911.76,22.09,3922.36,4015.44,12,DPD_1_30,45.53
L0000086,2025-03,47913.67,22.09,3915.21,3935.3,15,DPD_1_30,25.43
L0000086,2025-04,44859.8,22.09,3913.56,3935.87,14,DPD_1_30,3.12
L0000086,2025-05,41772.77,22.09,3911.62,3912.82,15,DPD_1_30,1.92
L0000086,2025-06,38628.52,22.09,3911.51,3913.22,14,DPD_1_30,0.21
L0000086,2025-07,35428.19,22.09,3911.33,3911.42,15,DPD_1_30,0.12
L0000086,2025-08,32169.04,22.09,3911.32,3911.32,15,DPD_1_30,0.12
L0000086,2025-09,28849.83,22.09,3911.32,3911.39,14,DPD_1_30,0.06
L0000086,2025-10,25843.0,22.09,3911.32,3537.91,15,DPD_1_30,373.46
L0000086,2025-11,22179.21,22.09,3968.66,4139.51,14,DPD_1_30,202.61
L0000086,2025-12,18649.17,22.09,3938.32,3938.32,15,DPD_1_30,202.61
L0000086,2026-01,15054.16,22.09,3938.32,3938.32,15,DPD_1_30,202.61
L0000086,2026-02,11318.92,22.09,3938.32,4012.36,12,DPD_1_30,128.57
L0000086,2026-03,7614.56,22.09,3912.73,3912.73,15,DPD_1_30,128.57
L0000086,2026-04,7754.73,22.09,3912.73,0.0,45,DPD_31_60,4041.3
L0000086,2026-05,7894.9,22.09,3228.6,0.0,76,DPD_61_90,7269.9
L0000086,2026-06,8035.07,22.09,140.17,0.0,106,DPD_90_PLUS,7410.07
L0000086,2026-07,8175.24,22.09,140.17,0.0,137,DPD_90_PLUS,7550.24
L0000086,2026-08,8315.41,22.09,140.17,0.0,168,DPD_90_PLUS,7690.41
L0000086,2026-09,8455.58,22.09,140.17,0.0,198,DPD_90_PLUS,7830.58
