loan_id,origination_month_internal,lifecycle_seed,resolution_month_internal,terminal_event_internal,pre2021_inherited_state
L0026819,2019-12,726819,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0026820,2021-05,726820,2026-01,EARLY_PREPAYMENT,CURRENT
L0026821,2023-12,726821,2023-12,EARLY_PREPAYMENT,CURRENT
L0026822,2024-10,726822,2026-04,EARLY_PREPAYMENT,CURRENT
L0026823,2021-07,726823,2023-10,SCHEDULED_MATURITY,CURRENT
L0026824,2021-08,726824,2026-06,RESTRUCTURE_AFTER_DEFAULT,CURRENT
L0026825,2023-09,726825,2023-09,EARLY_PREPAYMENT,CURRENT
L0026826,2025-09,726826,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0026827,2007-03,726827,2012-05,SCHEDULED_MATURITY,CURRENT
L0026828,2015-03,726828,2018-03,SCHEDULED_MATURITY,CURRENT
L0026829,2019-10,726829,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0026830,2025-12,726830,2025-12,EARLY_PREPAYMENT,CURRENT
L0026831,2026-12,726831,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0026832,2024-08,726832,2025-12,SCHEDULED_MATURITY,CURRENT
L0026833,2024-02,726833,2024-02,EARLY_PREPAYMENT,CURRENT
L0026834,2019-07,726834,2023-07,SCHEDULED_MATURITY,CURRENT
L0026835,2023-09,726835,2024-05,FACILITY_EXPIRY,CURRENT
L0026836,2024-02,726836,2026-07,FACILITY_EXPIRY,CURRENT
L0026837,2025-11,726837,2026-06,EARLY_PREPAYMENT,CURRENT
L0026838,2017-09,726838,2020-04,EARLY_PREPAYMENT,CURRENT
L0026839,2025-02,726839,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0026840,2010-05,726840,2016-01,EARLY_PREPAYMENT,CURRENT
L0026841,2012-09,726841,2026-02,SEVERE_RECOGNIZED_AT_CUTOFF,EARLY_DELINQUENCY
L0026842,2013-09,726842,2015-04,EARLY_PREPAYMENT,EARLY_DELINQUENCY
L0026843,2014-12,726843,2017-08,EARLY_PREPAYMENT,CURRENT
L0026844,2017-03,726844,2018-02,EARLY_PREPAYMENT,CURRENT
L0026845,2018-09,726845,2024-05,EARLY_PREPAYMENT,CURRENT
L0026846,2023-01,726846,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0026847,2026-11,726847,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0026848,2010-06,726848,2014-01,EARLY_PREPAYMENT,CURRENT
L0026849,2012-01,726849,2013-12,SCHEDULED_MATURITY,CURRENT
L0026850,2016-03,726850,2023-01,EARLY_PREPAYMENT,CURRENT
L0026851,2019-08,726851,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0026852,2022-11,726852,2024-02,EARLY_PREPAYMENT,CURRENT
L0026853,2023-10,726853,2024-07,EARLY_PREPAYMENT,CURRENT
L0026854,2026-01,726854,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0026855,2026-11,726855,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0026856,2025-09,726856,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0026857,2026-06,726857,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0026858,2025-12,726858,2026-02,EARLY_PREPAYMENT,CURRENT
L0026859,2021-08,726859,,OPEN_SEVERE_AT_CUTOFF,CURRENT
L0026860,2023-09,726860,2025-10,EARLY_PREPAYMENT,CURRENT
L0026861,2026-07,726861,2026-11,EARLY_PREPAYMENT,CURRENT
L0026862,2022-02,726862,2026-04,SCHEDULED_MATURITY,CURRENT
L0026863,2022-08,726863,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0026864,2023-07,726864,2026-09,WRITE_OFF,CURRENT
L0026865,2023-07,726865,2024-11,EARLY_PREPAYMENT,CURRENT
L0026866,2026-04,726866,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0026867,2015-01,726867,2018-02,SCHEDULED_MATURITY,CURRENT
L0026868,2026-04,726868,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0026869,2017-07,726869,2022-08,SCHEDULED_MATURITY,CURRENT
L0026870,2025-02,726870,2025-07,EARLY_PREPAYMENT,CURRENT
L0026871,2025-04,726871,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0026872,2020-05,726872,2022-06,EARLY_PREPAYMENT,CURRENT
L0026873,2023-10,726873,2025-07,EARLY_PREPAYMENT,CURRENT
L0026874,2025-11,726874,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0026875,2007-07,726875,2010-01,EARLY_PREPAYMENT,CURRENT
L0026876,2010-06,726876,2012-01,EARLY_PREPAYMENT,CURRENT
L0026877,2014-11,726877,2014-11,EARLY_PREPAYMENT,CURRENT
L0026878,2015-08,726878,2020-11,SCHEDULED_MATURITY,CURRENT
L0026879,2018-06,726879,2026-02,EARLY_PREPAYMENT,CURRENT
L0026880,2021-07,726880,2023-12,SCHEDULED_MATURITY,CURRENT
L0026881,2000-06,726881,,OPEN_SEVERE_AT_CUTOFF,CURRENT
L0026882,2001-08,726882,2002-08,EARLY_PREPAYMENT,CURRENT
L0026883,2006-08,726883,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0026884,2010-08,726884,2020-05,EARLY_PREPAYMENT,CURRENT
L0026885,2013-03,726885,2014-11,SCHEDULED_MATURITY,EARLY_DELINQUENCY
L0026886,2025-12,726886,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0026887,2009-09,726887,2012-11,EARLY_PREPAYMENT,EARLY_DELINQUENCY
L0026888,2018-06,726888,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0026889,2020-05,726889,,OPEN_SEVERE_AT_CUTOFF,EARLY_DELINQUENCY
L0026890,2022-06,726890,2026-02,EARLY_PREPAYMENT,CURRENT
L0026891,2003-12,726891,2005-12,SCHEDULED_MATURITY,CURRENT
L0026892,2010-05,726892,2012-01,EARLY_PREPAYMENT,EARLY_DELINQUENCY
L0026893,2015-09,726893,2015-09,EARLY_PREPAYMENT,CURRENT
L0026894,2022-12,726894,2023-03,EARLY_PREPAYMENT,CURRENT
L0026895,2000-12,726895,2026-11,SEVERE_RECOGNIZED_AT_CUTOFF,EARLY_DELINQUENCY
L0026896,2007-02,726896,2008-04,SCHEDULED_MATURITY,CURRENT
L0026897,2008-04,726897,2010-06,SCHEDULED_MATURITY,CURRENT
L0026898,2016-12,726898,2018-04,EARLY_PREPAYMENT,CURRENT
L0026899,2019-05,726899,2022-04,SCHEDULED_MATURITY,CURRENT
L0026900,2020-06,726900,,OPEN_SEVERE_AT_CUTOFF,EARLY_DELINQUENCY
L0026901,2021-07,726901,2023-09,EARLY_PREPAYMENT,CURRENT
L0026902,2023-12,726902,2024-12,EARLY_PREPAYMENT,CURRENT
L0026903,2019-01,726903,2021-01,SCHEDULED_MATURITY,CURRENT
L0026904,2023-02,726904,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0026905,2009-07,726905,2010-12,SCHEDULED_MATURITY,CURRENT
L0026906,2009-03,726906,2026-12,RESTRUCTURE_AFTER_DEFAULT,CURRENT
L0026907,2015-08,726907,2019-11,SCHEDULED_MATURITY,CURRENT
L0026908,2019-09,726908,2020-01,SCHEDULED_MATURITY,CURRENT
L0026909,2020-02,726909,2022-04,EARLY_PREPAYMENT,CURRENT
L0026910,2021-06,726910,2026-04,SEVERE_RECOGNIZED_AT_CUTOFF,CURRENT
L0026911,2026-05,726911,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0026912,2023-07,726912,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0026913,2024-07,726913,2025-09,EARLY_PREPAYMENT,CURRENT
L0026914,2025-02,726914,2025-12,EARLY_PREPAYMENT,CURRENT
L0026915,2025-04,726915,2026-01,SEVERE_RECOGNIZED_AT_CUTOFF,CURRENT
L0026916,2018-04,726916,2020-04,SCHEDULED_MATURITY,CURRENT
L0026917,2025-01,726917,2026-01,EARLY_PREPAYMENT,CURRENT
L0026918,2024-04,726918,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0026919,2026-03,726919,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0026920,2026-03,726920,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0026921,2006-02,726921,2026-02,SEVERE_RECOGNIZED_AT_CUTOFF,EARLY_DELINQUENCY
L0026922,2012-04,726922,,OPEN_DEFAULT_AT_CUTOFF,EARLY_DELINQUENCY
L0026923,2015-06,726923,2026-05,SEVERE_RECOGNIZED_AT_CUTOFF,SEVERE_DELINQUENCY
L0026924,2004-03,726924,2023-08,WRITE_OFF,SEVERE_DELINQUENCY
L0026925,2008-10,726925,2011-08,EARLY_PREPAYMENT,CURRENT
L0026926,2009-10,726926,2019-02,EARLY_PREPAYMENT,CURRENT
L0026927,2019-01,726927,2024-01,EARLY_PREPAYMENT,CURRENT
L0026928,2021-03,726928,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0026929,2024-09,726929,2026-11,SEVERE_RECOGNIZED_AT_CUTOFF,CURRENT
L0026930,2024-12,726930,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0026931,2026-07,726931,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0026932,2012-03,726932,2013-05,SCHEDULED_MATURITY,EARLY_DELINQUENCY
L0026933,2015-01,726933,2017-01,SCHEDULED_MATURITY,CURRENT
L0026934,2018-10,726934,2021-05,EARLY_PREPAYMENT,CURRENT
L0026935,2020-04,726935,2021-10,EARLY_PREPAYMENT,CURRENT
L0026936,2024-08,726936,2026-06,SCHEDULED_MATURITY,CURRENT
L0026937,2025-10,726937,2025-10,EARLY_PREPAYMENT,CURRENT
L0026938,2025-02,726938,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0026939,2025-02,726939,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0026940,2025-05,726940,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0026941,2021-01,726941,2025-01,SCHEDULED_MATURITY,CURRENT
L0026942,2022-09,726942,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0026943,2018-09,726943,2020-12,EARLY_PREPAYMENT,CURRENT
L0026944,2005-04,726944,2007-04,SCHEDULED_MATURITY,CURRENT
L0026945,2010-04,726945,2010-07,EARLY_PREPAYMENT,CURRENT
L0026946,2014-07,726946,2019-01,EARLY_PREPAYMENT,CURRENT
L0026947,2021-05,726947,2026-05,EARLY_PREPAYMENT,CURRENT
L0026948,2023-01,726948,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0026949,2026-12,726949,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0026950,2018-08,726950,2018-08,EARLY_PREPAYMENT,CURRENT
L0026951,2019-09,726951,2022-05,EARLY_PREPAYMENT,CURRENT
L0026952,2024-08,726952,2026-11,SEVERE_RECOGNIZED_AT_CUTOFF,CURRENT
L0026953,2005-12,726953,2010-06,EARLY_PREPAYMENT,CURRENT
L0026954,2006-02,726954,2019-09,FACILITY_EXPIRY,CURRENT
L0026955,2011-07,726955,2014-11,FACILITY_EXPIRY,CURRENT
L0026956,2016-10,726956,2018-03,EARLY_PREPAYMENT,CURRENT
L0026957,2018-09,726957,2021-10,SCHEDULED_MATURITY,CURRENT
L0026958,2024-02,726958,2024-10,EARLY_PREPAYMENT,CURRENT
L0026959,2021-07,726959,2025-06,EARLY_PREPAYMENT,CURRENT
L0026960,2022-06,726960,2024-10,SCHEDULED_MATURITY,CURRENT
L0026961,2022-01,726961,2023-10,EARLY_PREPAYMENT,CURRENT
L0026962,2006-12,726962,2013-04,EARLY_PREPAYMENT,CURRENT
L0026963,2007-11,726963,2025-08,EARLY_PREPAYMENT,CURRENT
L0026964,2008-05,726964,2025-06,WRITE_OFF,SEVERE_DELINQUENCY
L0026965,2019-01,726965,2021-02,SCHEDULED_MATURITY,CURRENT
L0026966,2025-10,726966,2026-04,EARLY_PREPAYMENT,CURRENT
L0026967,2011-03,726967,2018-11,EARLY_PREPAYMENT,EARLY_DELINQUENCY
L0026968,2018-02,726968,2026-12,RESTRUCTURE_AFTER_DEFAULT,EARLY_DELINQUENCY
L0026969,2009-05,726969,2026-06,SEVERE_RECOGNIZED_AT_CUTOFF,SEVERE_DELINQUENCY
L0026970,2012-09,726970,2013-04,EARLY_PREPAYMENT,CURRENT
L0026971,2019-01,726971,2021-02,SCHEDULED_MATURITY,CURRENT
L0026972,2020-03,726972,2025-09,SCHEDULED_MATURITY,CURRENT
L0026973,2025-06,726973,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0026974,2000-10,726974,2002-04,EARLY_PREPAYMENT,CURRENT
L0026975,2004-11,726975,2007-02,EARLY_PREPAYMENT,CURRENT
L0026976,2007-11,726976,2007-11,EARLY_PREPAYMENT,CURRENT
L0026977,2009-06,726977,2014-12,SCHEDULED_MATURITY,CURRENT
L0026978,2011-11,726978,2015-09,EARLY_PREPAYMENT,CURRENT
L0026979,2007-01,726979,2008-04,SCHEDULED_MATURITY,CURRENT
L0026980,2009-06,726980,2013-10,EARLY_PREPAYMENT,EARLY_DELINQUENCY
L0026981,2011-03,726981,2012-11,EARLY_PREPAYMENT,CURRENT
L0026982,2014-12,726982,2023-08,WRITE_OFF,SEVERE_DELINQUENCY
L0026983,2015-04,726983,2026-12,SEVERE_RECOGNIZED_AT_CUTOFF,SEVERE_DELINQUENCY
L0026984,2017-05,726984,2022-07,SCHEDULED_MATURITY,CURRENT
L0026985,2025-12,726985,2026-10,EARLY_PREPAYMENT,CURRENT
L0026986,2026-12,726986,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0026987,2023-07,726987,2025-02,EARLY_PREPAYMENT,CURRENT
L0026988,2019-06,726988,2022-05,SCHEDULED_MATURITY,CURRENT
L0026989,2020-01,726989,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0026990,2025-10,726990,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0026991,2000-10,726991,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0026992,2002-12,726992,,OPEN_SEVERE_AT_CUTOFF,EARLY_DELINQUENCY
L0026993,2004-09,726993,2006-11,EARLY_PREPAYMENT,CURRENT
L0026994,2011-12,726994,2021-03,EARLY_PREPAYMENT,CURRENT
L0026995,2017-07,726995,2018-09,SCHEDULED_MATURITY,CURRENT
L0026996,2025-11,726996,2026-08,EARLY_PREPAYMENT,CURRENT
L0026997,2026-11,726997,2026-11,EARLY_PREPAYMENT,CURRENT
L0026998,2013-10,726998,2016-03,EARLY_PREPAYMENT,CURRENT
L0026999,2020-03,726999,2022-08,SCHEDULED_MATURITY,CURRENT
L0027000,2022-06,727000,2025-07,SCHEDULED_MATURITY,CURRENT
L0027001,2026-07,727001,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027002,2017-12,727002,2019-03,EARLY_PREPAYMENT,CURRENT
L0027003,2020-03,727003,2020-03,EARLY_PREPAYMENT,CURRENT
L0027004,2026-08,727004,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027005,2008-11,727005,2012-09,SCHEDULED_MATURITY,CURRENT
L0027006,2014-08,727006,2019-05,EARLY_PREPAYMENT,CURRENT
L0027007,2023-12,727007,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027008,2024-01,727008,2026-02,SCHEDULED_MATURITY,CURRENT
L0027009,2004-01,727009,2008-01,SCHEDULED_MATURITY,CURRENT
L0027010,2011-09,727010,2026-12,SEVERE_RECOGNIZED_AT_CUTOFF,SEVERE_DELINQUENCY
L0027011,2013-07,727011,2016-10,FACILITY_EXPIRY,CURRENT
L0027012,2020-11,727012,2024-05,FACILITY_EXPIRY,CURRENT
L0027013,2025-09,727013,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027014,2019-01,727014,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027015,2000-09,727015,2005-05,EARLY_PREPAYMENT,CURRENT
L0027016,2004-03,727016,2006-10,SCHEDULED_MATURITY,CURRENT
L0027017,2009-07,727017,2023-12,WRITE_OFF,SEVERE_DELINQUENCY
L0027018,2014-11,727018,2019-04,EARLY_PREPAYMENT,CURRENT
L0027019,2018-12,727019,2022-10,SCHEDULED_MATURITY,CURRENT
L0027020,2025-06,727020,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027021,2026-08,727021,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027022,2026-04,727022,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027023,2025-05,727023,2025-05,EARLY_PREPAYMENT,CURRENT
L0027024,2021-02,727024,2022-12,SCHEDULED_MATURITY,CURRENT
L0027025,2025-10,727025,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027026,2026-10,727026,2026-10,EARLY_PREPAYMENT,CURRENT
L0027027,2011-10,727027,2026-10,SCHEDULED_MATURITY,EARLY_DELINQUENCY
L0027028,2012-01,727028,2013-08,SCHEDULED_MATURITY,CURRENT
L0027029,2022-07,727029,2024-08,SCHEDULED_MATURITY,CURRENT
L0027030,2024-11,727030,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0027031,2025-05,727031,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027032,2021-12,727032,2022-05,EARLY_PREPAYMENT,CURRENT
L0027033,2023-01,727033,2025-09,EARLY_PREPAYMENT,CURRENT
L0027034,2023-03,727034,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027035,2014-02,727035,2026-03,SEVERE_RECOGNIZED_AT_CUTOFF,SEVERE_DELINQUENCY
L0027036,2016-01,727036,2026-02,RESTRUCTURE_AFTER_DEFAULT,EARLY_DELINQUENCY
L0027037,2019-08,727037,2026-01,EARLY_PREPAYMENT,CURRENT
L0027038,2026-01,727038,2026-01,EARLY_PREPAYMENT,CURRENT
L0027039,2025-01,727039,2025-07,SCHEDULED_MATURITY,CURRENT
L0027040,2026-02,727040,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027041,2026-07,727041,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027042,2023-01,727042,2026-05,EARLY_PREPAYMENT,CURRENT
L0027043,2025-03,727043,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027044,2005-03,727044,2024-12,WRITE_OFF,EARLY_DELINQUENCY
L0027045,2015-06,727045,2020-06,SCHEDULED_MATURITY,CURRENT
L0027046,2020-08,727046,2021-10,SCHEDULED_MATURITY,CURRENT
L0027047,2025-10,727047,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0027048,2016-10,727048,2018-05,SCHEDULED_MATURITY,CURRENT
L0027049,2024-01,727049,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027050,2025-11,727050,2026-03,EARLY_PREPAYMENT,CURRENT
L0027051,2024-10,727051,2026-08,SEVERE_RECOGNIZED_AT_CUTOFF,CURRENT
L0027052,2008-12,727052,2012-10,SCHEDULED_MATURITY,CURRENT
L0027053,2012-10,727053,2012-10,EARLY_PREPAYMENT,CURRENT
L0027054,2015-07,727054,2023-01,WRITE_OFF,SEVERE_DELINQUENCY
L0027055,2019-11,727055,2022-10,EARLY_PREPAYMENT,CURRENT
L0027056,2022-08,727056,2023-08,SCHEDULED_MATURITY,CURRENT
L0027057,2003-09,727057,2007-12,SCHEDULED_MATURITY,CURRENT
L0027058,2007-04,727058,2007-08,EARLY_PREPAYMENT,CURRENT
L0027059,2008-10,727059,2023-11,SCHEDULED_MATURITY,CURRENT
L0027060,2010-06,727060,2015-04,SCHEDULED_MATURITY,CURRENT
L0027061,2011-08,727061,2026-05,SEVERE_RECOGNIZED_AT_CUTOFF,SEVERE_DELINQUENCY
L0027062,2015-06,727062,2021-11,SCHEDULED_MATURITY,CURRENT
L0027063,2020-04,727063,2022-07,SCHEDULED_MATURITY,CURRENT
L0027064,2019-03,727064,2019-12,EARLY_PREPAYMENT,CURRENT
L0027065,2020-05,727065,2025-09,SCHEDULED_MATURITY,CURRENT
L0027066,2025-01,727066,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027067,2023-12,727067,2025-04,EARLY_PREPAYMENT,CURRENT
L0027068,2025-05,727068,2026-09,SEVERE_RECOGNIZED_AT_CUTOFF,CURRENT
L0027069,2011-06,727069,2014-10,SCHEDULED_MATURITY,CURRENT
L0027070,2013-03,727070,2022-08,WRITE_OFF,SEVERE_DELINQUENCY
L0027071,2023-06,727071,2026-06,EARLY_PREPAYMENT,CURRENT
L0027072,2020-04,727072,2022-11,EARLY_PREPAYMENT,CURRENT
L0027073,2022-08,727073,2024-08,SCHEDULED_MATURITY,CURRENT
L0027074,2011-03,727074,2013-07,EARLY_PREPAYMENT,CURRENT
L0027075,2023-01,727075,2024-01,SCHEDULED_MATURITY,CURRENT
L0027076,2024-03,727076,2026-03,EARLY_PREPAYMENT,CURRENT
L0027077,2026-06,727077,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027078,2010-02,727078,2013-08,EARLY_PREPAYMENT,CURRENT
L0027079,2012-01,727079,2016-01,EARLY_PREPAYMENT,CURRENT
L0027080,2017-09,727080,2019-10,SCHEDULED_MATURITY,CURRENT
L0027081,2022-09,727081,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0027082,2023-07,727082,2023-09,EARLY_PREPAYMENT,CURRENT
L0027083,2026-10,727083,2026-10,EARLY_PREPAYMENT,CURRENT
L0027084,2000-03,727084,,OPEN_SEVERE_AT_CUTOFF,CURRENT
L0027085,2005-07,727085,2010-11,SCHEDULED_MATURITY,EARLY_DELINQUENCY
L0027086,2010-05,727086,2026-05,RESTRUCTURE_AFTER_DEFAULT,CURRENT
L0027087,2017-02,727087,2023-06,SCHEDULED_MATURITY,CURRENT
L0027088,2024-05,727088,2025-05,WRITE_OFF,CURRENT
L0027089,2025-02,727089,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027090,2015-07,727090,2017-12,EARLY_PREPAYMENT,CURRENT
L0027091,2025-07,727091,2026-09,EARLY_PREPAYMENT,CURRENT
L0027092,2025-04,727092,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027093,2026-07,727093,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027094,2010-05,727094,2014-10,SCHEDULED_MATURITY,CURRENT
L0027095,2014-01,727095,2024-04,SCHEDULED_MATURITY,CURRENT
L0027096,2015-07,727096,2020-08,SCHEDULED_MATURITY,CURRENT
L0027097,2016-02,727097,2025-06,EARLY_PREPAYMENT,CURRENT
L0027098,2025-01,727098,2026-12,EARLY_PREPAYMENT,CURRENT
L0027099,2025-05,727099,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027100,2019-06,727100,2021-11,EARLY_PREPAYMENT,CURRENT
L0027101,2024-09,727101,2026-08,SEVERE_RECOGNIZED_AT_CUTOFF,CURRENT
L0027102,2024-06,727102,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027103,2024-07,727103,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027104,2026-04,727104,2026-04,EARLY_PREPAYMENT,CURRENT
L0027105,2026-11,727105,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027106,2022-07,727106,2026-06,EARLY_PREPAYMENT,CURRENT
L0027107,2024-07,727107,2025-01,EARLY_PREPAYMENT,CURRENT
L0027108,2023-10,727108,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027109,2024-06,727109,2026-04,EARLY_PREPAYMENT,CURRENT
L0027110,2010-07,727110,2011-06,SCHEDULED_MATURITY,CURRENT
L0027111,2018-09,727111,2021-10,EARLY_PREPAYMENT,CURRENT
L0027112,2023-12,727112,2024-09,EARLY_PREPAYMENT,CURRENT
L0027113,2025-09,727113,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027114,2026-08,727114,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027115,2018-03,727115,2019-06,EARLY_PREPAYMENT,CURRENT
L0027116,2024-09,727116,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027117,2026-12,727117,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027118,2001-02,727118,2002-10,SCHEDULED_MATURITY,CURRENT
L0027119,2003-07,727119,2008-02,EARLY_PREPAYMENT,CURRENT
L0027120,2008-08,727120,2008-08,EARLY_PREPAYMENT,CURRENT
L0027121,2009-01,727121,2010-02,SCHEDULED_MATURITY,CURRENT
L0027122,2012-11,727122,2017-01,EARLY_PREPAYMENT,CURRENT
L0027123,2017-04,727123,2019-01,EARLY_PREPAYMENT,EARLY_DELINQUENCY
L0027124,2018-12,727124,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0027125,2019-11,727125,2021-07,EARLY_PREPAYMENT,CURRENT
L0027126,2025-09,727126,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027127,2007-12,727127,2008-06,SCHEDULED_MATURITY,CURRENT
L0027128,2003-09,727128,2004-09,EARLY_PREPAYMENT,CURRENT
L0027129,2016-06,727129,2016-06,EARLY_PREPAYMENT,CURRENT
L0027130,2019-09,727130,2021-10,EARLY_PREPAYMENT,CURRENT
L0027131,2021-09,727131,2026-04,EARLY_PREPAYMENT,CURRENT
L0027132,2021-08,727132,2025-03,WRITE_OFF,CURRENT
L0027133,2026-05,727133,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027134,2022-05,727134,2026-11,SCHEDULED_MATURITY,CURRENT
L0027135,2023-04,727135,2025-02,SCHEDULED_MATURITY,CURRENT
L0027136,2025-01,727136,2026-09,EARLY_PREPAYMENT,CURRENT
L0027137,2026-04,727137,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027138,2021-10,727138,2026-07,SEVERE_RECOGNIZED_AT_CUTOFF,CURRENT
L0027139,2024-10,727139,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027140,2024-04,727140,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027141,2026-06,727141,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027142,2002-04,727142,2005-08,SCHEDULED_MATURITY,CURRENT
L0027143,2021-11,727143,2025-12,SCHEDULED_MATURITY,CURRENT
L0027144,2023-07,727144,2026-11,SCHEDULED_MATURITY,CURRENT
L0027145,2025-06,727145,2025-06,EARLY_PREPAYMENT,CURRENT
L0027146,2025-08,727146,2026-05,EARLY_PREPAYMENT,CURRENT
L0027147,2026-01,727147,2026-02,FACILITY_EXPIRY,CURRENT
L0027148,2019-08,727148,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0027149,2023-09,727149,2023-10,EARLY_PREPAYMENT,CURRENT
L0027150,2025-01,727150,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027151,2026-05,727151,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027152,2013-03,727152,2015-04,SCHEDULED_MATURITY,CURRENT
L0027153,2015-02,727153,2019-09,EARLY_PREPAYMENT,CURRENT
L0027154,2016-12,727154,2019-08,EARLY_PREPAYMENT,CURRENT
L0027155,2017-04,727155,2022-11,SCHEDULED_MATURITY,CURRENT
L0027156,2018-11,727156,2023-09,SCHEDULED_MATURITY,CURRENT
L0027157,2021-06,727157,2023-07,SCHEDULED_MATURITY,CURRENT
L0027158,2021-01,727158,2024-01,EARLY_PREPAYMENT,CURRENT
L0027159,2021-03,727159,2025-09,SCHEDULED_MATURITY,CURRENT
L0027160,2025-10,727160,2025-10,EARLY_PREPAYMENT,CURRENT
L0027161,2020-12,727161,2024-11,SCHEDULED_MATURITY,CURRENT
L0027162,2024-01,727162,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0027163,2023-11,727163,2026-11,SCHEDULED_MATURITY,CURRENT
L0027164,2022-06,727164,2024-06,SCHEDULED_MATURITY,CURRENT
