idio_event_id,customer_id,agent_type,region,sector,event_type,event_name,direction,start_month,end_month,recovery_end_month,duration_months,recovery_months,raw_magnitude,mediated_share,residual_idiosyncratic_intensity,shared_stress_at_start,shared_positive_at_start,realized_probability
IE0011896,C0006219,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2024-02,2024-05,4,3,0.73887917,0.15839811,-0.62184211,0.0,0.3294938,0.0038077081
IE0011897,C0006274,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2023-12,2024-02,2,2,0.33596154,0.14151216,-0.2884189,0.0,0.32873954,0.0038077582
IE0011898,C0006556,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2024-01,2024-04,3,3,0.59502317,0.11916259,-0.52411866,0.0,0.3061165,0.0038092603
IE0011899,C0007156,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2023-11,2024-01,1,2,0.30335749,0.19412432,-0.24446842,0.0,0.36793399,0.0038051573
IE0011900,C0007579,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2024-02,2024-06,4,4,0.32728951,0.17748658,-0.26920002,0.0,0.38051422,0.0038043228
IE0011901,C0007663,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2024-02,2024-05,4,3,0.23714276,0.15654341,-0.20001962,0.0,0.30393158,0.0038094054
IE0011902,C0008344,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2023-12,2024-02,2,2,0.37352157,0.14375908,-0.31982445,0.0,0.3115973,0.0038088963
IE0011903,C0008505,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2023-11,2024-03,1,4,0.494878,0.09262704,-0.44903892,0.0,0.37677244,0.003804571
IE0011904,C0008689,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2024-01,2024-04,3,3,0.12,0.06795963,-0.11184484,0.0,0.3513484,0.0038062577
IE0011905,C0008740,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2023-11,2024-03,1,4,0.35325509,0.1554401,-0.29834508,0.0,0.31581058,0.0038086166
IE0011906,C0009230,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2023-11,2024-02,1,3,0.2693946,0.16568456,-0.22476007,0.0,0.33043368,0.0038076457
IE0011907,C0009367,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2024-02,2024-03,4,1,0.46873113,0.131139,-0.4072622,0.0,0.32222792,0.0038081905
IE0011908,C0009414,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2024-01,2024-03,3,2,0.40831244,0.02,-0.40014619,0.0,0.3516093,0.0038062404
IE0011909,C0010196,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2024-02,2024-04,4,2,0.42257648,0.15648368,-0.35645016,0.0,0.31673018,0.0038085555
IE0011910,C0010577,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2024-02,2024-04,4,2,0.36272716,0.15620928,-0.30606581,0.0,0.34740707,0.0038065192
IE0011911,C0011396,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2024-02,2024-04,4,2,0.67263529,0.19991982,-0.53816216,0.0,0.32829934,0.0038077874
IE0011912,C0011667,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2024-02,2024-04,4,2,0.50664669,0.14056889,-0.43542793,0.0,0.36087216,0.0038056258
IE0011913,C0011743,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2023-12,2024-01,2,1,0.38340833,0.15928879,-0.32233568,0.0,0.29482607,0.0038100101
IE0011914,C0011763,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2023-12,2024-04,2,4,0.28002733,0.18471398,-0.22830237,0.0,0.3020684,0.0038095291
IE0011915,C0011880,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2023-12,2024-03,2,3,0.33785269,0.13484064,-0.29229642,0.0,0.34499825,0.0038066791
IE0011916,C0012051,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2024-01,2024-04,3,3,0.65433854,0.1491235,-0.55676128,0.0,0.32439717,0.0038080465
IE0011917,C0012267,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2024-01,2024-05,3,4,0.31991287,0.17396476,-0.2642593,0.0,0.28696811,0.0038105321
IE0011918,C0012414,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2023-11,2024-02,1,3,0.30021167,0.16970405,-0.24926453,0.0,0.39337067,0.0038034703
IE0011919,C0012712,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2024-02,2024-06,4,4,0.20110577,0.2226042,-0.15633878,0.0,0.32735027,0.0038078504
IE0011920,C0012794,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2023-11,2024-02,1,3,0.48052952,0.09283186,-0.43592107,0.0,0.41786348,0.0038018466
IE0011921,C0013001,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2023-11,2024-01,1,2,0.52107217,0.22417496,-0.40426084,0.0,0.35857766,0.003805778
IE0011922,C0013057,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2024-02,2024-03,4,1,0.41700512,0.15165392,-0.35376466,0.0,0.42193493,0.0038015767
IE0011923,C0013234,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2023-12,2024-02,2,2,0.68418526,0.2039168,-0.54466839,0.0,0.36633126,0.0038052636
IE0011924,C0013717,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2023-12,2024-04,2,4,0.33876149,0.24884138,-0.25446361,0.0,0.38642317,0.003803931
IE0011925,C0013772,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2023-11,2024-02,1,3,0.41588294,0.17626962,-0.34257541,0.0,0.32189417,0.0038082126
IE0011926,C0013804,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2024-02,2024-06,4,4,0.37724565,0.18712346,-0.30665414,0.0,0.33910331,0.0038070703
IE0011927,C0014691,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2024-01,2024-05,3,4,0.41356566,0.19862509,-0.33142114,0.0,0.31899356,0.0038084052
IE0011928,C0014795,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2023-11,2023-12,1,1,0.4303237,0.16277412,-0.36027814,0.0,0.38721127,0.0038038787
IE0011929,C0015881,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2023-11,2024-03,1,4,0.43831137,0.19000705,-0.35502912,0.0,0.3294543,0.0038077108
IE0011930,C0015958,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2024-02,2024-06,4,4,0.76453228,0.15063149,-0.64936964,0.0,0.34227267,0.00380686
IE0011931,C0016414,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2023-12,2024-03,2,3,0.38072456,0.11229937,-0.33796943,0.0,0.36617462,0.003805274
IE0011932,C0016990,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2024-01,2024-03,3,2,0.40476404,0.1094971,-0.36044355,0.0,0.36206438,0.0038055467
IE0011933,C0017181,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2023-12,2024-04,2,4,0.12,0.22447927,-0.09306249,0.0,0.29260314,0.0038101578
IE0011934,C0017229,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2024-01,2024-04,3,3,0.46808015,0.15922559,-0.39354981,0.0,0.27006914,0.0038116549
IE0011935,C0017449,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2023-12,2024-03,2,3,0.37786951,0.15761358,-0.31831215,0.0,0.39049362,0.003803661
IE0011936,C0017815,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2023-12,2024-03,2,3,0.49462762,0.11473442,-0.43787681,0.0,0.41152709,0.0038022665
IE0011937,C0017936,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2024-01,2024-04,3,3,0.12,0.17285065,-0.09925792,0.0,0.25481785,0.0038126684
IE0011938,C0018054,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2024-01,2024-03,3,2,0.245093,0.16424981,-0.20483652,0.0,0.28789809,0.0038104703
IE0011939,C0018488,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2023-12,2024-04,2,4,0.35828619,0.14013714,-0.30807698,0.0,0.30809959,0.0038091286
IE0011940,C0019193,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2023-11,2023-12,1,1,0.37274887,0.1637427,-0.31171396,0.0,0.34277293,0.0038068268
IE0011941,C0019452,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2023-12,2024-04,2,4,0.18932182,0.21090455,-0.14939298,0.0,0.34071589,0.0038069633
IE0011942,C0019831,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2023-12,2024-04,2,4,0.66657591,0.221976,-0.51861206,0.0,0.36230222,0.0038055309
IE0011943,C0019955,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2024-02,2024-05,4,3,0.534514,0.20665489,-0.42405407,0.0,0.38316394,0.0038041471
IE0011944,C0019971,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-11,2023-12,2024-03,2,3,0.42255579,0.15805994,-0.35576665,0.0,0.35664416,0.0038059063
IE0011945,C0000022,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-02,2024-05,3,3,0.40732096,0.1779248,-0.33484846,0.0,0.24828162,0.0038131029
IE0011946,C0000254,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-03,2024-04,4,1,0.33921213,0.18988459,-0.27480097,0.0,0.21381271,0.0038153949
IE0011947,C0000255,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-02,2024-06,3,4,0.37112912,0.16523458,-0.30980576,0.0,0.22291677,0.0038147894
IE0011948,C0000452,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2023-12,2024-02,1,2,0.33970587,0.08549323,-0.31066332,0.0,0.2548449,0.0038126666
IE0011949,C0001027,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-03,2024-05,4,2,0.26299022,0.18675654,-0.21387508,0.0,0.24041117,0.0038136261
IE0011950,C0001029,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-02,2024-03,3,1,0.64876763,0.19449204,-0.52258748,0.0,0.22108978,0.0038149109
IE0011951,C0001092,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-01,2024-04,2,3,0.41619757,0.1501142,-0.3537204,0.0,0.25866679,0.0038124126
IE0011952,C0001461,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-01,2024-02,2,1,0.5715138,0.11000959,-0.50864181,0.0,0.20425601,0.0038160306
IE0011953,C0001725,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2023-12,2024-01,1,1,0.31487572,0.18511853,-0.25658639,0.0,0.21648682,0.003815217
IE0011954,C0002041,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-02,2024-06,3,4,0.29095575,0.07608001,-0.26881984,0.0,0.2061311,0.0038159059
IE0011955,C0002734,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-03,2024-06,4,3,0.5462929,0.08038366,-0.50237987,0.0,0.23698289,0.0038138541
IE0011956,C0002891,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-03,2024-05,4,2,0.4365773,0.22035928,-0.34037344,0.0,0.24368844,0.0038134082
IE0011957,C0003966,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2023-12,2024-03,1,3,0.55945538,0.20263583,-0.44608968,0.0,0.21700372,0.0038151827
IE0011958,C0004157,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-01,2024-03,2,2,0.47261201,0.18434092,-0.38549028,0.0,0.25585613,0.0038125994
IE0011959,C0004610,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2023-12,2024-03,1,3,0.1789669,0.20004671,-0.14316516,0.0,0.21037059,0.0038156239
IE0011960,C0004768,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-01,2024-04,2,3,0.52797462,0.19232225,-0.42643335,0.0,0.24812001,0.0038131136
IE0011961,C0005017,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2023-12,2024-04,1,4,0.43525619,0.13948195,-0.37454581,0.0,0.2133078,0.0038154285
IE0011962,C0005501,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-03,2024-07,4,4,0.65371466,0.22165887,-0.508813,0.0,0.23231933,0.0038141641
IE0011963,C0005646,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2023-12,2024-02,1,2,0.29718171,0.19266558,-0.23992503,0.0,0.25378984,0.0038127368
IE0011964,C0005917,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-02,2024-04,3,2,0.49066442,0.09007372,-0.44646845,0.0,0.20299037,0.0038161148
IE0011965,C0006085,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2023-12,2024-03,1,3,0.52561059,0.20647273,-0.41708634,0.0,0.22295676,0.0038147867
IE0011966,C0006823,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-01,2024-02,2,1,0.32910036,0.17064421,-0.27294129,0.0,0.2853168,0.0038106418
IE0011967,C0007017,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2023-12,2024-03,1,3,0.56475395,0.21742847,-0.44196036,0.0,0.25188764,0.0038128632
IE0011968,C0007244,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-01,2024-04,2,3,0.2903945,0.16826716,-0.24153064,0.0,0.19440507,0.003816686
IE0011969,C0007291,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-02,2024-04,3,2,0.19504941,0.09727609,-0.17607577,0.0,0.21000317,0.0038156483
IE0011970,C0007447,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-01,2024-03,2,2,0.67383961,0.09454402,-0.6101321,0.0,0.20900568,0.0038157147
IE0011971,C0007841,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-01,2024-03,2,2,0.56658055,0.14876575,-0.48229277,0.0,0.22947434,0.0038143533
IE0011972,C0008785,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2023-12,2024-03,1,3,0.31610421,0.10137672,-0.2840586,0.0,0.21485675,0.0038153255
IE0011973,C0008962,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-01,2024-04,2,3,0.35369462,0.20776346,-0.2802098,0.0,0.23665432,0.0038138759
IE0011974,C0009155,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2023-12,2024-02,1,2,0.2099594,0.06779776,-0.19572462,0.0,0.25110049,0.0038129155
IE0011975,C0009157,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-02,2024-05,3,3,0.6941318,0.10627854,-0.62036049,0.0,0.22149417,0.003814884
IE0011976,C0009301,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2023-12,2024-04,1,4,0.63641218,0.14362047,-0.54501037,0.0,0.22818246,0.0038144392
IE0011977,C0009346,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-01,2024-03,2,2,0.45907259,0.22583846,-0.35539634,0.0,0.27511742,0.0038113194
IE0011978,C0009430,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2023-12,2024-01,1,1,0.43965326,0.13251787,-0.38139135,0.0,0.20581192,0.0038159271
IE0011979,C0009607,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2023-12,2024-04,1,4,0.31693131,0.21657777,-0.24829103,0.0,0.23712396,0.0038138447
IE0011980,C0009889,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-01,2024-04,2,3,0.57539197,0.02,-0.56388414,0.0,0.23775545,0.0038138027
IE0011981,C0009932,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-03,2024-04,4,1,0.32373699,0.13996195,-0.27842613,0.0,0.25365001,0.0038127461
IE0011982,C0010422,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-03,2024-06,4,3,0.31907795,0.11384496,-0.28275254,0.0,0.22097453,0.0038149186
IE0011983,C0010824,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-03,2024-04,4,1,0.45774623,0.13808617,-0.3945378,0.0,0.2522714,0.0038128377
IE0011984,C0011193,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2023-12,2024-01,1,1,0.66750635,0.13430637,-0.577856,0.0,0.23341822,0.0038140911
IE0011985,C0012276,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-03,2024-04,4,1,0.46950983,0.19102568,-0.37982139,0.0,0.197584,0.0038164745
IE0011986,C0012625,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-03,2024-05,4,2,0.20706898,0.18947111,-0.16783539,0.0,0.20017931,0.0038163018
IE0011987,C0012778,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-01,2024-03,2,2,0.49642589,0.16852,-0.4127682,0.0,0.24593262,0.0038132591
IE0011988,C0012883,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-02,2024-04,3,2,0.62723034,0.16161224,-0.52586224,0.0,0.19709464,0.0038165071
IE0011989,C0013068,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2023-12,2024-03,1,3,0.34575269,0.1259634,-0.3022005,0.0,0.21170388,0.0038155352
IE0011990,C0013395,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2023-12,2024-03,1,3,0.44772808,0.08592949,-0.40925503,0.0,0.21915656,0.0038150395
IE0011991,C0013613,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-02,2024-06,3,4,0.62482402,0.21795186,-0.48864246,0.0,0.24097985,0.0038135883
IE0011992,C0013735,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-01,2024-03,2,2,0.59069757,0.07144433,-0.54849558,0.0,0.27487916,0.0038113352
IE0011993,C0013830,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-03,2024-06,4,3,0.34891893,0.23721818,-0.26614902,0.0,0.19183283,0.0038168572
IE0011994,C0013963,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2023-12,2024-03,1,3,0.46438378,0.16958594,-0.38563082,0.0,0.24818847,0.0038131091
IE0011995,C0013999,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2023-12,2024-02,1,2,0.29780905,0.15776246,-0.25082596,0.0,0.23059338,0.0038142789
IE0011996,C0014053,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2023-12,2024-03,1,3,0.44639978,0.28972647,-0.31706594,0.0,0.25429107,0.0038127034
IE0011997,C0015010,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-02,2024-03,3,1,0.27560676,0.20998153,-0.21773443,0.0,0.22926583,0.0038143672
IE0011998,C0015618,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2023-12,2024-02,1,2,0.44567555,0.15591798,-0.37618672,0.0,0.26329557,0.003812105
IE0011999,C0015953,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2023-12,2024-03,1,3,0.41773788,0.2060163,-0.33167706,0.0,0.2448613,0.0038133303
IE0012000,C0016005,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-02,2024-03,3,1,0.47624214,0.09029763,-0.43323861,0.0,0.2418507,0.0038135304
IE0012001,C0017308,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2023-12,2024-03,1,3,0.32677193,0.19955743,-0.26156216,0.0,0.23771186,0.0038138056
IE0012002,C0017513,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-02,2024-05,3,3,0.48532199,0.23709175,-0.37025615,0.0,0.2150096,0.0038153153
IE0012003,C0017974,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2024-02,2024-03,3,1,0.30620912,0.04482578,-0.29248306,0.0,0.23308998,0.0038141129
IE0012004,C0018396,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2023-12,2024-02,1,2,0.40962191,0.27070416,-0.29873555,0.0,0.23603149,0.0038139173
IE0012005,C0018440,HOUSEHOLD,CENTER,HOUSEHOLD,EXTRAORDINARY_EXPENSE,Extraordinary expense,NEGATIVE,2023-12,2023-12,2024-03,1,3,0.55943011,0.10370564,-0.50141405,0.0,0.23671862,0.0038138716
