campaign_id,customer_id,selection_date,exposure_status,exposure_date,response_status,response_date
M007,C0001781,2022-09-30,EXPOSED,2022-11-04,NO_RESPONSE,
M007,C0001839,2022-09-30,EXPOSED,2022-10-12,NO_RESPONSE,
M007,C0002153,2022-09-30,EXPOSED,2022-10-28,NO_RESPONSE,
M007,C0002802,2022-09-30,EXPOSED,2022-11-08,NO_RESPONSE,
M007,C0003011,2022-09-30,NOT_EXPOSED,,,
M007,C0004511,2022-09-30,EXPOSED,2022-10-23,NO_RESPONSE,
M007,C0006164,2022-09-30,EXPOSED,2022-10-05,NO_RESPONSE,
M007,C0006489,2022-09-30,EXPOSED,2022-10-18,NEUTRAL,2022-10-23
M007,C0007000,2022-09-30,EXPOSED,2022-10-17,NO_RESPONSE,
M007,C0009989,2022-09-30,EXPOSED,2022-11-14,NO_RESPONSE,
M007,C0011851,2022-09-30,EXPOSED,2022-10-17,NO_RESPONSE,
M007,C0011908,2022-09-30,EXPOSED,2022-10-04,NO_RESPONSE,
M007,C0013574,2022-09-30,EXPOSED,2022-10-31,NO_RESPONSE,
M007,C0013590,2022-09-30,EXPOSED,2022-11-28,NEUTRAL,2022-12-02
M007,C0014370,2022-09-30,EXPOSED,2022-10-04,NEUTRAL,2022-10-07
M007,C0015025,2022-09-30,EXPOSED,2022-11-10,NO_RESPONSE,
M007,C0015372,2022-09-30,EXPOSED,2022-11-02,NO_RESPONSE,
M007,C0015638,2022-09-30,EXPOSED,2022-11-09,NO_RESPONSE,
M007,C0016604,2022-09-30,EXPOSED,2022-10-14,NO_RESPONSE,
M007,C0017797,2022-09-30,EXPOSED,2022-10-06,NO_RESPONSE,
M007,C0018104,2022-09-30,EXPOSED,2022-10-02,NO_RESPONSE,
M007,C0018115,2022-09-30,EXPOSED,2022-10-18,POSITIVE,2022-10-20
M007,C0018736,2022-09-30,EXPOSED,2022-10-19,NO_RESPONSE,
M007,C0019593,2022-09-30,EXPOSED,2022-11-06,POSITIVE,2022-11-14
M007,C0001112,2022-10-01,EXPOSED,2022-11-09,NO_RESPONSE,
M007,C0002386,2022-10-01,EXPOSED,2022-11-13,POSITIVE,2022-11-15
M007,C0002622,2022-10-01,EXPOSED,2022-10-05,NO_RESPONSE,
M007,C0002683,2022-10-01,EXPOSED,2022-10-20,NO_RESPONSE,
M007,C0003419,2022-10-01,EXPOSED,2022-10-09,NO_RESPONSE,
M007,C0005666,2022-10-01,EXPOSED,2022-10-07,NEUTRAL,2022-10-08
M007,C0005806,2022-10-01,EXPOSED,2022-11-06,NO_RESPONSE,
M007,C0007415,2022-10-01,EXPOSED,2022-10-09,NO_RESPONSE,
M007,C0007716,2022-10-01,EXPOSED,2022-10-28,POSITIVE,2022-10-28
M007,C0007857,2022-10-01,EXPOSED,2022-10-11,NO_RESPONSE,
M007,C0008076,2022-10-01,NOT_EXPOSED,,,
M007,C0008200,2022-10-01,EXPOSED,2022-10-07,NO_RESPONSE,
M007,C0008559,2022-10-01,EXPOSED,2022-11-05,NO_RESPONSE,
M007,C0008759,2022-10-01,EXPOSED,2022-10-29,NO_RESPONSE,
M007,C0009680,2022-10-01,EXPOSED,2022-10-13,POSITIVE,2022-10-16
M007,C0011126,2022-10-01,EXPOSED,2022-11-12,NO_RESPONSE,
M007,C0011423,2022-10-01,EXPOSED,2022-11-01,NO_RESPONSE,
M007,C0011485,2022-10-01,EXPOSED,2022-11-17,POSITIVE,2022-11-19
M007,C0012796,2022-10-01,EXPOSED,2022-10-23,POSITIVE,2022-11-07
M007,C0013959,2022-10-01,EXPOSED,2022-10-17,NEGATIVE,2022-10-21
M007,C0015353,2022-10-01,EXPOSED,2022-11-03,POSITIVE,2022-11-09
M007,C0015747,2022-10-01,EXPOSED,2022-10-05,NO_RESPONSE,
M007,C0017004,2022-10-01,EXPOSED,2022-10-19,NO_RESPONSE,
M007,C0017865,2022-10-01,EXPOSED,2022-11-07,NO_RESPONSE,
M007,C0018105,2022-10-01,EXPOSED,2022-10-23,NO_RESPONSE,
M007,C0018476,2022-10-01,EXPOSED,2022-11-16,NO_RESPONSE,
M007,C0018949,2022-10-01,EXPOSED,2022-10-07,NEUTRAL,2022-10-08
M007,C0019234,2022-10-01,EXPOSED,2022-10-01,NO_RESPONSE,
M007,C0019941,2022-10-01,EXPOSED,2022-11-06,NO_RESPONSE,
M007,C0000505,2022-10-02,EXPOSED,2022-10-25,NEGATIVE,2022-11-01
M007,C0001154,2022-10-02,NOT_EXPOSED,,,
M007,C0001523,2022-10-02,EXPOSED,2022-10-24,NO_RESPONSE,
M007,C0002250,2022-10-02,EXPOSED,2022-10-15,NO_RESPONSE,
M007,C0002908,2022-10-02,EXPOSED,2022-11-12,NO_RESPONSE,
M007,C0002989,2022-10-02,NOT_EXPOSED,,,
M007,C0003984,2022-10-02,EXPOSED,2022-10-24,POSITIVE,2022-10-26
M007,C0004495,2022-10-02,EXPOSED,2022-11-27,NO_RESPONSE,
M007,C0004625,2022-10-02,EXPOSED,2022-10-20,NO_RESPONSE,
M007,C0004868,2022-10-02,EXPOSED,2022-10-23,NO_RESPONSE,
M007,C0006316,2022-10-02,EXPOSED,2022-11-09,POSITIVE,2022-11-20
M007,C0007600,2022-10-02,EXPOSED,2022-11-25,NO_RESPONSE,
M007,C0008397,2022-10-02,EXPOSED,2022-10-23,NO_RESPONSE,
M007,C0010842,2022-10-02,NOT_EXPOSED,,,
M007,C0011597,2022-10-02,EXPOSED,2022-11-08,NO_RESPONSE,
M007,C0011707,2022-10-02,EXPOSED,2022-10-22,NO_RESPONSE,
M007,C0012009,2022-10-02,EXPOSED,2022-11-10,POSITIVE,2022-11-18
M007,C0012670,2022-10-02,EXPOSED,2022-11-02,NO_RESPONSE,
M007,C0012692,2022-10-02,NOT_EXPOSED,,,
M007,C0012748,2022-10-02,EXPOSED,2022-10-29,NO_RESPONSE,
M007,C0012969,2022-10-02,NOT_EXPOSED,,,
M007,C0013528,2022-10-02,EXPOSED,2022-11-08,POSITIVE,2022-11-17
M007,C0013645,2022-10-02,EXPOSED,2022-11-07,NEGATIVE,2022-11-24
M007,C0014426,2022-10-02,EXPOSED,2022-11-17,NO_RESPONSE,
M007,C0014506,2022-10-02,EXPOSED,2022-10-20,POSITIVE,2022-10-27
M007,C0014627,2022-10-02,EXPOSED,2022-11-22,NO_RESPONSE,
M007,C0014980,2022-10-02,EXPOSED,2022-10-25,NO_RESPONSE,
M007,C0016685,2022-10-02,EXPOSED,2022-10-06,NO_RESPONSE,
M007,C0018570,2022-10-02,EXPOSED,2022-10-28,NO_RESPONSE,
M007,C0019325,2022-10-02,EXPOSED,2022-10-23,NO_RESPONSE,
M007,C0019601,2022-10-02,EXPOSED,2022-11-02,NO_RESPONSE,
M007,C0000254,2022-10-03,EXPOSED,2022-11-23,POSITIVE,2022-12-03
M007,C0001572,2022-10-03,EXPOSED,2022-11-08,NO_RESPONSE,
M007,C0002254,2022-10-03,EXPOSED,2022-10-22,NO_RESPONSE,
M007,C0002774,2022-10-03,EXPOSED,2022-11-22,NO_RESPONSE,
M007,C0002816,2022-10-03,EXPOSED,2022-10-05,NO_RESPONSE,
M007,C0002973,2022-10-03,EXPOSED,2022-10-21,NEUTRAL,2022-10-24
M007,C0003012,2022-10-03,EXPOSED,2022-10-12,NO_RESPONSE,
M007,C0003799,2022-10-03,EXPOSED,2022-10-14,NO_RESPONSE,
M007,C0004557,2022-10-03,EXPOSED,2022-11-04,NO_RESPONSE,
M007,C0004770,2022-10-03,EXPOSED,2022-10-06,NO_RESPONSE,
M007,C0006270,2022-10-03,EXPOSED,2022-10-06,NO_RESPONSE,
M007,C0007339,2022-10-03,EXPOSED,2022-10-31,NO_RESPONSE,
M007,C0007507,2022-10-03,EXPOSED,2022-11-03,NO_RESPONSE,
M007,C0007807,2022-10-03,EXPOSED,2022-10-12,POSITIVE,2022-10-13
M007,C0007896,2022-10-03,EXPOSED,2022-10-04,NO_RESPONSE,
M007,C0007982,2022-10-03,EXPOSED,2022-11-04,NO_RESPONSE,
M007,C0009102,2022-10-03,EXPOSED,2022-10-27,NO_RESPONSE,
M007,C0009402,2022-10-03,EXPOSED,2022-10-20,NO_RESPONSE,
M007,C0009663,2022-10-03,EXPOSED,2022-10-13,POSITIVE,2022-10-15
M007,C0010366,2022-10-03,EXPOSED,2022-11-11,NO_RESPONSE,
M007,C0010701,2022-10-03,EXPOSED,2022-10-16,POSITIVE,2022-10-23
M007,C0011029,2022-10-03,EXPOSED,2022-10-30,POSITIVE,2022-11-04
M007,C0011076,2022-10-03,NOT_EXPOSED,,,
M007,C0011541,2022-10-03,EXPOSED,2022-10-27,NO_RESPONSE,
M007,C0011779,2022-10-03,EXPOSED,2022-10-09,NO_RESPONSE,
M007,C0012657,2022-10-03,EXPOSED,2022-11-03,NO_RESPONSE,
M007,C0013309,2022-10-03,EXPOSED,2022-10-20,POSITIVE,2022-10-26
M007,C0013348,2022-10-03,EXPOSED,2022-10-31,NO_RESPONSE,
M007,C0013793,2022-10-03,EXPOSED,2022-11-05,NO_RESPONSE,
M007,C0013832,2022-10-03,EXPOSED,2022-10-05,NO_RESPONSE,
M007,C0015559,2022-10-03,NOT_EXPOSED,,,
M007,C0015916,2022-10-03,EXPOSED,2022-10-10,NEUTRAL,2022-10-11
M007,C0018130,2022-10-03,EXPOSED,2022-10-03,NO_RESPONSE,
M007,C0018180,2022-10-03,EXPOSED,2022-10-23,NO_RESPONSE,
M007,C0019210,2022-10-03,EXPOSED,2022-10-06,NEGATIVE,2022-10-08
M007,C0019676,2022-10-03,NOT_EXPOSED,,,
M007,C0001830,2022-10-04,EXPOSED,2022-10-29,NO_RESPONSE,
M007,C0002139,2022-10-04,EXPOSED,2022-11-26,NO_RESPONSE,
M007,C0003376,2022-10-04,NOT_EXPOSED,,,
M007,C0004177,2022-10-04,EXPOSED,2022-10-12,NO_RESPONSE,
M007,C0005796,2022-10-04,EXPOSED,2022-10-29,NO_RESPONSE,
M007,C0007287,2022-10-04,EXPOSED,2022-11-10,NO_RESPONSE,
M007,C0007567,2022-10-04,EXPOSED,2022-11-07,POSITIVE,2022-11-20
M007,C0007979,2022-10-04,EXPOSED,2022-11-05,NO_RESPONSE,
M007,C0008256,2022-10-04,EXPOSED,2022-10-26,NO_RESPONSE,
M007,C0008283,2022-10-04,EXPOSED,2022-11-04,NO_RESPONSE,
M007,C0009096,2022-10-04,EXPOSED,2022-10-07,NO_RESPONSE,
M007,C0010078,2022-10-04,EXPOSED,2022-11-08,NO_RESPONSE,
M007,C0010648,2022-10-04,EXPOSED,2022-11-06,NO_RESPONSE,
M007,C0011186,2022-10-04,EXPOSED,2022-10-18,NO_RESPONSE,
M007,C0011425,2022-10-04,EXPOSED,2022-10-30,NO_RESPONSE,
M007,C0011525,2022-10-04,EXPOSED,2022-11-16,POSITIVE,2022-11-23
M007,C0011531,2022-10-04,NOT_EXPOSED,,,
M007,C0013510,2022-10-04,EXPOSED,2022-10-25,NO_RESPONSE,
M007,C0014152,2022-10-04,EXPOSED,2022-10-19,NEUTRAL,2022-10-26
M007,C0014567,2022-10-04,EXPOSED,2022-10-24,NO_RESPONSE,
M007,C0015325,2022-10-04,EXPOSED,2022-11-09,POSITIVE,2022-11-11
M007,C0017390,2022-10-04,EXPOSED,2022-11-01,NO_RESPONSE,
M007,C0017670,2022-10-04,NOT_EXPOSED,,,
M007,C0018892,2022-10-04,EXPOSED,2022-10-07,NO_RESPONSE,
M007,C0018898,2022-10-04,NOT_EXPOSED,,,
M007,C0019112,2022-10-04,EXPOSED,2022-10-17,NO_RESPONSE,
M007,C0019423,2022-10-04,EXPOSED,2022-10-08,NO_RESPONSE,
M007,C0019660,2022-10-04,EXPOSED,2022-10-22,NO_RESPONSE,
M007,C0000625,2022-10-05,EXPOSED,2022-10-27,NO_RESPONSE,
M007,C0000912,2022-10-05,EXPOSED,2022-10-11,NO_RESPONSE,
M007,C0001759,2022-10-05,NOT_EXPOSED,,,
M007,C0003422,2022-10-05,EXPOSED,2022-11-10,POSITIVE,2022-11-12
M007,C0006722,2022-10-05,EXPOSED,2022-10-29,NEGATIVE,2022-11-08
M007,C0006889,2022-10-05,EXPOSED,2022-10-22,NO_RESPONSE,
M007,C0007362,2022-10-05,EXPOSED,2022-10-23,NO_RESPONSE,
M007,C0008433,2022-10-05,EXPOSED,2022-10-26,POSITIVE,2022-10-30
M007,C0009066,2022-10-05,EXPOSED,2022-10-31,NO_RESPONSE,
M007,C0009925,2022-10-05,NOT_EXPOSED,,,
M007,C0011129,2022-10-05,EXPOSED,2022-10-24,NO_RESPONSE,
M007,C0011264,2022-10-05,EXPOSED,2022-11-08,NEUTRAL,2022-11-10
M007,C0012119,2022-10-05,NOT_EXPOSED,,,
M007,C0012288,2022-10-05,EXPOSED,2022-10-22,NO_RESPONSE,
M007,C0012700,2022-10-05,EXPOSED,2022-10-24,NO_RESPONSE,
M007,C0012787,2022-10-05,EXPOSED,2022-11-14,NEUTRAL,2022-11-17
M007,C0014042,2022-10-05,EXPOSED,2022-10-24,NO_RESPONSE,
M007,C0015001,2022-10-05,EXPOSED,2022-11-04,POSITIVE,2022-11-07
M007,C0015722,2022-10-05,NOT_EXPOSED,,,
M007,C0015953,2022-10-05,EXPOSED,2022-11-09,NEUTRAL,2022-11-21
M007,C0017014,2022-10-05,NOT_EXPOSED,,,
M007,C0018003,2022-10-05,EXPOSED,2022-10-14,NO_RESPONSE,
M007,C0018401,2022-10-05,NOT_EXPOSED,,,
M007,C0019420,2022-10-05,EXPOSED,2022-11-22,NEUTRAL,2022-11-24
M007,C0001626,2022-10-06,EXPOSED,2022-10-29,NO_RESPONSE,
M007,C0002249,2022-10-06,EXPOSED,2022-10-20,NO_RESPONSE,
M007,C0004278,2022-10-06,EXPOSED,2022-11-17,NO_RESPONSE,
M007,C0004772,2022-10-06,EXPOSED,2022-10-15,NO_RESPONSE,
M007,C0005559,2022-10-06,EXPOSED,2022-10-09,NO_RESPONSE,
M007,C0005732,2022-10-06,NOT_EXPOSED,,,
M007,C0006288,2022-10-06,EXPOSED,2022-10-13,NO_RESPONSE,
M007,C0006708,2022-10-06,EXPOSED,2022-10-07,NO_RESPONSE,
M007,C0006750,2022-10-06,NOT_EXPOSED,,,
M007,C0007683,2022-10-06,EXPOSED,2022-10-26,NO_RESPONSE,
M007,C0009453,2022-10-06,EXPOSED,2022-10-18,NO_RESPONSE,
M007,C0009636,2022-10-06,EXPOSED,2022-10-14,NO_RESPONSE,
M007,C0011905,2022-10-06,EXPOSED,2022-11-10,NEGATIVE,2022-11-14
M007,C0012008,2022-10-06,EXPOSED,2022-11-28,NO_RESPONSE,
M007,C0013330,2022-10-06,NOT_EXPOSED,,,
M007,C0014295,2022-10-06,EXPOSED,2022-10-12,POSITIVE,2022-10-25
M007,C0014707,2022-10-06,NOT_EXPOSED,,,
M007,C0016259,2022-10-06,NOT_EXPOSED,,,
M007,C0017827,2022-10-06,EXPOSED,2022-10-20,NEUTRAL,2022-10-29
M007,C0019208,2022-10-06,EXPOSED,2022-11-09,NO_RESPONSE,
M007,C0019562,2022-10-06,EXPOSED,2022-10-06,NO_RESPONSE,
M007,C0019925,2022-10-06,EXPOSED,2022-10-28,POSITIVE,2022-11-03
M007,C0000322,2022-10-07,EXPOSED,2022-10-17,NO_RESPONSE,
M007,C0000520,2022-10-07,EXPOSED,2022-10-30,NO_RESPONSE,
M007,C0001392,2022-10-07,EXPOSED,2022-10-08,NO_RESPONSE,
M007,C0001405,2022-10-07,EXPOSED,2022-10-20,NO_RESPONSE,
M007,C0001433,2022-10-07,EXPOSED,2022-10-13,POSITIVE,2022-10-22
M007,C0001764,2022-10-07,EXPOSED,2022-10-14,NO_RESPONSE,
M007,C0003044,2022-10-07,EXPOSED,2022-11-02,NO_RESPONSE,
M007,C0003098,2022-10-07,EXPOSED,2022-10-10,NO_RESPONSE,
M007,C0004395,2022-10-07,EXPOSED,2022-11-10,NO_RESPONSE,
M007,C0006378,2022-10-07,NOT_EXPOSED,,,
M007,C0007411,2022-10-07,EXPOSED,2022-10-19,NO_RESPONSE,
M007,C0007549,2022-10-07,EXPOSED,2022-10-19,NEUTRAL,2022-10-24
M007,C0011038,2022-10-07,EXPOSED,2022-11-02,NEGATIVE,2022-11-09
M007,C0012920,2022-10-07,EXPOSED,2022-11-08,NO_RESPONSE,
M007,C0014486,2022-10-07,EXPOSED,2022-10-10,NO_RESPONSE,
M007,C0014864,2022-10-07,EXPOSED,2022-10-31,NO_RESPONSE,
M007,C0016432,2022-10-07,EXPOSED,2022-11-03,NO_RESPONSE,
M007,C0017989,2022-10-07,EXPOSED,2022-11-04,NO_RESPONSE,
M007,C0018047,2022-10-07,EXPOSED,2022-11-27,NO_RESPONSE,
M007,C0018239,2022-10-07,NOT_EXPOSED,,,
M007,C0018431,2022-10-07,EXPOSED,2022-11-21,NO_RESPONSE,
M007,C0019466,2022-10-07,EXPOSED,2022-10-18,NO_RESPONSE,
M007,C0019894,2022-10-07,EXPOSED,2022-10-17,POSITIVE,2022-10-21
M007,C0000632,2022-10-08,EXPOSED,2022-10-24,NO_RESPONSE,
M007,C0000857,2022-10-08,EXPOSED,2022-10-22,NO_RESPONSE,
M007,C0001025,2022-10-08,EXPOSED,2022-11-02,NO_RESPONSE,
M007,C0002117,2022-10-08,EXPOSED,2022-11-09,NO_RESPONSE,
M007,C0002482,2022-10-08,EXPOSED,2022-10-13,NO_RESPONSE,
M007,C0004525,2022-10-08,EXPOSED,2022-11-12,NO_RESPONSE,
M007,C0004991,2022-10-08,EXPOSED,2022-10-30,POSITIVE,2022-11-04
M007,C0005095,2022-10-08,NOT_EXPOSED,,,
M007,C0005146,2022-10-08,EXPOSED,2022-11-14,NO_RESPONSE,
M007,C0005555,2022-10-08,EXPOSED,2022-10-22,NO_RESPONSE,
M007,C0005576,2022-10-08,EXPOSED,2022-10-20,NO_RESPONSE,
M007,C0005594,2022-10-08,EXPOSED,2022-10-23,POSITIVE,2022-10-24
M007,C0007109,2022-10-08,EXPOSED,2022-10-11,NO_RESPONSE,
M007,C0010488,2022-10-08,EXPOSED,2022-10-31,POSITIVE,2022-11-08
M007,C0010749,2022-10-08,EXPOSED,2022-10-28,NO_RESPONSE,
M007,C0011396,2022-10-08,EXPOSED,2022-11-04,NO_RESPONSE,
M007,C0011419,2022-10-08,EXPOSED,2022-11-08,NO_RESPONSE,
M007,C0013358,2022-10-08,EXPOSED,2022-11-02,NO_RESPONSE,
M007,C0014018,2022-10-08,EXPOSED,2022-11-10,NO_RESPONSE,
M007,C0014829,2022-10-08,EXPOSED,2022-10-26,NO_RESPONSE,
M007,C0015765,2022-10-08,EXPOSED,2022-10-19,NO_RESPONSE,
M007,C0015829,2022-10-08,EXPOSED,2022-11-16,NO_RESPONSE,
M007,C0015903,2022-10-08,EXPOSED,2022-10-10,NO_RESPONSE,
M007,C0016516,2022-10-08,EXPOSED,2022-11-20,NO_RESPONSE,
M007,C0016912,2022-10-08,NOT_EXPOSED,,,
M007,C0017539,2022-10-08,EXPOSED,2022-10-30,NO_RESPONSE,
M007,C0001683,2022-10-09,EXPOSED,2022-11-02,NO_RESPONSE,
M007,C0003390,2022-10-09,EXPOSED,2022-10-12,NO_RESPONSE,
M007,C0004469,2022-10-09,EXPOSED,2022-11-12,NEUTRAL,2022-11-25
M007,C0005004,2022-10-09,EXPOSED,2022-10-09,NO_RESPONSE,
M007,C0006657,2022-10-09,EXPOSED,2022-10-12,NO_RESPONSE,
M007,C0007047,2022-10-09,EXPOSED,2022-10-14,NO_RESPONSE,
M007,C0007198,2022-10-09,EXPOSED,2022-11-02,NEUTRAL,2022-11-04
M007,C0007861,2022-10-09,EXPOSED,2022-11-09,NO_RESPONSE,
M007,C0008106,2022-10-09,EXPOSED,2022-11-03,NO_RESPONSE,
M007,C0008110,2022-10-09,EXPOSED,2022-11-07,NO_RESPONSE,
M007,C0009633,2022-10-09,EXPOSED,2022-10-19,NO_RESPONSE,
M007,C0009820,2022-10-09,EXPOSED,2022-10-11,NO_RESPONSE,
M007,C0010414,2022-10-09,EXPOSED,2022-10-16,NO_RESPONSE,
M007,C0012078,2022-10-09,EXPOSED,2022-10-31,NO_RESPONSE,
M007,C0012553,2022-10-09,EXPOSED,2022-10-13,NO_RESPONSE,
M007,C0013151,2022-10-09,NOT_EXPOSED,,,
M007,C0014331,2022-10-09,EXPOSED,2022-10-14,NO_RESPONSE,
M007,C0017207,2022-10-09,EXPOSED,2022-10-17,NO_RESPONSE,
M007,C0017465,2022-10-09,EXPOSED,2022-11-17,NO_RESPONSE,
M007,C0018007,2022-10-09,EXPOSED,2022-11-06,NO_RESPONSE,
M007,C0019214,2022-10-09,EXPOSED,2022-11-11,NO_RESPONSE,
M007,C0019515,2022-10-09,EXPOSED,2022-11-10,NO_RESPONSE,
M007,C0000904,2022-10-10,EXPOSED,2022-10-27,NO_RESPONSE,
M007,C0002119,2022-10-10,EXPOSED,2022-11-23,POSITIVE,2022-11-24
M007,C0003059,2022-10-10,EXPOSED,2022-11-06,NO_RESPONSE,
M007,C0003596,2022-10-10,EXPOSED,2022-11-20,NO_RESPONSE,
M007,C0003741,2022-10-10,EXPOSED,2022-10-19,NO_RESPONSE,
M007,C0007266,2022-10-10,EXPOSED,2022-10-12,NO_RESPONSE,
M007,C0010675,2022-10-10,EXPOSED,2022-10-30,NO_RESPONSE,
M007,C0010717,2022-10-10,EXPOSED,2022-10-17,NO_RESPONSE,
M007,C0010786,2022-10-10,EXPOSED,2022-10-25,NO_RESPONSE,
M007,C0010962,2022-10-10,EXPOSED,2022-10-11,NO_RESPONSE,
M007,C0012166,2022-10-10,EXPOSED,2022-11-02,NO_RESPONSE,
M007,C0012823,2022-10-10,EXPOSED,2022-10-31,NO_RESPONSE,
M007,C0012843,2022-10-10,NOT_EXPOSED,,,
M007,C0013385,2022-10-10,EXPOSED,2022-10-20,NO_RESPONSE,
M007,C0013881,2022-10-10,EXPOSED,2022-10-12,NO_RESPONSE,
M007,C0013950,2022-10-10,EXPOSED,2022-10-24,NO_RESPONSE,
M007,C0014264,2022-10-10,NOT_EXPOSED,,,
M007,C0014554,2022-10-10,EXPOSED,2022-10-28,NO_RESPONSE,
M007,C0014826,2022-10-10,EXPOSED,2022-10-27,NO_RESPONSE,
M007,C0015104,2022-10-10,EXPOSED,2022-10-24,NEUTRAL,2022-11-01
M007,C0015132,2022-10-10,EXPOSED,2022-10-23,NO_RESPONSE,
M007,C0015288,2022-10-10,EXPOSED,2022-11-05,NO_RESPONSE,
M007,C0016071,2022-10-10,EXPOSED,2022-10-29,NO_RESPONSE,
M007,C0017147,2022-10-10,EXPOSED,2022-10-25,NO_RESPONSE,
M007,C0018156,2022-10-10,EXPOSED,2022-11-15,NEGATIVE,2022-11-24
M007,C0019239,2022-10-10,EXPOSED,2022-11-20,NEUTRAL,2022-11-25
M007,C0019886,2022-10-10,EXPOSED,2022-10-28,NO_RESPONSE,
M007,C0000547,2022-10-11,EXPOSED,2022-11-10,NO_RESPONSE,
M007,C0000670,2022-10-11,EXPOSED,2022-10-14,NO_RESPONSE,
M007,C0000876,2022-10-11,EXPOSED,2022-10-24,NO_RESPONSE,
M007,C0001345,2022-10-11,EXPOSED,2022-11-01,NEUTRAL,2022-11-05
M007,C0002176,2022-10-11,NOT_EXPOSED,,,
M007,C0002970,2022-10-11,EXPOSED,2022-11-11,NO_RESPONSE,
M007,C0004302,2022-10-11,EXPOSED,2022-10-30,NO_RESPONSE,
M007,C0004812,2022-10-11,EXPOSED,2022-11-04,NO_RESPONSE,
M007,C0006225,2022-10-11,EXPOSED,2022-11-02,NO_RESPONSE,
M007,C0007279,2022-10-11,EXPOSED,2022-11-16,NO_RESPONSE,
M007,C0011263,2022-10-11,EXPOSED,2022-11-12,NEUTRAL,2022-11-15
M007,C0012385,2022-10-11,EXPOSED,2022-11-10,NO_RESPONSE,
M007,C0012479,2022-10-11,EXPOSED,2022-10-15,NO_RESPONSE,
M007,C0015438,2022-10-11,EXPOSED,2022-10-20,NO_RESPONSE,
M007,C0015624,2022-10-11,NOT_EXPOSED,,,
M007,C0015793,2022-10-11,EXPOSED,2022-11-18,NO_RESPONSE,
M007,C0016129,2022-10-11,EXPOSED,2022-11-02,NO_RESPONSE,
M007,C0016972,2022-10-11,NOT_EXPOSED,,,
M007,C0019059,2022-10-11,EXPOSED,2022-11-22,NO_RESPONSE,
M007,C0019873,2022-10-11,EXPOSED,2022-11-06,NO_RESPONSE,
M007,C0001674,2022-10-12,EXPOSED,2022-11-22,NO_RESPONSE,
M007,C0002074,2022-10-12,NOT_EXPOSED,,,
M007,C0002281,2022-10-12,EXPOSED,2022-10-20,NO_RESPONSE,
M007,C0004441,2022-10-12,EXPOSED,2022-10-20,NEUTRAL,2022-10-28
M007,C0005061,2022-10-12,NOT_EXPOSED,,,
M007,C0005480,2022-10-12,EXPOSED,2022-11-15,NO_RESPONSE,
M007,C0006008,2022-10-12,EXPOSED,2022-10-14,POSITIVE,2022-11-03
M007,C0006078,2022-10-12,EXPOSED,2022-10-13,POSITIVE,2022-10-15
M007,C0006435,2022-10-12,EXPOSED,2022-11-14,NO_RESPONSE,
M007,C0007682,2022-10-12,EXPOSED,2022-11-03,NEUTRAL,2022-11-14
M007,C0007749,2022-10-12,EXPOSED,2022-11-09,NO_RESPONSE,
M007,C0011847,2022-10-12,EXPOSED,2022-11-01,NO_RESPONSE,
M007,C0012889,2022-10-12,EXPOSED,2022-11-16,NO_RESPONSE,
M007,C0014441,2022-10-12,EXPOSED,2022-10-14,NO_RESPONSE,
M007,C0015919,2022-10-12,EXPOSED,2022-10-26,NO_RESPONSE,
M007,C0015952,2022-10-12,EXPOSED,2022-10-20,NO_RESPONSE,
M007,C0016795,2022-10-12,EXPOSED,2022-11-18,NO_RESPONSE,
M007,C0018473,2022-10-12,NOT_EXPOSED,,,
M007,C0018544,2022-10-12,EXPOSED,2022-10-23,NO_RESPONSE,
M007,C0018666,2022-10-12,NOT_EXPOSED,,,
M007,C0002364,2022-10-13,NOT_EXPOSED,,,
M007,C0003109,2022-10-13,EXPOSED,2022-11-07,NO_RESPONSE,
M007,C0004890,2022-10-13,EXPOSED,2022-10-27,NO_RESPONSE,
M007,C0005797,2022-10-13,EXPOSED,2022-11-16,POSITIVE,2022-11-25
M007,C0005892,2022-10-13,EXPOSED,2022-11-01,NO_RESPONSE,
M007,C0007635,2022-10-13,EXPOSED,2022-11-24,NO_RESPONSE,
M007,C0008613,2022-10-13,EXPOSED,2022-11-06,NO_RESPONSE,
M007,C0009647,2022-10-13,EXPOSED,2022-10-24,POSITIVE,2022-10-29
M007,C0010259,2022-10-13,EXPOSED,2022-10-21,NO_RESPONSE,
M007,C0010599,2022-10-13,EXPOSED,2022-10-26,NO_RESPONSE,
M007,C0011574,2022-10-13,EXPOSED,2022-11-10,NO_RESPONSE,
M007,C0011858,2022-10-13,EXPOSED,2022-11-06,NO_RESPONSE,
M007,C0012063,2022-10-13,EXPOSED,2022-10-19,NO_RESPONSE,
M007,C0015895,2022-10-13,EXPOSED,2022-10-24,NO_RESPONSE,
M007,C0016772,2022-10-13,EXPOSED,2022-11-01,NO_RESPONSE,
M007,C0017823,2022-10-13,EXPOSED,2022-11-08,NO_RESPONSE,
M007,C0018376,2022-10-13,EXPOSED,2022-11-14,NO_RESPONSE,
M007,C0019362,2022-10-13,NOT_EXPOSED,,,
M007,C0019899,2022-10-13,NOT_EXPOSED,,,
M007,C0000732,2022-10-14,EXPOSED,2022-10-23,NO_RESPONSE,
M007,C0001650,2022-10-14,EXPOSED,2022-10-28,NO_RESPONSE,
M007,C0001708,2022-10-14,EXPOSED,2022-11-06,NO_RESPONSE,
