transaction_id,account_id,transaction_datetime,transaction_type,direction,channel,amount,counterparty_type,transfer_scope,counterparty_institution_id,transaction_branch_id,transaction_status,merchant_category,failure_reason
T0000015474,A0000081,2024-09-25 23:28:37,SERVICE_PAYMENT,DEBIT,MOBILE,1305.07,SERVICE_PROVIDER,,,,COMPLETED,,
T0000015475,A0000003,2024-09-26 06:57:18,INTEREST_CREDIT,CREDIT,AUTOMATIC,4527.88,OTHER,,,,COMPLETED,,
T0000015476,A0000026,2024-09-26 09:13:46,SERVICE_PAYMENT,DEBIT,WEB,5790.76,SERVICE_PROVIDER,,,,COMPLETED,,
T0000015477,A0000073,2024-09-26 10:10:17,TRANSFER_OUT,DEBIT,MOBILE,78.85,OTHER,,,,COMPLETED,,
T0000015478,A0000044,2024-09-26 10:45:54,SERVICE_PAYMENT,DEBIT,WEB,13947.49,SERVICE_PROVIDER,,,,COMPLETED,,
T0000015479,A0000004,2024-09-26 12:46:45,TRANSFER_IN,CREDIT,MOBILE,2142.23,OTHER,,,,COMPLETED,,
T0000015480,A0000004,2024-09-26 13:28:58,TRANSFER_IN,CREDIT,MOBILE,1877.43,FINANCIAL_INSTITUTION,INTERNATIONAL,BANK_B105,,COMPLETED,,
T0000015481,A0000077,2024-09-26 14:44:06,TRANSFER_IN,CREDIT,WEB,7476.86,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B001,,COMPLETED,,
T0000015482,A0000091,2024-09-26 15:50:12,TRANSFER_IN,CREDIT,MOBILE,4378.32,EMPLOYER,,,,COMPLETED,,
T0000015483,A0000009,2024-09-26 16:02:03,SERVICE_PAYMENT,DEBIT,WEB,2390.7,SERVICE_PROVIDER,,,,COMPLETED,,
T0000015484,A0000081,2024-09-26 20:15:42,SERVICE_PAYMENT,DEBIT,WEB,1760.14,SERVICE_PROVIDER,,,,COMPLETED,,
T0000015485,A0000080,2024-09-26 20:17:37,TRANSFER_IN,CREDIT,MOBILE,7196.52,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,IEDE_MERCADO_PAGO,,COMPLETED,,
T0000015486,A0000091,2024-09-27 01:50:36,SERVICE_PAYMENT,DEBIT,AUTOMATIC,944.84,GOVERNMENT,,,,COMPLETED,,
T0000015487,A0000013,2024-09-27 03:26:11,SERVICE_PAYMENT,DEBIT,AUTOMATIC,3828.75,SERVICE_PROVIDER,,,,COMPLETED,,
T0000015488,A0000009,2024-09-27 06:17:21,SERVICE_PAYMENT,DEBIT,AUTOMATIC,2499.12,SERVICE_PROVIDER,,,,COMPLETED,,
T0000015489,A0000035,2024-09-27 06:54:03,INTEREST_CREDIT,CREDIT,AUTOMATIC,2515.38,OTHER,,,,COMPLETED,,
T0000015490,A0000058,2024-09-27 09:11:03,TRANSFER_IN,CREDIT,BRANCH,72350.84,EMPLOYER,,,001,COMPLETED,,
T0000015491,A0000058,2024-09-27 09:12:11,CASH_DEPOSIT,CREDIT,BRANCH,4251.42,OTHER,,,017,COMPLETED,,
T0000015492,A0000058,2024-09-27 09:52:04,CASH_WITHDRAWAL,DEBIT,BRANCH,3737.04,OTHER,,,016,COMPLETED,,
T0000015493,A0000058,2024-09-27 09:57:15,TRANSFER_IN,CREDIT,BRANCH,3402.84,GOVERNMENT,,,035,COMPLETED,,
T0000015494,A0000067,2024-09-27 10:03:19,TRANSFER_IN,CREDIT,BRANCH,3173.12,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B006,019,COMPLETED,,
T0000015495,A0000060,2024-09-27 10:04:30,TRANSFER_IN,CREDIT,WEB,7482.2,OTHER,,,,COMPLETED,,
T0000015496,A0000013,2024-09-27 10:26:00,TRANSFER_IN,CREDIT,MOBILE,21387.6,EMPLOYER,,,,COMPLETED,,
T0000015497,A0000013,2024-09-27 11:00:03,CASH_DEPOSIT,CREDIT,BRANCH,10625.94,OTHER,,,024,COMPLETED,,
T0000015498,A0000013,2024-09-27 11:19:10,SERVICE_PAYMENT,DEBIT,MOBILE,20136.18,SERVICE_PROVIDER,,,,COMPLETED,,
T0000015499,A0000013,2024-09-27 11:32:01,SERVICE_PAYMENT,DEBIT,MOBILE,9463.13,SERVICE_PROVIDER,,,,COMPLETED,,
T0000015500,A0000073,2024-09-27 12:27:39,LOAN_DISBURSEMENT,CREDIT,BRANCH,4000.0,LOAN_ACCOUNT,,,027,COMPLETED,,
T0000015501,A0000007,2024-09-27 13:08:08,CASH_DEPOSIT,CREDIT,BRANCH,17764.11,OTHER,,,024,COMPLETED,,
T0000015502,A0000020,2024-09-27 13:28:50,TRANSFER_IN,CREDIT,BRANCH,2399.08,BTYT_CUSTOMER,INTERNAL,BANK_B000,033,COMPLETED,,
T0000015503,A0000058,2024-09-27 13:28:50,TRANSFER_OUT,DEBIT,BRANCH,2399.08,BTYT_CUSTOMER,INTERNAL,BANK_B000,033,COMPLETED,,
T0000015504,A0000058,2024-09-27 14:20:24,CASH_DEPOSIT,CREDIT,ATM,8988.87,OTHER,,,,COMPLETED,,
T0000015505,A0000013,2024-09-27 15:20:59,TRANSFER_IN,CREDIT,MOBILE,31658.31,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B011,,COMPLETED,,
T0000015506,A0000090,2024-09-27 15:25:45,TRANSFER_IN,CREDIT,MOBILE,3168.93,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B008,,COMPLETED,,
T0000015507,A0000004,2024-09-27 16:29:42,CASH_WITHDRAWAL,DEBIT,BRANCH,572.93,OTHER,,,031,COMPLETED,,
T0000015508,A0000013,2024-09-27 16:44:41,SERVICE_PAYMENT,DEBIT,BRANCH,4612.8,SERVICE_PROVIDER,,,024,COMPLETED,,
T0000015509,A0000043,2024-09-27 18:40:43,TRANSFER_OUT,DEBIT,MOBILE,3195.45,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B001,,COMPLETED,,
T0000015510,A0000058,2024-09-27 23:10:57,TRANSFER_OUT,DEBIT,WEB,39302.63,OTHER,,,,COMPLETED,,
T0000015511,A0000091,2024-09-28 02:09:03,SERVICE_PAYMENT,DEBIT,AUTOMATIC,1519.21,SERVICE_PROVIDER,,,,COMPLETED,,
T0000015512,A0000091,2024-09-28 06:32:40,SERVICE_PAYMENT,DEBIT,AUTOMATIC,3075.03,SERVICE_PROVIDER,,,,COMPLETED,,
T0000015513,A0000068,2024-09-28 09:43:02,INTEREST_CREDIT,CREDIT,AUTOMATIC,3469.0,OTHER,,,,COMPLETED,,
T0000015514,A0000066,2024-09-28 14:08:48,CASH_WITHDRAWAL,DEBIT,ATM,5352.45,OTHER,,,,COMPLETED,,
T0000015515,A0000073,2024-09-29 09:42:47,SERVICE_PAYMENT,DEBIT,MOBILE,124.87,SERVICE_PROVIDER,,,,COMPLETED,,
T0000015516,A0000067,2024-09-29 18:47:53,TRANSFER_OUT,DEBIT,MOBILE,32603.38,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B008,,COMPLETED,,
T0000015517,A0000063,2024-09-29 20:19:33,TRANSFER_OUT,DEBIT,MOBILE,3726.05,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,IEDE_MIDINERO,,FAILED,,INSUFFICIENT_FUNDS
T0000015518,A0000011,2024-09-29 21:46:49,TRANSFER_OUT,DEBIT,MOBILE,4824.02,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000015519,A0000013,2024-09-29 21:46:49,TRANSFER_IN,CREDIT,MOBILE,4824.02,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000015520,A0000091,2024-09-30 02:00:35,SERVICE_PAYMENT,DEBIT,AUTOMATIC,2225.19,GOVERNMENT,,,,COMPLETED,,
T0000015521,A0000066,2024-09-30 09:16:21,TRANSFER_OUT,DEBIT,MOBILE,15628.87,OTHER,,,,COMPLETED,,
T0000015522,A0000011,2024-09-30 10:24:34,CASH_WITHDRAWAL,DEBIT,BRANCH,2958.58,OTHER,,,019,COMPLETED,,
T0000015523,A0000020,2024-09-30 11:26:06,TRANSFER_IN,CREDIT,MOBILE,37698.94,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000015524,A0000067,2024-09-30 11:26:06,TRANSFER_OUT,DEBIT,MOBILE,37698.94,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000015525,A0000004,2024-09-30 11:43:26,TRANSFER_OUT,DEBIT,BRANCH,321.15,SUPPLIER,,,001,COMPLETED,,
T0000015526,A0000004,2024-09-30 12:21:25,TRANSFER_OUT,DEBIT,MOBILE,275.38,FINANCIAL_INSTITUTION,INTERNATIONAL,BANK_B107,,COMPLETED,,
T0000015527,A0000060,2024-09-30 13:07:36,TRANSFER_IN,CREDIT,BRANCH,19691.7,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B001,035,COMPLETED,,
T0000015528,A0000034,2024-09-30 13:43:45,TRANSFER_OUT,DEBIT,MOBILE,564309.45,GOVERNMENT,,,,COMPLETED,,
T0000015529,A0000090,2024-09-30 14:33:07,LOAN_PAYMENT,DEBIT,MOBILE,4089.73,LOAN_ACCOUNT,,,,COMPLETED,,
T0000015530,A0000043,2024-09-30 14:40:00,SERVICE_PAYMENT,DEBIT,WEB,13196.02,GOVERNMENT,,,,COMPLETED,,
T0000015531,A0000072,2024-09-30 23:31:49,TRANSFER_OUT,DEBIT,MOBILE,405.59,GOVERNMENT,,,,COMPLETED,,
T0000015532,A0000091,2024-10-01 11:24:43,TRANSFER_IN,CREDIT,BRANCH,339.24,OTHER,,,026,COMPLETED,,
T0000015533,A0000041,2024-10-01 12:07:50,TRANSFER_IN,CREDIT,MOBILE,49820.31,SUPPLIER,,,,COMPLETED,,
T0000015534,A0000020,2024-10-01 12:23:09,TRANSFER_IN,CREDIT,MOBILE,26214.97,EMPLOYER,,,,COMPLETED,,
T0000015535,A0000066,2024-10-01 13:18:07,TRANSFER_IN,CREDIT,MOBILE,57876.85,EMPLOYER,,,,COMPLETED,,
T0000015536,A0000039,2024-10-01 14:29:47,TRANSFER_OUT,DEBIT,WEB,6341.34,SUPPLIER,,,,COMPLETED,,
T0000015537,A0000066,2024-10-01 14:39:17,TRANSFER_OUT,DEBIT,MOBILE,26501.31,OTHER,,,,COMPLETED,,
T0000015538,A0000041,2024-10-01 14:49:35,TRANSFER_OUT,DEBIT,MOBILE,40110.29,SUPPLIER,,,,COMPLETED,,
T0000015539,A0000004,2024-10-01 15:46:04,TRANSFER_OUT,DEBIT,MOBILE,1675.58,SUPPLIER,,,,COMPLETED,,
T0000015540,A0000008,2024-10-01 16:49:58,CASH_DEPOSIT,CREDIT,BRANCH,527.56,OTHER,,,001,COMPLETED,,
T0000015541,A0000060,2024-10-01 19:43:33,CASH_WITHDRAWAL,DEBIT,ATM,1842.25,OTHER,,,,COMPLETED,,
T0000015542,A0000004,2024-10-01 20:57:30,TRANSFER_IN,CREDIT,WEB,91.84,FINANCIAL_INSTITUTION,INTERNATIONAL,BANK_B105,,COMPLETED,,
T0000015543,A0000009,2024-10-01 22:51:26,TRANSFER_IN,CREDIT,WEB,35109.06,EMPLOYER,,,,COMPLETED,,
T0000015544,A0000038,2024-10-01 23:36:10,TRANSFER_IN,CREDIT,MOBILE,133106.06,FINANCIAL_INSTITUTION,INTERNATIONAL,BANK_B104,,COMPLETED,,
T0000015545,A0000043,2024-10-02 06:43:35,SERVICE_PAYMENT,DEBIT,MOBILE,8406.58,SUPPLIER,,,,COMPLETED,,
T0000015546,A0000035,2024-10-02 08:42:03,INTEREST_CREDIT,CREDIT,AUTOMATIC,2448.63,OTHER,,,,COMPLETED,,
T0000015547,A0000041,2024-10-02 08:49:41,SERVICE_PAYMENT,DEBIT,MOBILE,26243.29,GOVERNMENT,,,,COMPLETED,,
T0000015548,A0000041,2024-10-02 10:45:38,TRANSFER_OUT,DEBIT,WEB,145550.2,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B009,,COMPLETED,,
T0000015549,A0000056,2024-10-02 11:29:33,TRANSFER_IN,CREDIT,MOBILE,89.83,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B001,,COMPLETED,,
T0000015550,A0000022,2024-10-02 11:36:57,TRANSFER_OUT,DEBIT,BRANCH,30580.93,BTYT_CUSTOMER,INTERNAL,BANK_B000,019,COMPLETED,,
T0000015551,A0000034,2024-10-02 11:36:57,TRANSFER_IN,CREDIT,BRANCH,30580.93,BTYT_CUSTOMER,INTERNAL,BANK_B000,019,COMPLETED,,
T0000015552,A0000009,2024-10-02 12:52:39,SERVICE_PAYMENT,DEBIT,MOBILE,4068.85,SERVICE_PROVIDER,,,,COMPLETED,,
T0000015553,A0000041,2024-10-02 14:12:15,TRANSFER_OUT,DEBIT,BRANCH,182928.36,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B010,032,COMPLETED,,
T0000015554,A0000020,2024-10-02 14:27:24,CASH_WITHDRAWAL,DEBIT,BRANCH,10244.24,OTHER,,,023,COMPLETED,,
T0000015555,A0000004,2024-10-02 14:29:08,TRANSFER_IN,CREDIT,MOBILE,1664.31,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B001,,COMPLETED,,
T0000015556,A0000034,2024-10-02 15:27:21,SERVICE_PAYMENT,DEBIT,MOBILE,144707.15,SUPPLIER,,,,COMPLETED,,
T0000015557,A0000044,2024-10-02 16:30:06,SERVICE_PAYMENT,DEBIT,MOBILE,15591.44,SERVICE_PROVIDER,,,,COMPLETED,,
T0000015558,A0000013,2024-10-02 20:55:50,SERVICE_PAYMENT,DEBIT,WEB,8118.68,SERVICE_PROVIDER,,,,COMPLETED,,
T0000015559,A0000071,2024-10-02 21:05:21,SERVICE_PAYMENT,DEBIT,MOBILE,3787.53,SERVICE_PROVIDER,,,,COMPLETED,,
T0000015560,A0000041,2024-10-02 23:08:56,TRANSFER_OUT,DEBIT,MOBILE,134808.2,OTHER,,,,COMPLETED,,
T0000015561,A0000058,2024-10-03 01:59:41,LOAN_PAYMENT,DEBIT,AUTOMATIC,6919.57,LOAN_ACCOUNT,,,,COMPLETED,,
T0000015562,A0000013,2024-10-03 08:14:12,SERVICE_PAYMENT,DEBIT,AUTOMATIC,7066.66,GOVERNMENT,,,,COMPLETED,,
T0000015563,A0000004,2024-10-03 10:29:25,TRANSFER_IN,CREDIT,WEB,793.0,OTHER,,,,COMPLETED,,
T0000015564,A0000041,2024-10-03 10:57:29,TRANSFER_OUT,DEBIT,WEB,67363.66,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B001,,COMPLETED,,
T0000015565,A0000067,2024-10-03 11:07:52,TRANSFER_IN,CREDIT,MOBILE,147898.65,EMPLOYER,,,,COMPLETED,,
T0000015566,A0000007,2024-10-03 11:24:03,CASH_DEPOSIT,CREDIT,BRANCH,3365.31,OTHER,,,023,COMPLETED,,
T0000015567,A0000009,2024-10-03 11:36:38,SERVICE_PAYMENT,DEBIT,WEB,2266.79,SERVICE_PROVIDER,,,,COMPLETED,,
T0000015568,A0000066,2024-10-03 11:59:24,TRANSFER_IN,CREDIT,MOBILE,8992.62,EMPLOYER,,,,COMPLETED,,
T0000015569,A0000066,2024-10-03 12:55:04,TRANSFER_IN,CREDIT,MOBILE,10503.4,EMPLOYER,,,,COMPLETED,,
T0000015570,A0000007,2024-10-03 13:58:27,TRANSFER_OUT,DEBIT,BRANCH,12822.6,FINANCIAL_INSTITUTION,INTERNATIONAL,BANK_B102,023,COMPLETED,,
T0000015571,A0000041,2024-10-03 14:00:08,TRANSFER_OUT,DEBIT,MOBILE,151607.62,OTHER,,,,COMPLETED,,
T0000015572,A0000018,2024-10-03 15:10:14,TRANSFER_OUT,DEBIT,BRANCH,9969.76,BTYT_CUSTOMER,INTERNAL,BANK_B000,019,COMPLETED,,
T0000015573,A0000060,2024-10-03 15:10:14,TRANSFER_IN,CREDIT,BRANCH,9969.76,BTYT_CUSTOMER,INTERNAL,BANK_B000,019,COMPLETED,,
T0000015574,A0000008,2024-10-03 15:36:11,TRANSFER_IN,CREDIT,WEB,651.76,EMPLOYER,,,,COMPLETED,,
T0000015575,A0000008,2024-10-03 16:48:34,SERVICE_PAYMENT,DEBIT,WEB,725.54,SERVICE_PROVIDER,,,,COMPLETED,,
T0000015576,A0000009,2024-10-03 18:08:44,TRANSFER_OUT,DEBIT,WEB,15072.79,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000015577,A0000077,2024-10-03 18:08:44,TRANSFER_IN,CREDIT,WEB,15072.79,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000015578,A0000077,2024-10-03 21:32:21,SERVICE_PAYMENT,DEBIT,MOBILE,4022.97,SERVICE_PROVIDER,,,,COMPLETED,,
T0000015579,A0000060,2024-10-04 02:27:28,SERVICE_PAYMENT,DEBIT,AUTOMATIC,2860.12,SERVICE_PROVIDER,,,,COMPLETED,,
T0000015580,A0000091,2024-10-04 08:22:24,LOAN_PAYMENT,DEBIT,AUTOMATIC,5795.14,LOAN_ACCOUNT,,,,COMPLETED,,
T0000015581,A0000072,2024-10-04 09:29:24,SERVICE_PAYMENT,DEBIT,MOBILE,2346.27,SERVICE_PROVIDER,,,,COMPLETED,,
T0000015582,A0000022,2024-10-04 10:27:32,CASH_DEPOSIT,CREDIT,BRANCH,6766.73,OTHER,,,019,COMPLETED,,
T0000015583,A0000031,2024-10-04 10:51:04,TRANSFER_OUT,DEBIT,MOBILE,31188.03,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,IEDE_MERCADO_PAGO,,COMPLETED,,
T0000015584,A0000081,2024-10-04 10:57:52,SERVICE_PAYMENT,DEBIT,BRANCH,1469.35,GOVERNMENT,,,025,COMPLETED,,
T0000015585,A0000009,2024-10-04 11:33:16,SERVICE_PAYMENT,DEBIT,BRANCH,3249.95,SERVICE_PROVIDER,,,024,COMPLETED,,
T0000015586,A0000060,2024-10-04 11:34:53,TRANSFER_IN,CREDIT,BRANCH,32962.62,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,IEDE_OCA_BLUE,007,COMPLETED,,
T0000015587,A0000041,2024-10-04 12:07:20,TRANSFER_IN,CREDIT,BRANCH,109448.78,FINANCIAL_INSTITUTION,INTERNATIONAL,BANK_B104,027,COMPLETED,,
T0000015588,A0000060,2024-10-04 12:14:02,TRANSFER_IN,CREDIT,BRANCH,17292.49,BTYT_CUSTOMER,INTERNAL,BANK_B000,001,COMPLETED,,
T0000015589,A0000071,2024-10-04 12:14:02,TRANSFER_OUT,DEBIT,BRANCH,17292.49,BTYT_CUSTOMER,INTERNAL,BANK_B000,001,COMPLETED,,
T0000015590,A0000072,2024-10-04 12:15:26,TRANSFER_OUT,DEBIT,WEB,2164.07,GOVERNMENT,,,,COMPLETED,,
T0000015591,A0000064,2024-10-04 12:23:58,CASH_DEPOSIT,CREDIT,BRANCH,4685.71,OTHER,,,017,COMPLETED,,
T0000015592,A0000038,2024-10-04 12:44:44,SERVICE_PAYMENT,DEBIT,MOBILE,41528.01,SERVICE_PROVIDER,,,,COMPLETED,,
T0000015593,A0000009,2024-10-04 13:16:09,TRANSFER_OUT,DEBIT,BRANCH,2927.28,OTHER,,,027,COMPLETED,,
T0000015594,A0000004,2024-10-04 13:42:18,CASH_WITHDRAWAL,DEBIT,BRANCH,532.95,OTHER,,,010,COMPLETED,,
T0000015595,A0000026,2024-10-04 13:57:46,TRANSFER_IN,CREDIT,MOBILE,5290.81,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B001,,COMPLETED,,
T0000015596,A0000020,2024-10-04 14:32:49,CASH_DEPOSIT,CREDIT,BRANCH,19971.17,OTHER,,,019,COMPLETED,,
T0000015597,A0000018,2024-10-04 14:59:21,TRANSFER_OUT,DEBIT,BRANCH,44599.88,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,IEDE_MIDINERO,034,COMPLETED,,
T0000015598,A0000021,2024-10-04 15:07:00,TRANSFER_IN,CREDIT,WEB,712.18,FINANCIAL_INSTITUTION,INTERNATIONAL,BANK_B102,,COMPLETED,,
T0000015599,A0000018,2024-10-04 15:17:00,SERVICE_PAYMENT,DEBIT,BRANCH,3819.75,SERVICE_PROVIDER,,,027,COMPLETED,,
T0000015600,A0000032,2024-10-04 15:48:32,TRANSFER_OUT,DEBIT,MOBILE,2282.36,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,IEDE_OCA_BLUE,,COMPLETED,,
T0000015601,A0000004,2024-10-04 16:43:33,TRANSFER_OUT,DEBIT,BRANCH,2087.93,BTYT_CUSTOMER,INTERNAL,BANK_B000,031,COMPLETED,,
T0000015602,A0000039,2024-10-04 16:43:33,TRANSFER_IN,CREDIT,BRANCH,2087.93,BTYT_CUSTOMER,INTERNAL,BANK_B000,031,COMPLETED,,
T0000015603,A0000022,2024-10-04 17:13:05,TRANSFER_OUT,DEBIT,WEB,13228.1,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000015604,A0000090,2024-10-04 17:13:05,TRANSFER_IN,CREDIT,WEB,13228.1,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000015605,A0000009,2024-10-04 18:06:57,TRANSFER_IN,CREDIT,MOBILE,3159.09,EMPLOYER,,,,COMPLETED,,
T0000015606,A0000008,2024-10-04 18:49:25,TRANSFER_IN,CREDIT,MOBILE,3064.88,OTHER,,,,COMPLETED,,
T0000015607,A0000067,2024-10-04 23:45:38,TRANSFER_OUT,DEBIT,MOBILE,2710.41,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000015608,A0000080,2024-10-04 23:45:38,TRANSFER_IN,CREDIT,MOBILE,2710.41,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000015609,A0000058,2024-10-04 23:51:56,TRANSFER_IN,CREDIT,WEB,12186.49,EMPLOYER,,,,COMPLETED,,
T0000015610,A0000060,2024-10-05 08:44:00,SERVICE_PAYMENT,DEBIT,AUTOMATIC,2848.18,SERVICE_PROVIDER,,,,COMPLETED,,
T0000015611,A0000009,2024-10-05 09:31:54,LOAN_PAYMENT,DEBIT,AUTOMATIC,8782.24,LOAN_ACCOUNT,,,,COMPLETED,,
T0000015612,A0000077,2024-10-05 10:15:40,TRANSFER_IN,CREDIT,WEB,62461.22,EMPLOYER,,,,COMPLETED,,
T0000015613,A0000026,2024-10-05 10:35:03,SERVICE_PAYMENT,DEBIT,MOBILE,7045.29,SERVICE_PROVIDER,,,,COMPLETED,,
T0000015614,A0000058,2024-10-05 10:40:27,TRANSFER_IN,CREDIT,MOBILE,2634.45,EMPLOYER,,,,COMPLETED,,
T0000015615,A0000026,2024-10-05 16:15:48,TRANSFER_IN,CREDIT,WEB,14301.25,EMPLOYER,,,,COMPLETED,,
T0000015616,A0000004,2024-10-05 16:44:22,TRANSFER_IN,CREDIT,MOBILE,565.3,SUPPLIER,,,,COMPLETED,,
T0000015617,A0000026,2024-10-05 18:12:29,TRANSFER_OUT,DEBIT,WEB,26325.99,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B006,,COMPLETED,,
T0000015618,A0000091,2024-10-05 18:15:08,TRANSFER_IN,CREDIT,MOBILE,32229.28,EMPLOYER,,,,COMPLETED,,
T0000015619,A0000013,2024-10-05 20:03:42,LOAN_PAYMENT,DEBIT,WEB,82924.77,LOAN_ACCOUNT,,,,FAILED,,INSUFFICIENT_FUNDS
T0000015620,A0000067,2024-10-06 01:54:31,LOAN_PAYMENT,DEBIT,AUTOMATIC,17591.12,LOAN_ACCOUNT,,,,COMPLETED,,
T0000015621,A0000006,2024-10-06 09:53:30,TRANSFER_OUT,DEBIT,WEB,68460.85,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000015622,A0000031,2024-10-06 09:53:30,TRANSFER_IN,CREDIT,WEB,68460.85,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000015623,A0000066,2024-10-06 18:43:36,TRANSFER_IN,CREDIT,MOBILE,9303.67,EMPLOYER,,,,COMPLETED,,
T0000015624,A0000009,2024-10-06 20:22:24,TRANSFER_OUT,DEBIT,WEB,6503.72,OTHER,,,,COMPLETED,,
T0000015625,A0000013,2024-10-06 20:44:16,TRANSFER_IN,CREDIT,MOBILE,44477.73,OTHER,,,,COMPLETED,,
T0000015626,A0000066,2024-10-06 22:41:56,SERVICE_PAYMENT,DEBIT,WEB,7313.44,SERVICE_PROVIDER,,,,COMPLETED,,
T0000015627,A0000006,2024-10-07 10:26:24,TRANSFER_OUT,DEBIT,WEB,19471.91,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000015628,A0000026,2024-10-07 10:26:24,TRANSFER_IN,CREDIT,WEB,19471.91,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000015629,A0000081,2024-10-07 10:28:41,TRANSFER_OUT,DEBIT,BRANCH,267.34,OTHER,,,026,COMPLETED,,
T0000015630,A0000066,2024-10-07 10:29:46,CASH_DEPOSIT,CREDIT,BRANCH,10303.52,OTHER,,,022,COMPLETED,,
T0000015631,A0000009,2024-10-07 13:49:49,TRANSFER_OUT,DEBIT,BRANCH,11966.65,GOVERNMENT,,,013,COMPLETED,,
T0000015632,A0000073,2024-10-07 14:23:16,LOAN_PAYMENT,DEBIT,MOBILE,361.01,LOAN_ACCOUNT,,,,COMPLETED,,
T0000015633,A0000063,2024-10-07 15:37:39,CASH_WITHDRAWAL,DEBIT,BRANCH,1252.72,OTHER,,,025,COMPLETED,,
T0000015634,A0000018,2024-10-07 16:09:28,TRANSFER_OUT,DEBIT,WEB,58345.14,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B001,,COMPLETED,,
T0000015635,A0000009,2024-10-07 22:19:51,TRANSFER_OUT,DEBIT,MOBILE,7133.42,OTHER,,,,COMPLETED,,
T0000015636,A0000009,2024-10-07 23:23:05,TRANSFER_OUT,DEBIT,WEB,9772.22,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000015637,A0000080,2024-10-07 23:23:05,TRANSFER_IN,CREDIT,WEB,9772.22,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000015638,A0000013,2024-10-07 23:44:34,TRANSFER_IN,CREDIT,MOBILE,22673.2,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B006,,COMPLETED,,
T0000015639,A0000018,2024-10-08 11:41:42,TRANSFER_OUT,DEBIT,MOBILE,8363.93,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B001,,COMPLETED,,
T0000015640,A0000020,2024-10-08 11:51:18,TRANSFER_OUT,DEBIT,BRANCH,37562.5,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B006,019,COMPLETED,,
T0000015641,A0000001,2024-10-08 13:05:04,TRANSFER_OUT,DEBIT,BRANCH,3936.23,FINANCIAL_INSTITUTION,INTERNATIONAL,BANK_B105,027,COMPLETED,,
T0000015642,A0000013,2024-10-08 13:42:24,TRANSFER_OUT,DEBIT,WEB,13094.05,OTHER,,,,COMPLETED,,
T0000015643,A0000004,2024-10-08 14:24:59,TRANSFER_OUT,DEBIT,MOBILE,5418.39,SUPPLIER,,,,COMPLETED,,
T0000015644,A0000009,2024-10-08 15:55:01,SERVICE_PAYMENT,DEBIT,MOBILE,2043.15,SERVICE_PROVIDER,,,,COMPLETED,,
