loan_id,origination_month_internal,lifecycle_seed,resolution_month_internal,terminal_event_internal,pre2021_inherited_state
L0011390,2024-08,2820372419,2026-08,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011391,2011-12,2821372422,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0011392,2015-10,2822372425,2020-10,PAID_OFF,COMPRESSED_CURRENT
L0011393,2020-07,2823372428,2022-07,SCHEDULED_MATURITY,INHERITED_CURRENT
L0011394,2022-10,2824372431,2026-10,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011395,2025-04,2825372434,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011396,2025-03,2826372437,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011397,2025-12,2827372440,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011398,2025-07,2828372443,2026-07,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011399,2026-02,2829372446,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011400,2013-02,2830372449,2018-02,PAID_OFF,COMPRESSED_CURRENT
L0011401,2019-01,2831372452,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0011402,2022-07,2832372455,2024-07,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011403,2022-07,2833372458,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011404,2023-02,2834372461,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011405,2015-04,2835372464,2016-04,PAID_OFF,COMPRESSED_CURRENT
L0011406,2005-02,2836372467,2007-02,PAID_OFF,COMPRESSED_CURRENT
L0011407,2011-05,2837372470,2026-05,SCHEDULED_MATURITY,INHERITED_CURRENT
L0011408,2015-01,2838372473,2020-01,PAID_OFF,COMPRESSED_CURRENT
L0011409,2007-09,2839372476,2008-09,PAID_OFF,COMPRESSED_CURRENT
L0011410,2012-11,2840372479,2018-11,PAID_OFF,COMPRESSED_CURRENT
L0011411,2006-02,2841372482,2006-08,PAID_OFF,COMPRESSED_CURRENT
L0011412,2007-05,2842372485,2011-05,PAID_OFF,COMPRESSED_CURRENT
L0011413,2026-12,2843372488,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011414,2025-03,2844372491,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011415,2016-08,2845372494,2018-02,PAID_OFF,COMPRESSED_CURRENT
L0011416,2013-02,2846372497,2014-02,PAID_OFF,COMPRESSED_CURRENT
L0011417,2010-06,2847372500,2012-06,PAID_OFF,COMPRESSED_CURRENT
L0011418,2021-08,2848372503,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011419,2017-04,2849372506,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0011420,2019-10,2850372509,2024-10,SCHEDULED_MATURITY,INHERITED_CURRENT
L0011421,2025-07,2851372512,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011422,2026-04,2852372515,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011423,2009-06,2853372518,2013-06,PAID_OFF,COMPRESSED_CURRENT
L0011424,2005-01,2854372521,2007-01,PAID_OFF,COMPRESSED_CURRENT
L0011425,2007-12,2855372524,2010-12,PAID_OFF,COMPRESSED_CURRENT
L0011426,2014-11,2856372527,2016-05,PAID_OFF,COMPRESSED_CURRENT
L0011427,2026-12,2857372530,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011428,2026-04,2858372533,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011429,2019-06,2859372536,2020-06,PAID_OFF,COMPRESSED_CURRENT
L0011430,2023-06,2860372539,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011431,2024-06,2861372542,2024-12,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011432,2025-12,2862372545,2026-12,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011433,2014-03,2863372548,2017-03,PAID_OFF,COMPRESSED_CURRENT
L0011434,2020-11,2864372551,2021-11,SCHEDULED_MATURITY,INHERITED_CURRENT
L0011435,2022-04,2865372554,2023-10,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011436,2022-09,2866372557,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011437,2025-03,2867372560,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011438,2026-09,2868372563,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011439,2022-09,2869372566,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011440,2025-08,2870372569,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011441,2017-11,2871372572,2019-05,PAID_OFF,COMPRESSED_CURRENT
L0011442,2016-02,2872372575,2018-02,PAID_OFF,COMPRESSED_CURRENT
L0011443,2025-06,2873372578,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011444,2025-01,2874372581,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011445,2020-12,2875372584,2022-12,EARLY_PREPAYMENT,INHERITED_CURRENT
L0011446,2024-11,2876372587,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011447,2024-02,2877372590,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011448,2025-07,2878372593,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011449,2025-10,2879372596,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011450,2020-08,2880372599,2021-08,FACILITY_EXPIRY,INHERITED_CURRENT
L0011451,2022-05,2881372602,2024-05,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011452,2021-06,2882372605,2026-06,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011453,1997-01,2883372608,1998-01,DEFAULTED,COMPRESSED_DEFAULTED
L0011454,1996-09,2884372611,2011-09,PAID_OFF,COMPRESSED_CURRENT
L0011455,2013-03,2885372614,2015-03,PAID_OFF,COMPRESSED_CURRENT
L0011456,2008-12,2886372617,2009-12,PAID_OFF,COMPRESSED_CURRENT
L0011457,2025-10,2887372620,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011458,2012-02,2888372623,2017-02,PAID_OFF,COMPRESSED_CURRENT
L0011459,2013-11,2889372626,2014-11,PAID_OFF,COMPRESSED_CURRENT
L0011460,2019-03,2890372629,2020-03,PAID_OFF,COMPRESSED_CURRENT
L0011461,2020-01,2891372632,2023-01,SCHEDULED_MATURITY,INHERITED_CURRENT
L0011462,2024-03,2892372635,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011463,2021-09,2893372638,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011464,2022-10,2894372641,2025-10,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011465,2022-07,2895372644,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011466,2016-11,2896372647,2018-05,PAID_OFF,COMPRESSED_CURRENT
L0011467,2018-08,2897372650,2020-08,PAID_OFF,COMPRESSED_CURRENT
L0011468,2021-07,2898372653,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011469,2026-01,2899372656,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011470,2026-12,2900372659,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011471,2026-04,2901372662,2026-10,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011472,2026-09,2902372665,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011473,2023-04,2903372668,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011474,2025-06,2904372671,2026-12,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011475,2025-01,2905372674,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011476,2005-09,2906372677,2006-03,PAID_OFF,COMPRESSED_CURRENT
L0011477,2025-11,2907372680,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011478,2026-11,2908372683,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011479,2024-06,2909372686,2024-12,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011480,2024-03,2910372689,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011481,2025-05,2911372692,2026-10,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011482,2026-06,2912372695,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011483,2026-06,2913372698,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011484,2023-08,2914372701,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011485,2026-07,2915372704,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011486,2023-06,2916372707,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011487,2026-07,2917372710,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011488,2024-05,2918372713,2026-05,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011489,1993-08,2919372716,1994-08,PAID_OFF,COMPRESSED_CURRENT
L0011490,2013-12,2920372719,2017-12,DEFAULTED,COMPRESSED_DEFAULTED
L0011491,2006-12,2921372722,2008-12,PAID_OFF,COMPRESSED_CURRENT
L0011492,1994-10,2922372725,1996-10,DEFAULTED,COMPRESSED_DEFAULTED
L0011493,2009-01,2923372728,2014-01,PAID_OFF,COMPRESSED_CURRENT
L0011494,2019-11,2924372731,2022-11,SCHEDULED_MATURITY,INHERITED_CURRENT
L0011495,2022-05,2925372734,2025-05,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011496,2025-04,2926372737,2026-10,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011497,2021-11,2927372740,2023-11,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011498,2025-08,2928372743,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011499,2024-06,2929372746,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011500,2015-05,2930372749,2021-05,SCHEDULED_MATURITY,INHERITED_CURRENT
L0011501,2010-01,2931372752,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0011502,2012-12,2932372755,2013-12,PAID_OFF,COMPRESSED_CURRENT
L0011503,2014-05,2933372758,2014-11,PAID_OFF,COMPRESSED_CURRENT
L0011504,2013-11,2934372761,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0011505,2007-09,2935372764,2010-09,PAID_OFF,COMPRESSED_CURRENT
L0011506,2017-09,2936372767,2018-09,PAID_OFF,COMPRESSED_CURRENT
L0011507,2018-05,2937372770,2020-05,PAID_OFF,COMPRESSED_CURRENT
L0011508,2023-12,2938372773,2024-06,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011509,2023-11,2939372776,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011510,2024-03,2940372779,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011511,2025-07,2941372782,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011512,2026-12,2942372785,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011513,2025-10,2943372788,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011514,2012-05,2944372791,2016-05,PAID_OFF,COMPRESSED_CURRENT
L0011515,2019-02,2945372794,2020-02,PAID_OFF,COMPRESSED_CURRENT
L0011516,2021-10,2946372797,2023-04,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011517,2021-02,2947372800,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011518,2024-11,2948372803,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011519,2024-02,2949372806,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011520,2025-12,2950372809,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011521,2026-11,2951372812,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011522,2024-12,2952372815,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011523,2026-03,2953372818,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011524,2017-04,2954372821,2021-04,SCHEDULED_MATURITY,INHERITED_CURRENT
L0011525,2018-05,2955372824,2020-05,PAID_OFF,COMPRESSED_REVOLVING
L0011526,2022-12,2956372827,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011527,2019-09,2957372830,2023-09,SCHEDULED_MATURITY,INHERITED_CURRENT
L0011528,2016-03,2958372833,2021-03,SCHEDULED_MATURITY,INHERITED_CURRENT
L0011529,2021-04,2959372836,2022-04,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011530,2003-09,2960372839,2007-09,PAID_OFF,COMPRESSED_CURRENT
L0011531,2021-06,2961372842,2024-06,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011532,2025-08,2962372845,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011533,2020-04,2963372848,2026-04,SCHEDULED_MATURITY,INHERITED_CURRENT
L0011534,2022-04,2964372851,2023-04,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011535,2025-05,2965372854,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011536,2026-12,2966372857,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011537,2011-02,2967372860,2016-02,PAID_OFF,COMPRESSED_CURRENT
L0011538,2010-06,2968372863,2016-06,PAID_OFF,COMPRESSED_CURRENT
L0011539,2022-01,2969372866,2025-01,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011540,2005-01,2970372869,2008-01,PAID_OFF,COMPRESSED_CURRENT
L0011541,2021-05,2971372872,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011542,2026-01,2972372875,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011543,2025-03,2973372878,2026-03,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011544,2015-08,2974372881,2017-08,PAID_OFF,COMPRESSED_CURRENT
L0011545,2026-05,2975372884,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011546,2019-12,2976372887,2021-12,SCHEDULED_MATURITY,INHERITED_CURRENT
L0011547,2021-04,2977372890,2026-04,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011548,2018-04,2978372893,2019-04,PAID_OFF,COMPRESSED_CURRENT
L0011549,2021-06,2979372896,2023-06,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011550,2022-08,2980372899,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011551,2023-07,2981372902,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011552,2022-01,2982372905,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011553,2024-11,2983372908,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011554,2018-06,2984372911,2019-06,PAID_OFF,COMPRESSED_CURRENT
L0011555,2022-09,2985372914,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011556,2026-09,2986372917,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011557,2019-06,2987372920,2019-12,PAID_OFF,COMPRESSED_CURRENT
L0011558,1994-08,2988372923,1998-08,PAID_OFF,COMPRESSED_CURRENT
L0011559,2021-03,2989372926,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011560,2008-03,2990372929,2012-03,PAID_OFF,COMPRESSED_CURRENT
L0011561,2020-12,2991372932,2026-12,SCHEDULED_MATURITY,INHERITED_CURRENT
L0011562,2018-09,2992372935,2020-09,PAID_OFF,COMPRESSED_CURRENT
L0011563,2008-12,2993372938,2009-06,PAID_OFF,COMPRESSED_CURRENT
L0011564,2015-09,2994372941,2021-09,SCHEDULED_MATURITY,INHERITED_CURRENT
L0011565,2015-01,2995372944,2017-01,PAID_OFF,COMPRESSED_CURRENT
L0011566,2014-12,2996372947,2016-06,PAID_OFF,COMPRESSED_CURRENT
L0011567,2021-09,2997372950,2023-09,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011568,2020-07,2998372953,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0011569,2021-06,2999372956,2024-06,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011570,2021-06,3000372959,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011571,2020-04,3001372962,2022-04,SCHEDULED_MATURITY,INHERITED_CURRENT
L0011572,2020-03,3002372965,2021-09,SCHEDULED_MATURITY,INHERITED_CURRENT
L0011573,2020-06,3003372968,2024-06,SCHEDULED_MATURITY,INHERITED_SEVERE
L0011574,2021-02,3004372971,2026-02,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011575,2016-11,3005372974,2017-11,PAID_OFF,COMPRESSED_CURRENT
L0011576,2014-01,3006372977,2015-01,PAID_OFF,COMPRESSED_CURRENT
L0011577,2017-12,3007372980,2019-12,PAID_OFF,COMPRESSED_CURRENT
L0011578,2019-03,3008372983,2020-09,PAID_OFF,COMPRESSED_CURRENT
L0011579,2024-11,3009372986,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011580,2025-09,3010372989,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011581,2026-11,3011372992,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011582,2020-04,3012372995,2023-04,SCHEDULED_MATURITY,INHERITED_CURRENT
L0011583,2020-05,3013372998,2025-05,SCHEDULED_MATURITY,INHERITED_CURRENT
L0011584,2018-08,3014373001,2023-08,SCHEDULED_MATURITY,INHERITED_SEVERE
L0011585,2022-01,3015373004,2026-01,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011586,2024-02,3016373007,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011587,2025-04,3017373010,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011588,2026-02,3018373013,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011589,2025-10,3019373016,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011590,2026-09,3020373019,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011591,2018-02,3021373022,2021-02,SCHEDULED_MATURITY,INHERITED_CURRENT
L0011592,2014-09,3022373025,2016-09,PAID_OFF,COMPRESSED_CURRENT
L0011593,2007-11,3023373028,2009-05,PAID_OFF,COMPRESSED_CURRENT
L0011594,2021-12,3024373031,2025-12,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011595,2020-10,3025373034,2022-02,RELATIONSHIP_EXIT_RESOLUTION,INHERITED_CURRENT
L0011596,2025-06,3026373037,2025-12,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011597,2026-09,3027373040,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011598,2026-10,3028373043,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011599,2023-02,3029373046,2026-02,FACILITY_EXPIRY,NOT_APPLICABLE
L0011600,2026-11,3030373049,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011601,2024-01,3031373052,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011602,2026-02,3032373055,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011603,2025-06,3033373058,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011604,2021-07,3034373061,2022-01,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011605,2017-03,3035373064,2020-03,PAID_OFF,COMPRESSED_CURRENT
L0011606,2024-01,3036373067,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011607,2025-05,3037373070,2025-11,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011608,2026-10,3038373073,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011609,2026-01,3039373076,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011610,2021-03,3040373079,2026-03,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011611,2024-04,3041373082,2026-04,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011612,1997-03,3042373085,2001-03,PAID_OFF,COMPRESSED_CURRENT
L0011613,2009-06,3043373088,2010-06,PAID_OFF,COMPRESSED_CURRENT
L0011614,2003-01,3044373091,2007-01,PAID_OFF,COMPRESSED_CURRENT
L0011615,1999-11,3045373094,2014-11,PAID_OFF,COMPRESSED_CURRENT
L0011616,2004-12,3046373097,2019-12,PAID_OFF,COMPRESSED_RECOVERED
L0011617,2022-11,3047373100,2024-11,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011618,2024-02,3048373103,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011619,2026-02,3049373106,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011620,2024-12,3050373109,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011621,2017-10,3051373112,2019-10,PAID_OFF,COMPRESSED_CURRENT
L0011622,2023-02,3052373115,2026-02,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011623,2024-01,3053373118,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011624,2018-03,3054373121,2020-03,PAID_OFF,COMPRESSED_CURRENT
L0011625,2014-03,3055373124,2017-03,PAID_OFF,COMPRESSED_CURRENT
L0011626,2021-10,3056373127,2023-10,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011627,2025-05,3057373130,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011628,2026-02,3058373133,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011629,2026-06,3059373136,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011630,2026-02,3060373139,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011631,2026-04,3061373142,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011632,1996-11,3062373145,1997-05,PAID_OFF,COMPRESSED_CURRENT
L0011633,1993-01,3063373148,2008-01,PAID_OFF,COMPRESSED_RECOVERED
L0011634,2020-12,3064373151,2025-12,SCHEDULED_MATURITY,INHERITED_CURRENT
L0011635,2020-11,3065373154,2023-11,SCHEDULED_MATURITY,INHERITED_CURRENT
L0011636,2019-06,3066373157,2024-06,SCHEDULED_MATURITY,INHERITED_CURRENT
L0011637,2019-09,3067373160,2020-03,PAID_OFF,COMPRESSED_CURRENT
L0011638,2023-10,3068373163,2024-04,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011639,2023-12,3069373166,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011640,2020-08,3070373169,2021-05,RELATIONSHIP_EXIT_RESOLUTION,INHERITED_CURRENT
L0011641,2011-12,3071373172,2015-12,PAID_OFF,COMPRESSED_CURRENT
L0011642,1998-04,3072373175,2004-04,PAID_OFF,COMPRESSED_RECOVERED
L0011643,2023-03,3073373178,2025-03,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011644,2024-10,3074373181,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011645,2013-08,3075373184,2014-08,PAID_OFF,COMPRESSED_CURRENT
L0011646,2023-09,3076373187,2025-11,FACILITY_EXPIRY,NOT_APPLICABLE
L0011647,2021-09,3077373190,2022-09,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011648,2022-05,3078373193,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011649,2023-02,3079373196,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011650,2025-10,3080373199,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011651,2020-10,3081373202,2021-10,SCHEDULED_MATURITY,INHERITED_CURRENT
L0011652,2020-08,3082373205,2023-08,SCHEDULED_MATURITY,INHERITED_CURRENT
L0011653,2020-05,3083373208,2023-05,SCHEDULED_MATURITY,INHERITED_CURRENT
L0011654,2019-01,3084373211,2021-01,SCHEDULED_MATURITY,INHERITED_CURRENT
L0011655,2025-07,3085373214,2026-07,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011656,2000-10,3086373217,2001-10,PAID_OFF,COMPRESSED_CURRENT
L0011657,2007-03,3087373220,2017-03,PAID_OFF,COMPRESSED_CURRENT
L0011658,2019-12,3088373223,2020-06,PAID_OFF,COMPRESSED_CURRENT
L0011659,2018-07,3089373226,2020-07,PAID_OFF,COMPRESSED_CURRENT
L0011660,2018-06,3090373229,2020-06,PAID_OFF,COMPRESSED_CURRENT
L0011661,2019-05,3091373232,2023-05,SCHEDULED_MATURITY,INHERITED_CURRENT
L0011662,2021-07,3092373235,2023-07,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011663,2022-06,3093373238,2024-06,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011664,2013-01,3094373241,2013-07,PAID_OFF,COMPRESSED_CURRENT
L0011665,2020-08,3095373244,2021-08,SCHEDULED_MATURITY,INHERITED_CURRENT
L0011666,2025-05,3096373247,2026-05,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011667,2026-10,3097373250,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011668,1997-03,3098373253,2001-03,PAID_OFF,COMPRESSED_CURRENT
L0011669,2019-09,3099373256,2024-09,SCHEDULED_MATURITY,INHERITED_CURRENT
L0011670,2014-07,3100373259,2018-07,PAID_OFF,COMPRESSED_RECOVERED
L0011671,2014-10,3101373262,2016-10,PAID_OFF,COMPRESSED_REVOLVING
L0011672,2020-11,3102373265,2021-11,SCHEDULED_MATURITY,INHERITED_CURRENT
L0011673,2010-02,3103373268,2012-02,PAID_OFF,COMPRESSED_REVOLVING
L0011674,2015-04,3104373271,2017-04,PAID_OFF,COMPRESSED_REVOLVING
L0011675,2019-02,3105373274,2023-02,SCHEDULED_MATURITY,INHERITED_CURRENT
L0011676,2023-07,3106373277,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011677,2025-12,3107373280,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011678,2019-10,3108373283,2023-03,SCHEDULED_MATURITY,INHERITED_CURRENT
L0011679,2020-12,3109373286,2021-12,SCHEDULED_MATURITY,INHERITED_EARLY
L0011680,2021-10,3110373289,2023-10,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011681,2022-11,3111373292,2024-11,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011682,2026-07,3112373295,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011683,2003-05,3113373298,2004-05,PAID_OFF,COMPRESSED_CURRENT
L0011684,2022-10,3114373301,2025-10,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011685,2024-02,3115373304,2026-02,SCHEDULED_MATURITY,NOT_APPLICABLE
L0011686,2024-11,3116373307,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011687,2025-08,3117373310,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011688,2013-09,3118373313,2018-09,PAID_OFF,COMPRESSED_CURRENT
L0011689,2022-11,3119373316,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011690,2025-07,3120373319,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0011691,2026-05,3121373322,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
