world,eligible_relationships,selected_relationships,exposed_relationships,responding_relationships,positive_responses,neutral_responses,negative_responses,exposure_events,overall_selection_rate,overall_exposure_rate,overall_response_rate_exposed,events_per_exposed_relationship
6551,50109,16251,14147,2639,1354,819,466,24107,0.3243129976650901,0.8705310442434312,0.18654131618010886,1.7040361914186752
6552,50109,17243,15075,2899,1585,856,458,24379,0.34410984054760624,0.8742678188250305,0.19230514096185738,1.6171807628524046
6553,50109,17556,15040,2428,1257,794,377,24742,0.3503562234329162,0.8566871724766462,0.16143617021276596,1.6450797872340426
6554,50109,15315,13076,2649,1360,859,430,21288,0.30563371849368376,0.8538034606594842,0.20258488834505964,1.628020801468339
6555,50109,16856,14476,2390,1355,721,314,23782,0.33638667704404396,0.8588039867109635,0.16510085659021828,1.6428571428571428
6556,50109,18352,16002,2645,1366,845,434,25877,0.3662415933265481,0.8719485614646905,0.16529183852018497,1.6171103612048494
6557,50109,17938,15812,2754,1557,825,372,25827,0.3579796044622722,0.8814806555914818,0.17417151530483177,1.6333797116114344
6558,50109,16600,14578,2642,1454,765,423,25190,0.331277814364685,0.8781927710843374,0.18123199341473453,1.727946220332007
6559,50109,17973,15593,3023,1514,969,540,25630,0.35867808178171584,0.8675791464975241,0.1938690438017059,1.6436862694798948
6560,50109,16551,14424,2469,1327,739,403,23591,0.33029994611746394,0.8714881276055827,0.17117304492512478,1.6355379922351636
6561,50109,17139,14773,1929,1099,544,286,24582,0.3420343650841166,0.8619522725946671,0.13057605090367563,1.6639815880322208
6562,50109,17243,15088,2854,1458,970,426,24461,0.34410984054760624,0.8750217479556922,0.18915694591728527,1.6212221633085897
6563,50109,17094,14667,2558,1276,797,485,24440,0.34113632281626055,0.858020358020358,0.174405127156201,1.6663257653235153
6564,50109,17462,15260,2784,1401,893,490,25378,0.3484803129178391,0.8738976062306724,0.18243774574049804,1.663040629095675
6565,50109,17336,14864,2263,1085,836,342,24517,0.3459657945678421,0.8574065528380249,0.1522470398277718,1.6494214208826696
6566,50109,17906,15198,2360,1139,821,400,26186,0.35734099662735236,0.8487657768345805,0.15528358994604552,1.7229898670877748
6567,50109,17412,15049,2763,1497,824,442,24749,0.3474824881757768,0.8642889960946474,0.18360023921855273,1.6445611004053426
6568,50109,16437,14286,2297,1157,771,369,23487,0.32802490570556186,0.8691367037780617,0.16078678426431472,1.644057118857623
6569,50109,16104,13695,2390,1229,766,395,22247,0.32137939292342693,0.8504098360655737,0.17451624680540342,1.6244614822928076
6570,50109,17217,15028,2745,1337,886,522,24948,0.3435909716817338,0.8728582215252367,0.18265903646526485,1.6601011445302103
6571,50109,18599,15861,2756,1466,831,459,26259,0.3711708475523359,0.8527877842894779,0.17375953596872834,1.6555702666918857
6572,50109,17253,14849,2686,1376,787,523,24998,0.3443094054960187,0.8606619138700515,0.18088760185871103,1.6834803690484208
6573,50109,16982,14748,2682,1449,778,455,24506,0.338901195394041,0.8684489459427629,0.18185516680227828,1.6616490371575807
6574,50109,17395,14953,2777,1466,869,442,24475,0.3471432277634756,0.8596148318482323,0.18571524108874474,1.636795291914666
6575,50109,17450,15106,2753,1397,917,439,25019,0.3482408349797442,0.8656733524355301,0.1822454653779955,1.656229312855819
6576,50109,17467,15532,3034,1560,974,500,26220,0.3485800953920453,0.8892196713803172,0.195338655678599,1.6881277362863765
6577,50109,17406,15121,2636,1370,935,331,24853,0.3473627492067293,0.8687234287027462,0.1743270947688645,1.643608226969116
6578,50109,16369,14076,2286,1143,727,416,23207,0.3266678640563571,0.859918137943674,0.16240409207161124,1.6486928104575163
6579,50109,16173,13685,2653,1240,918,495,22344,0.3227563910674729,0.8461633586842268,0.1938618925831202,1.6327365728900256
6580,50109,16646,14569,2439,1252,751,436,24941,0.33219581312738233,0.8752252793463895,0.16741025465028486,1.7119225753311826
6581,50109,18154,15983,3082,1547,970,565,26936,0.3622902073479814,0.8804120304065219,0.1928298817493587,1.6852906212851155
6582,50109,18498,16000,3213,1578,1018,617,26020,0.36915524157337004,0.8649583738782571,0.2008125,1.62625
6583,50109,16643,14484,2278,1226,696,356,23982,0.3321359436428586,0.8702757916241062,0.1572769953051643,1.6557580778790388
6584,50109,17302,15135,2530,1307,811,412,24905,0.34528727374323975,0.8747543636573807,0.1671622068054179,1.6455236207466137
6585,50109,16954,14879,2604,1397,802,405,24673,0.3383424135384861,0.8776100035389879,0.17501176154311446,1.6582431615027893
6586,50109,17846,15448,2571,1370,793,408,26360,0.35614360693687763,0.8656281519668273,0.16642931123770066,1.7063697566027964
6587,50109,18831,16690,3344,1893,948,503,28319,0.375800754355505,0.886304497902395,0.20035949670461353,1.6967645296584781
6588,50109,17444,15105,2691,1452,779,460,25276,0.3481210960106967,0.8659137812428342,0.1781529294935452,1.673353194306521
6589,50109,17446,15050,2662,1408,781,473,24544,0.34816100900037916,0.8626619282356988,0.17687707641196013,1.630830564784053
6590,50109,16734,14791,2280,1137,792,351,24679,0.333951984673412,0.8838890880841401,0.15414779257656683,1.6685146372794266
6591,50109,16765,14567,2034,1054,662,318,23825,0.3345706360134906,0.8688935281837161,0.13963067206700075,1.6355460973433102
6592,50109,16977,14403,1913,992,665,256,23809,0.3388014129198348,0.8483831065559286,0.13281955148233007,1.6530583906130667
6593,50109,15913,14050,2306,1211,741,354,22251,0.31756770240874893,0.8829259096336329,0.16412811387900356,1.5837010676156584
6594,50109,16962,14725,2518,1308,762,448,24852,0.33850206549721606,0.8681169673387572,0.17100169779286928,1.687741935483871
6595,50109,17774,15208,2552,1301,775,476,24906,0.3547067393083079,0.8556318217621245,0.16780641767490795,1.6376906891109941
6596,50109,18334,15834,2796,1531,808,457,26141,0.3658823764194057,0.8636413221337406,0.17658203865100416,1.6509410130099784
6597,50109,17094,14923,2397,1069,743,585,25490,0.34113632281626055,0.872996372996373,0.16062453930174897,1.7081015881525163
6598,50109,17694,14989,3032,1539,1032,461,25078,0.3531102197210082,0.8471233186390867,0.20228167322703317,1.6730936019747815
6599,50109,16865,14748,2451,1262,835,354,24345,0.3365662854976152,0.8744737622294693,0.1661920260374288,1.65073230268511
6600,50109,16911,14666,2091,1023,745,323,24433,0.3374842842603125,0.8672461711312164,0.1425746624846584,1.6659620891858722
6601,50109,16222,13914,2428,1302,817,309,22973,0.32373425931469396,0.857724078412033,0.17450050309041254,1.6510708638781084
6602,50109,16692,14353,2811,1386,901,524,23248,0.3331138118900796,0.8598729930505632,0.19584755800181147,1.6197310666759563
6603,50109,17629,15614,2709,1282,953,474,26293,0.3518130475563272,0.8856996993590107,0.17349814269245548,1.683937491994364
6604,50109,17190,14933,3261,1741,1088,432,25198,0.34305214632102016,0.8687027341477603,0.2183754101654055,1.6874037366905512
6605,50109,18643,16353,3081,1504,1033,544,27034,0.3720489333253507,0.8771656922169179,0.18840579710144928,1.6531523267901913
6606,50109,16307,13903,2507,1290,781,436,23863,0.3254305613761999,0.852578647206721,0.1803207940732216,1.7163921455800906
6607,50109,16649,14231,2848,1454,868,526,23323,0.332255682611906,0.854766052015136,0.20012648443538752,1.6388869369685897
6608,50109,17276,15079,2259,1220,632,407,24919,0.3447684048773673,0.8728293586478352,0.14981099542409973,1.6525631673187877
6609,50109,16570,14724,2877,1509,901,467,24409,0.3306791195194476,0.8885938442969221,0.19539527302363488,1.6577696278185277
6610,50109,17865,15355,2339,1184,713,442,25225,0.35652278033886126,0.8595018191995522,0.15232823184630415,1.642787365678932
6611,50109,16668,14382,2467,1290,802,375,23952,0.3326348560138897,0.8628509719222462,0.17153386177165902,1.6654151022110972
6612,50109,17514,15255,2758,1347,868,543,25151,0.3495180506495839,0.8710174717368961,0.18079318256309407,1.6487053425106521
6613,50109,17374,14839,2208,1132,772,304,24190,0.34672414137180946,0.854092321860251,0.14879708875261136,1.630163757665611
6614,50109,17016,14534,2389,1173,813,403,24390,0.33957971621864336,0.8541372825575928,0.16437319389018853,1.6781340305490573
6615,50109,18109,15723,2962,1463,1035,464,26515,0.36139216508012534,0.8682423104533658,0.18838644024677226,1.6863830057876996
6616,50109,15702,13518,2230,1096,791,343,22171,0.313356881997246,0.8609094382881162,0.16496523154312767,1.6401094836514278
6617,50109,16192,14285,2154,1100,686,368,24044,0.32313556446945657,0.882225790513834,0.15078753937696884,1.6831641582079104
6618,50109,16485,14283,2206,1210,586,410,23909,0.32898281745794167,0.8664240218380346,0.15444934537562136,1.6739480501295245
6619,50109,16884,14649,2856,1456,854,546,24149,0.33694545889959887,0.8676261549395877,0.19496211345484332,1.6485084306095978
6620,50109,17602,15264,2712,1410,793,509,26222,0.35127422219561355,0.8671741847517328,0.17767295597484276,1.717898322851153
6621,50109,17211,14581,2367,1282,688,397,24666,0.34347123271268637,0.8471907501016792,0.16233454495576435,1.6916535217063302
6622,50109,16501,14433,2551,1304,794,453,24158,0.3293021213754016,0.8746742621659294,0.17674773089447793,1.67380309014065
6623,50109,15922,13928,2609,1415,809,385,23458,0.31774731086232016,0.8747644768245195,0.18732050545663412,1.684233199310741
6624,50109,16345,14171,2415,1228,777,410,23688,0.3261889081801672,0.8669929642092383,0.1704184602356926,1.671582809964011
6625,50109,17483,14768,2455,1257,839,359,24897,0.34889939930950525,0.8447062861065034,0.16623781148429037,1.6858748645720476
6626,50109,14937,12963,2635,1373,747,515,21065,0.29809016344369277,0.8678449487848966,0.20327084779757773,1.625009642829592
6627,50109,15931,13748,2398,1288,734,376,23201,0.31792691931589134,0.862971564873517,0.17442537096304916,1.6875909223159733
6628,50109,15906,13744,2682,1339,798,545,22726,0.31742800694486023,0.8640764491386898,0.195139697322468,1.6535215366705471
6629,50109,16703,14363,2494,1364,713,417,24036,0.3333333333333333,0.8599054062144524,0.1736406043305716,1.6734665459862146
6630,50109,16749,14570,2444,1263,713,468,24027,0.33425133209603064,0.8699026807570601,0.16774193548387098,1.649073438572409
6631,50109,17148,15017,3042,1650,950,442,24885,0.34221397353768784,0.875728947982272,0.20257042019045082,1.6571219284810548
6632,50109,16894,14522,2588,1426,827,335,23976,0.3371450238480113,0.8595951225287084,0.17821236744250105,1.6510122572648396
6633,50109,17680,15280,2401,1291,747,363,25920,0.35283082879323074,0.8642533936651584,0.15713350785340313,1.6963350785340314
6634,50109,17932,15558,2934,1605,874,455,25682,0.3578598654932248,0.867610974793665,0.1885846509834169,1.650726314436303
6635,50109,18900,16626,3084,1517,1015,552,27448,0.377177752499551,0.8796825396825397,0.18549260194875497,1.650908216047155
6636,50109,16745,14388,2541,1151,782,608,23714,0.3341715061166657,0.8592415646461631,0.17660550458715596,1.648179038087295
6637,50109,17426,15090,2481,1242,845,394,24986,0.34776187910355427,0.8659474348674394,0.16441351888667993,1.6557985420808483
6638,50109,17723,15205,2649,1324,866,459,26055,0.3536889580714043,0.8579247305760875,0.17421900690562314,1.7135810588622165
6639,50109,16098,14087,2174,1148,687,339,22998,0.32125965395437944,0.8750776493974407,0.15432668417690068,1.6325690352807554
6640,50109,16550,14620,2628,1362,772,494,24737,0.33027998962262267,0.8833836858006042,0.17975376196990425,1.6919972640218879
6641,50109,17398,14924,2640,1355,840,445,24880,0.34720309724799936,0.8577997470973675,0.17689627445725006,1.6671133744304476
6642,50109,17131,14594,2652,1451,741,460,24550,0.34187471312538664,0.8519059015819275,0.18171851445799644,1.6821981636288885
6643,50109,17323,15193,2789,1554,760,475,25345,0.3457063601349059,0.877042082780119,0.18357138155729613,1.6682024616599749
6644,50109,15433,13471,2283,1241,640,402,23688,0.3079885848849508,0.8728698244022549,0.16947516888130057,1.75844406502858
6645,50109,15911,13470,2230,1127,719,384,22068,0.31752778941906645,0.8465841241908114,0.16555308092056423,1.6383073496659242
6646,50109,17693,15647,2727,1329,971,427,25231,0.35309026322616693,0.8843610467416493,0.17428261008500032,1.6125135808781237
6647,50109,16326,13660,2483,1347,733,403,22805,0.32580973477818354,0.8367021928212667,0.18177159590043923,1.6694729136163982
6648,50109,17486,15293,2590,1377,768,445,25371,0.348959268794029,0.8745853825917878,0.16935853004642648,1.6589943111227359
6649,50109,17686,15072,2742,1384,857,501,24970,0.35295056776227823,0.8521994798145426,0.1819267515923567,1.6567144373673035
6650,50109,16592,14412,2596,1370,820,406,23707,0.33111816240595504,0.8686113789778206,0.18012767138495697,1.6449486538995282
6651,50109,18052,15825,3125,1583,1073,469,26408,0.3602546448741743,0.8766341679592289,0.19747235387045814,1.6687519747235386
6652,50109,16573,14542,2525,1358,802,365,23410,0.33073898900397136,0.8774512761720872,0.17363498830972357,1.60981983221015
6653,50109,16658,14351,2501,1345,706,450,23448,0.33243529106547726,0.8615079841517589,0.17427356978607764,1.6338931084941817
6654,50109,16288,14027,2458,1315,705,438,23222,0.32505138797421623,0.8611861493123772,0.1752334782918657,1.6555214942610679
6655,50109,15716,13712,2661,1357,890,414,23068,0.31363627292502344,0.8724866378213286,0.19406359393232206,1.6823220536756125
6656,50109,16893,14621,2955,1465,1027,463,24579,0.3371250673531701,0.8655064227786657,0.2021065590588879,1.6810751658573284
6657,50109,16356,14303,2721,1464,721,536,23165,0.3264084296234209,0.8744803130349719,0.19023980983010558,1.619590295742152
6658,50109,17012,14721,2698,1260,954,484,24369,0.33949989023927835,0.8653303550434988,0.18327559269071395,1.6553902588139393
6659,50109,16790,14497,2338,1240,754,344,24159,0.33506954838452174,0.8634306134603931,0.1612747464992757,1.6664827205628752
6660,50109,16361,14545,2367,1131,818,418,24221,0.32650821209762715,0.8890043395880447,0.1627363355104847,1.665245788930904
6661,50109,16799,14623,2787,1351,869,567,24744,0.335249156838093,0.8704684802666826,0.19059016617657115,1.6921288381317103
6662,50109,17841,15404,2467,1259,821,387,25864,0.35604382446267135,0.8634045176839863,0.16015320695923138,1.6790444040508958
6663,50109,17446,14762,2832,1531,834,467,25058,0.34816100900037916,0.8461538461538461,0.19184392358758975,1.6974664679582712
6664,50109,16572,14286,2360,1189,789,382,23450,0.3307190325091301,0.8620564808110065,0.16519669606607867,1.6414671706565869
6665,50109,16957,14483,3243,1687,1047,509,24042,0.33840228302300984,0.8541015509818953,0.22391769660981842,1.66001519022302
6666,50109,16577,14097,2319,1255,675,389,23323,0.3308188149833363,0.8503951257766785,0.16450308576292827,1.6544654891111583
6667,50109,17160,14614,2542,1381,762,399,23813,0.34245345147578277,0.8516317016317017,0.1739427945805392,1.6294648966744218
6668,50109,17197,14940,2807,1559,817,431,25815,0.3431918417849089,0.8687561784032098,0.18788487282463187,1.7279116465863453
6669,50109,16891,14443,2918,1571,845,502,23708,0.33708515436348757,0.8550707477354804,0.20203558817420203,1.6414872256456414
6670,50109,16441,14427,2844,1459,808,577,24078,0.3281047316849269,0.8775013685298948,0.19713038053649407,1.668954044499896
6671,50109,17785,15224,2389,1243,784,362,26069,0.3549262607515616,0.8560022490863087,0.15692327903310563,1.7123620599054126
6672,50109,17109,14540,2568,1338,807,423,24099,0.3414356702388792,0.8498451107604185,0.1766162310866575,1.6574277854195323
6673,50109,17435,15304,3116,1756,869,491,25605,0.34794148755712545,0.8777745913392601,0.20360690015682176,1.6730920020909565
6674,50109,17524,15373,2605,1342,821,442,25747,0.34971761559799636,0.8772540515863958,0.1694529369674104,1.6748194887139791
6675,50109,16794,14552,2508,1322,791,395,23684,0.33514937436388675,0.8664999404549244,0.17234744365035734,1.6275426058273776
6676,50109,16821,14616,2533,1346,778,409,23194,0.33568819972460034,0.8689138576779026,0.17330322933771208,1.5868910782703887
6677,50109,17447,15422,2619,1346,888,385,25940,0.34818096549522043,0.8839342007221872,0.16982233173388667,1.682012709116846
6678,50109,16318,14029,2518,1357,680,481,24269,0.32565008281945357,0.8597254565510479,0.17948535177133082,1.7299166013258251
6679,50109,16682,14436,2372,1216,795,361,23707,0.33291424694166716,0.8653638652439756,0.16431144361318925,1.6422139096702688
6680,50109,16467,14247,2528,1288,793,447,24021,0.32862360055079926,0.8651849152851157,0.17744086474345477,1.68603916614024
6681,50109,18459,16051,2801,1499,828,474,25915,0.36837693827456147,0.869548729616989,0.17450626129213134,1.614541150084107
6682,50109,17229,14925,2941,1506,944,491,25139,0.3438304496198288,0.8662719832839979,0.19705192629815746,1.684355108877722
6683,50109,17480,15237,2147,1065,646,436,24995,0.34883952982498156,0.8716819221967963,0.1409070026908184,1.640414779812299
6684,50109,17806,15051,2353,1306,662,385,24409,0.35534534714322774,0.8452768729641694,0.15633512723407084,1.6217527074612983
6685,50109,16210,14043,2354,1151,813,390,23735,0.32349478137659904,0.8663170882171499,0.16762799971516057,1.6901659189631846
