realized_shocks,systemic_shocks,regional_shocks,sectoral_shocks,positive_shocks,negative_shocks,active_months,quiet_months,overlap_months,max_simultaneous_shocks,mean_abs_net_intensity,audit_world,world_seed
12,5,3,4,3,9,67,5,52,4,0.3298774320833333,5574,64393588
8,3,4,1,2,6,40,32,18,4,0.25217050124999996,5575,64401507
4,1,2,1,2,2,36,36,13,2,0.13550345875000003,5576,64409426
6,5,1,0,2,4,38,34,10,3,0.1669982648611111,5577,64417345
4,2,1,1,3,1,25,47,7,2,0.1425091884722222,5578,64425264
4,2,1,1,3,1,37,35,15,4,0.1327987609722222,5579,64433183
6,2,2,2,1,5,37,35,14,3,0.23632723458333332,5580,64441102
7,1,2,4,3,4,37,35,15,3,0.16038432027777777,5581,64449021
4,2,1,1,2,2,28,44,0,1,0.10227548777777778,5582,64456940
9,4,3,2,4,5,53,19,30,3,0.2215905740277778,5583,64464859
4,3,1,0,0,4,34,38,9,2,0.23171581624999998,5584,64472778
4,2,2,0,1,3,53,19,6,2,0.17587875694444444,5585,64480697
10,2,5,3,6,4,50,22,29,3,0.2517483274999999,5586,64488616
4,1,1,2,2,2,24,48,6,3,0.11724479388888888,5587,64496535
5,1,2,2,3,2,40,32,13,2,0.09930546597222223,5588,64504454
5,4,0,1,1,4,42,30,2,2,0.16845425000000003,5589,64512373
7,3,4,0,1,6,52,20,12,2,0.3076220170833333,5590,64520292
6,4,1,1,4,2,47,25,19,2,0.2848341672222222,5591,64528211
8,6,1,1,4,4,55,17,30,3,0.2642959248611111,5592,64536130
6,2,3,1,4,2,45,27,5,2,0.2034475073611111,5593,64544049
5,4,1,0,2,3,57,15,0,1,0.23926029569444443,5594,64551968
6,4,1,1,4,2,41,31,16,2,0.2471311066666667,5595,64559887
2,1,0,1,1,1,23,49,0,1,0.08971717291666666,5596,64567806
4,1,0,3,2,2,32,40,9,2,0.12642077444444444,5597,64575725
2,2,0,0,0,2,28,44,0,1,0.16830055472222222,5598,64583644
8,4,2,2,4,4,54,18,21,2,0.24262717916666665,5599,64591563
8,3,3,2,0,8,46,26,22,3,0.3291553770833333,5600,64599482
6,3,1,2,2,4,54,18,14,3,0.29727439722222226,5601,64607401
8,2,3,3,3,5,48,24,20,4,0.29943624944444447,5602,64615320
8,4,1,3,4,4,49,23,25,4,0.19715450194444445,5603,64623239
4,1,2,1,0,4,13,59,1,2,0.06709325999999999,5604,64631158
5,2,2,1,2,3,22,50,12,3,0.06809905388888889,5605,64639077
7,2,4,1,4,3,48,24,25,3,0.21509411763888886,5606,64646996
4,2,1,1,1,3,22,50,11,3,0.10151987847222223,5607,64654915
7,4,2,1,4,3,39,33,20,4,0.38125667736111113,5608,64662834
10,4,3,3,2,8,59,13,28,3,0.39435012375,5609,64670753
5,4,1,0,3,2,41,31,11,2,0.23231589763888888,5610,64678672
3,0,3,0,1,2,30,42,0,1,0.09225297277777779,5611,64686591
4,2,1,1,0,4,23,49,16,3,0.16924040819444444,5612,64694510
5,3,2,0,1,4,27,45,12,2,0.1404396097222222,5613,64702429
4,1,2,1,0,4,29,43,5,2,0.09834037166666668,5614,64710348
9,5,2,2,4,5,50,22,21,3,0.2896487704166667,5615,64718267
5,2,3,0,1,4,23,49,8,2,0.14583211819444447,5616,64726186
8,4,1,3,3,5,53,19,25,3,0.20060298666666668,5617,64734105
5,1,3,1,0,5,43,29,18,2,0.2460162826388889,5618,64742024
6,5,0,1,2,4,56,16,16,2,0.1973494361111111,5619,64749943
6,4,0,2,2,4,52,20,18,3,0.18235793958333335,5620,64757862
8,5,1,2,3,5,56,16,26,2,0.35966749402777776,5621,64765781
7,5,0,2,3,4,51,21,18,2,0.23627733597222222,5622,64773700
5,1,3,1,1,4,43,29,10,2,0.20274998097222224,5623,64781619
5,2,1,2,2,3,33,39,11,2,0.15753586194444447,5624,64789538
7,3,3,1,1,6,27,45,18,3,0.26858752305555555,5625,64797457
6,4,2,0,3,3,46,26,10,3,0.16672601652777777,5626,64805376
9,3,3,3,2,7,53,19,25,3,0.25826347833333335,5627,64813295
6,4,2,0,2,4,43,29,9,3,0.24655490291666668,5628,64821214
5,3,1,1,1,4,54,18,15,2,0.28298707777777776,5629,64829133
8,2,4,2,2,6,63,9,20,2,0.42334986055555557,5630,64837052
4,2,1,1,1,3,27,45,8,2,0.10284062625000001,5631,64844971
7,2,4,1,3,4,47,25,11,3,0.2115779665277778,5632,64852890
4,3,1,0,2,2,20,52,6,2,0.10931803652777779,5633,64860809
4,3,1,0,1,3,34,38,6,2,0.1386443036111111,5634,64868728
5,2,2,1,0,5,40,32,6,2,0.16590344819444447,5635,64876647
6,3,2,1,2,4,50,22,10,2,0.2747687625,5636,64884566
8,2,3,3,2,6,43,29,22,3,0.26788290277777776,5637,64892485
3,1,2,0,1,2,30,42,6,2,0.16489409277777778,5638,64900404
6,4,1,1,3,3,45,27,5,3,0.2080141854166667,5639,64908323
6,2,1,3,4,2,36,36,21,3,0.1945222223611111,5640,64916242
4,1,2,1,2,2,26,46,8,2,0.13847468833333332,5641,64924161
6,2,2,2,2,4,49,23,12,2,0.21609400805555554,5642,64932080
10,6,3,1,3,7,47,25,27,4,0.28754224250000004,5643,64939999
11,5,1,5,5,6,60,12,27,3,0.3152225180555555,5644,64947918
8,3,1,4,3,5,47,25,19,3,0.16048318083333332,5645,64955837
9,4,3,2,1,8,48,24,28,3,0.32838498388888887,5646,64963756
4,1,1,2,1,3,20,52,4,3,0.09443235180555555,5647,64971675
6,4,1,1,0,6,40,32,16,3,0.18374590305555558,5648,64979594
9,4,5,0,3,6,51,21,35,4,0.19499647666666664,5649,64987513
6,4,2,0,2,4,48,24,7,2,0.16716805069444446,5650,64995432
8,4,2,2,2,6,63,9,23,3,0.2638322715277778,5651,65003351
12,3,6,3,2,10,56,16,37,3,0.35468656958333333,5652,65011270
7,3,2,2,2,5,58,14,32,3,0.23481593625000002,5653,65019189
10,7,1,2,5,5,56,16,42,4,0.17670367250000002,5654,65027108
10,4,3,3,1,9,57,15,32,3,0.3537242898611111,5655,65035027
6,4,2,0,2,4,38,34,22,2,0.12816667861111114,5656,65042946
10,4,3,3,5,5,59,13,32,3,0.2604590488888889,5657,65050865
5,4,1,0,2,3,38,34,12,3,0.18558858777777779,5658,65058784
5,2,2,1,0,5,41,31,14,2,0.17583404416666668,5659,65066703
6,2,0,4,2,4,31,41,13,2,0.23778150194444445,5660,65074622
3,0,2,1,0,3,22,50,1,2,0.12601378861111112,5661,65082541
5,2,1,2,2,3,41,31,10,2,0.18387941166666666,5662,65090460
5,2,2,1,4,1,34,38,9,2,0.10490857125000001,5663,65098379
10,4,3,3,2,8,57,15,38,3,0.29414614250000004,5664,65106298
5,1,2,2,4,1,35,37,8,2,0.14116840819444446,5665,65114217
2,2,0,0,1,1,16,56,0,1,0.05972160597222223,5666,65122136
5,3,1,1,2,3,33,39,5,2,0.13369248513888887,5667,65130055
7,3,2,2,3,4,45,27,11,2,0.23314854819444442,5668,65137974
9,4,2,3,7,2,56,16,29,3,0.26441599791666665,5669,65145893
10,4,2,4,4,6,56,16,22,4,0.22815826041666665,5670,65153812
11,5,2,4,3,8,58,14,30,4,0.32815379402777783,5671,65161731
9,4,3,2,3,6,47,25,10,4,0.17583009027777777,5672,65169650
9,3,3,3,4,5,55,17,19,3,0.3062870311111111,5673,65177569
7,3,2,2,3,4,42,30,22,3,0.2705028963888889,5674,65185488
6,5,1,0,3,3,33,39,11,2,0.16063308819444444,5675,65193407
11,5,3,3,3,8,57,15,34,4,0.31938309277777777,5676,65201326
3,0,2,1,0,3,23,49,11,2,0.17007931680555555,5677,65209245
7,4,2,1,1,6,54,18,29,3,0.44680644013888887,5678,65217164
4,2,1,1,2,2,21,51,14,4,0.08710602930555555,5679,65225083
4,3,1,0,1,3,24,48,5,2,0.10030809958333332,5680,65233002
9,7,2,0,2,7,48,24,27,4,0.38932974680555554,5681,65240921
5,1,2,2,2,3,24,48,5,2,0.11421695305555556,5682,65248840
5,3,2,0,2,3,42,30,7,2,0.19197337819444446,5683,65256759
4,1,2,1,3,1,27,45,5,2,0.16387351250000004,5684,65264678
8,4,2,2,3,5,64,8,33,4,0.2077556273611111,5685,65272597
6,1,4,1,3,3,36,36,8,2,0.2044090748611111,5686,65280516
1,0,0,1,0,1,4,68,0,1,0.026334475138888886,5687,65288435
4,2,1,1,0,4,32,40,13,2,0.19628353666666667,5688,65296354
4,2,1,1,2,2,28,44,20,3,0.09802046902777778,5689,65304273
7,5,2,0,3,4,56,16,26,3,0.22136352083333333,5690,65312192
7,2,5,0,3,4,43,29,15,2,0.27557157083333333,5691,65320111
2,1,1,0,0,2,24,48,0,1,0.12070702305555553,5692,65328030
8,5,1,2,3,5,44,28,31,3,0.3229210338888889,5693,65335949
5,3,1,1,2,3,40,32,13,3,0.09680401805555555,5694,65343868
3,0,3,0,2,1,16,56,3,2,0.08595058583333333,5695,65351787
8,2,4,2,2,6,52,20,19,3,0.3356578058333333,5696,65359706
5,4,1,0,3,2,45,27,24,3,0.19544437583333332,5697,65367625
4,3,0,1,1,3,26,46,7,3,0.10561197805555556,5698,65375544
5,1,2,2,2,3,35,37,12,3,0.16441989291666667,5699,65383463
8,6,2,0,2,6,59,13,28,5,0.3352337665277778,5700,65391382
4,0,3,1,0,4,26,46,5,2,0.14727451736111108,5701,65399301
9,4,5,0,3,6,34,38,9,5,0.17987941555555553,5702,65407220
6,2,2,2,3,3,35,37,11,2,0.18016878513888887,5703,65415139
7,4,1,2,5,2,31,41,21,3,0.2220772322222222,5704,65423058
5,3,1,1,3,2,26,46,13,2,0.10507690861111112,5705,65430977
6,2,0,4,3,3,53,19,20,2,0.27000353791666665,5706,65438896
6,3,0,3,2,4,42,30,16,2,0.2006106573611111,5707,65446815
3,2,0,1,2,1,30,42,0,1,0.1527902183333333,5708,65454734
10,4,4,2,6,4,63,9,30,3,0.2940508588888889,5709,65462653
5,1,3,1,2,3,39,33,10,2,0.18173189236111112,5710,65470572
6,2,3,1,2,4,37,35,13,2,0.1587890577777778,5711,65478491
10,6,2,2,6,4,63,9,40,3,0.24975136083333332,5712,65486410
9,5,2,2,3,6,55,17,21,3,0.20626346513888888,5713,65494329
5,2,3,0,1,4,34,38,7,2,0.13871615958333333,5714,65502248
7,4,2,1,3,4,42,30,26,3,0.3362349069444444,5715,65510167
9,1,3,5,4,5,52,20,18,3,0.2960510540277778,5716,65518086
5,2,2,1,1,4,47,25,6,2,0.23688897152777777,5717,65526005
4,2,0,2,1,3,39,33,9,2,0.15071637805555554,5718,65533924
4,2,2,0,1,3,41,31,5,2,0.11556450069444445,5719,65541843
9,4,3,2,3,6,60,12,31,4,0.28935331152777777,5720,65549762
1,1,0,0,0,1,9,63,0,1,0.05141468833333333,5721,65557681
2,1,1,0,1,1,18,54,0,1,0.08068213027777778,5722,65565600
10,10,0,0,4,6,58,14,28,4,0.4422943911111111,5723,65573519
5,2,1,2,2,3,35,37,6,2,0.19898225958333335,5724,65581438
8,3,3,2,2,6,43,29,36,4,0.17937130527777778,5725,65589357
1,1,0,0,0,1,1,71,0,1,0.009713822361111112,5726,65597276
10,5,4,1,2,8,57,15,21,3,0.26490810791666664,5727,65605195
8,4,3,1,3,5,47,25,17,4,0.15017007222222223,5728,65613114
6,3,1,2,5,1,44,28,22,2,0.18288113222222221,5729,65621033
7,2,2,3,3,4,36,36,18,3,0.26253747625,5730,65628952
6,2,3,1,4,2,44,28,16,2,0.16757632361111108,5731,65636871
5,2,2,1,2,3,39,33,7,2,0.14550676097222223,5732,65644790
5,2,2,1,4,1,32,40,7,3,0.1224092325,5733,65652709
3,1,1,1,0,3,36,36,6,2,0.21212745680555556,5734,65660628
10,5,2,3,6,4,58,14,49,4,0.2594387284722222,5735,65668547
1,0,0,1,0,1,7,65,0,1,0.017463539444444443,5736,65676466
6,4,2,0,2,4,46,26,12,2,0.2902923151388889,5737,65684385
6,5,1,0,2,4,45,27,24,3,0.3618645938888889,5738,65692304
10,4,4,2,5,5,50,22,38,4,0.13933308388888888,5739,65700223
6,3,2,1,3,3,47,25,19,3,0.21422369291666665,5740,65708142
3,0,2,1,1,2,21,51,8,2,0.08037662916666666,5741,65716061
6,2,3,1,2,4,44,28,10,2,0.15831979930555556,5742,65723980
5,2,2,1,2,3,36,36,19,3,0.2072383865277778,5743,65731899
7,4,1,2,2,5,41,31,15,3,0.25126204152777776,5744,65739818
3,0,1,2,1,2,23,49,0,1,0.07974357722222221,5745,65747737
9,4,4,1,2,7,60,12,9,3,0.27668724958333335,5746,65755656
5,3,1,1,2,3,48,24,6,2,0.23846846083333328,5747,65763575
7,2,3,2,1,6,45,27,21,3,0.24891707236111107,5748,65771494
7,4,1,2,2,5,49,23,24,3,0.2821375016666667,5749,65779413
4,3,1,0,2,2,56,16,3,2,0.20539807597222223,5750,65787332
9,3,2,4,3,6,49,23,15,5,0.2551900384722222,5751,65795251
2,0,1,1,0,2,15,57,0,1,0.041108225138888885,5752,65803170
12,7,4,1,4,8,72,0,43,6,0.4078736319444445,5753,65811089
10,4,4,2,4,6,66,6,38,3,0.24815843416666666,5754,65819008
6,2,1,3,0,6,36,36,6,3,0.2130753422222222,5755,65826927
8,3,1,4,3,5,63,9,21,2,0.17799665013888888,5756,65834846
9,5,1,3,3,6,49,23,24,3,0.26962029416666666,5757,65842765
6,2,2,2,3,3,43,29,0,1,0.1859602238888889,5758,65850684
4,1,0,3,2,2,48,24,7,2,0.21276164486111107,5759,65858603
6,4,0,2,2,4,23,49,14,4,0.19318054958333333,5760,65866522
7,5,1,1,3,4,52,20,13,4,0.19752146888888888,5761,65874441
10,8,2,0,2,8,48,24,27,4,0.39049132986111107,5762,65882360
6,3,3,0,2,4,54,18,10,2,0.3070568086111111,5763,65890279
2,1,0,1,1,1,20,52,0,1,0.08050276430555556,5764,65898198
8,3,3,2,1,7,64,8,17,3,0.3386422755555556,5765,65906117
7,3,3,1,4,3,55,17,7,2,0.19738430472222224,5766,65914036
5,4,1,0,2,3,54,18,8,2,0.25553455708333334,5767,65921955
13,7,5,1,3,10,59,13,51,5,0.344707835,5768,65929874
9,5,3,1,3,6,45,27,33,5,0.28341728208333333,5769,65937793
7,2,2,3,2,5,49,23,5,3,0.20734250333333332,5770,65945712
4,1,0,3,2,2,29,43,0,1,0.10610065055555556,5771,65953631
3,1,1,1,1,2,26,46,6,2,0.13292060375,5772,65961550
3,3,0,0,0,3,36,36,0,1,0.18988364347222222,5773,65969469
10,6,3,1,2,8,66,6,33,4,0.4688148420833333,5774,65977388
10,6,3,1,2,8,51,21,30,4,0.39582918791666666,5775,65985307
7,1,4,2,2,5,50,22,20,2,0.17372430652777776,5776,65993226
10,5,3,2,2,8,61,11,13,4,0.29247554138888887,5777,66001145
7,3,3,1,3,4,52,20,23,2,0.20543190777777776,5778,66009064
6,3,1,2,2,4,38,34,26,3,0.14701709333333335,5779,66016983
3,1,1,1,2,1,29,43,3,2,0.1456953986111111,5780,66024902
7,3,2,2,3,4,44,28,8,2,0.1879747086111111,5781,66032821
7,4,2,1,5,2,40,32,14,3,0.2956091186111111,5782,66040740
2,1,1,0,0,2,19,53,0,1,0.05962132402777777,5783,66048659
6,4,2,0,2,4,43,29,7,2,0.2059798948611111,5784,66056578
6,2,3,1,2,4,56,16,10,2,0.1696733275,5785,66064497
8,4,1,3,5,3,45,27,16,3,0.29247551222222223,5786,66072416
14,7,5,2,6,8,56,16,36,4,0.25951102111111113,5787,66080335
2,2,0,0,1,1,13,59,2,2,0.058257017638888894,5788,66088254
5,3,2,0,2,3,39,33,9,2,0.24297748999999996,5789,66096173
6,3,3,0,1,5,48,24,15,2,0.21901720555555557,5790,66104092
5,3,0,2,2,3,36,36,12,3,0.13894682805555558,5791,66112011
7,4,3,0,2,5,50,22,11,2,0.34151119555555554,5792,66119930
5,2,2,1,2,3,46,26,3,2,0.15204370875,5793,66127849
10,4,1,5,5,5,52,20,27,4,0.2155827029166667,5794,66135768
8,5,1,2,2,6,56,16,16,3,0.3401061172222222,5795,66143687
8,2,3,3,4,4,52,20,13,3,0.24896647736111108,5796,66151606
3,2,0,1,1,2,25,47,0,1,0.12702480833333332,5797,66159525
9,4,3,2,2,7,46,26,18,4,0.20548985083333335,5798,66167444
7,5,1,1,2,5,63,9,9,2,0.3153708047222222,5799,66175363
6,2,2,2,3,3,49,23,6,2,0.2595348995833333,5800,66183282
6,3,2,1,1,5,38,34,7,2,0.20286651041666667,5801,66191201
10,4,3,3,4,6,60,12,31,3,0.24529466416666665,5802,66199120
5,3,0,2,3,2,28,44,11,3,0.19388191666666665,5803,66207039
6,4,1,1,2,4,40,32,15,3,0.15732842805555555,5804,66214958
12,7,4,1,5,7,67,5,53,4,0.30432481180555554,5805,66222877
12,6,4,2,6,6,55,17,31,3,0.35614735722222224,5806,66230796
3,3,0,0,2,1,31,41,0,1,0.11687597222222222,5807,66238715
3,2,1,0,1,2,16,56,2,2,0.05136199347222222,5808,66246634
5,4,1,0,0,5,42,30,10,3,0.21796987583333333,5809,66254553
11,3,5,3,2,9,53,19,19,3,0.3123508761111111,5810,66262472
4,3,1,0,0,4,34,38,0,1,0.12187056027777778,5811,66270391
8,4,3,1,1,7,46,26,24,4,0.19621664875,5812,66278310
4,2,1,1,1,3,31,41,6,2,0.1280667025,5813,66286229
7,2,4,1,2,5,48,24,12,3,0.21591172347222223,5814,66294148
8,6,1,1,4,4,49,23,18,4,0.16406957277777778,5815,66302067
4,2,0,2,2,2,26,46,13,2,0.14008467208333333,5816,66309986
7,1,4,2,0,7,51,21,18,3,0.2522979829166666,5817,66317905
4,3,1,0,2,2,27,45,19,3,0.10673624069444446,5818,66325824
2,2,0,0,0,2,27,45,2,2,0.10011177694444445,5819,66333743
8,5,1,2,3,5,51,21,16,3,0.1940518477777778,5820,66341662
6,1,4,1,0,6,22,50,16,3,0.13294722583333332,5821,66349581
12,5,3,4,5,7,60,12,34,6,0.3357667559722222,5822,66357500
7,7,0,0,5,2,52,20,15,4,0.3043631027777778,5823,66365419
4,1,3,0,1,3,39,33,5,2,0.12843893930555556,5824,66373338
4,1,2,1,2,2,34,38,6,2,0.10477319305555555,5825,66381257
8,6,1,1,4,4,44,28,25,3,0.2674058980555556,5826,66389176
2,1,1,0,1,1,22,50,0,1,0.09553393958333332,5827,66397095
5,2,1,2,1,4,36,36,18,2,0.10556001652777779,5828,66405014
10,5,3,2,2,8,60,12,33,3,0.3995191359722223,5829,66412933
8,4,3,1,0,8,40,32,16,3,0.2544064390277778,5830,66420852
11,7,4,0,7,4,64,8,43,4,0.25807579472222225,5831,66428771
3,1,2,0,1,2,29,43,0,1,0.10361920069444444,5832,66436690
3,1,0,2,2,1,37,35,3,2,0.1497095333333333,5833,66444609
12,4,4,4,3,9,54,18,38,4,0.3590540747222222,5834,66452528
3,1,2,0,1,2,30,42,6,2,0.11911356902777778,5835,66460447
6,4,2,0,3,3,49,23,14,2,0.14938628625,5836,66468366
10,6,3,1,5,5,50,22,29,4,0.3526517775,5837,66476285
10,5,1,4,3,7,49,23,31,4,0.24526549486111116,5838,66484204
4,2,0,2,0,4,28,44,7,2,0.1369136376388889,5839,66492123
4,2,0,2,1,3,40,32,5,2,0.1999563184722222,5840,66500042
5,3,0,2,1,4,35,37,10,2,0.17761663347222223,5841,66507961
10,5,3,2,4,6,68,4,31,3,0.3328634613888889,5842,66515880
4,2,1,1,1,3,42,30,2,2,0.2501023248611111,5843,66523799
5,5,0,0,2,3,48,24,24,2,0.3246123894444445,5844,66531718
4,0,2,2,2,2,33,39,1,2,0.16600523097222222,5845,66539637
4,3,1,0,3,1,26,46,7,2,0.08822588013888889,5846,66547556
5,4,0,1,0,5,44,28,24,3,0.26505178402777774,5847,66555475
8,2,4,2,3,5,47,25,16,2,0.2973780541666666,5848,66563394
5,2,1,2,1,4,45,27,9,2,0.17530509375,5849,66571313
7,3,1,3,2,5,41,31,24,3,0.26690200263888886,5850,66579232
9,2,4,3,1,8,49,23,24,3,0.3934084027777777,5851,66587151
7,1,2,4,4,3,33,39,21,3,0.05044239722222222,5852,66595070
6,3,1,2,4,2,44,28,16,2,0.14948615541666666,5853,66602989
10,4,5,1,4,6,57,15,21,3,0.28768300097222227,5854,66610908
3,3,0,0,1,2,26,46,5,2,0.11138655208333335,5855,66618827
6,3,2,1,3,3,45,27,19,3,0.17374411652777777,5856,66626746
9,3,4,2,4,5,60,12,17,2,0.3100660520833334,5857,66634665
9,6,3,0,2,7,59,13,38,3,0.23835382486111112,5858,66642584
6,4,2,0,3,3,45,27,9,2,0.14578341611111112,5859,66650503
9,5,2,2,3,6,44,28,24,3,0.1922410951388889,5860,66658422
10,4,5,1,3,7,57,15,27,4,0.3247239548611111,5861,66666341
8,6,1,1,1,7,63,9,16,2,0.34205926583333335,5862,66674260
9,3,4,2,3,6,59,13,22,3,0.30956089819444443,5863,66682179
8,3,2,3,2,6,42,30,26,3,0.3097936351388889,5864,66690098
10,3,5,2,1,9,54,18,25,3,0.34786156319444445,5865,66698017
9,3,3,3,3,6,42,30,26,4,0.20504664291666666,5866,66705936
5,5,0,0,1,4,39,33,6,2,0.16667085569444445,5867,66713855
7,5,0,2,4,3,56,16,9,2,0.24863976611111113,5868,66721774
6,4,1,1,3,3,48,24,11,2,0.2249543841666667,5869,66729693
8,4,1,3,0,8,47,25,33,5,0.41543325402777775,5870,66737612
10,4,5,1,5,5,54,18,36,3,0.21187470583333334,5871,66745531
5,1,2,2,3,2,38,34,1,2,0.09882846833333334,5872,66753450
4,0,1,3,2,2,31,41,1,2,0.11446527874999998,5873,66761369
6,2,2,2,2,4,44,28,9,2,0.2627120809722222,5874,66769288
7,2,4,1,1,6,39,33,23,4,0.20958680972222224,5875,66777207
4,1,3,0,2,2,20,52,5,2,0.1103062348611111,5876,66785126
5,3,2,0,3,2,35,37,9,4,0.16762673777777776,5877,66793045
6,3,1,2,0,6,27,45,19,3,0.22381536569444446,5878,66800964
8,6,1,1,3,5,54,18,33,2,0.3342831404166667,5879,66808883
5,4,0,1,2,3,40,32,6,2,0.17336462972222222,5880,66816802
3,2,1,0,0,3,32,40,10,2,0.16877753430555556,5881,66824721
8,3,3,2,2,6,57,15,15,3,0.2763973648611111,5882,66832640
10,6,2,2,7,3,55,17,32,4,0.35018791708333336,5883,66840559
8,3,1,4,4,4,56,16,30,2,0.23675148208333333,5884,66848478
10,3,3,4,3,7,61,11,44,4,0.37246678083333334,5885,66856397
5,3,2,0,0,5,30,42,9,3,0.17388646083333337,5886,66864316
7,3,2,2,3,4,27,45,23,4,0.1965059651388889,5887,66872235
3,1,0,2,1,2,22,50,3,2,0.07450557527777778,5888,66880154
6,4,1,1,1,5,42,30,20,3,0.15633261125,5889,66888073
9,4,4,1,3,6,64,8,44,3,0.34282818625,5890,66895992
9,4,2,3,3,6,50,22,21,3,0.25039093458333334,5891,66903911
1,1,0,0,0,1,10,62,0,1,0.01976652125,5892,66911830
7,4,1,2,1,6,50,22,34,3,0.2552985395833333,5893,66919749
11,4,5,2,1,10,59,13,31,3,0.34961792375,5894,66927668
7,6,1,0,3,4,45,27,20,3,0.28776963263888894,5895,66935587
8,2,4,2,4,4,48,24,19,3,0.20117070444444446,5896,66943506
3,2,1,0,1,2,38,34,0,1,0.11546309847222222,5897,66951425
9,2,3,4,3,6,52,20,27,3,0.3495136688888889,5898,66959344
9,5,1,3,3,6,65,7,43,3,0.45758342555555553,5899,66967263
8,2,4,2,2,6,49,23,14,3,0.2472199588888889,5900,66975182
4,3,0,1,0,4,39,33,2,2,0.16630360791666665,5901,66983101
9,1,3,5,4,5,53,19,29,4,0.21698459250000005,5902,66991020
8,3,4,1,1,7,52,20,30,3,0.38216568236111115,5903,66998939
8,3,2,3,4,4,63,9,25,2,0.22199781305555558,5904,67006858
4,3,1,0,1,3,30,42,4,2,0.15406933375,5905,67014777
7,2,4,1,2,5,48,24,14,3,0.2273357877777778,5906,67022696
4,1,1,2,1,3,33,39,7,2,0.17678888638888887,5907,67030615
8,6,2,0,2,6,61,11,27,2,0.2923322843055556,5908,67038534
2,2,0,0,0,2,11,61,0,1,0.039126681527777776,5909,67046453
9,7,1,1,4,5,50,22,27,3,0.2413417001388889,5910,67054372
5,2,3,0,1,4,42,30,21,2,0.19227979180555554,5911,67062291
5,4,0,1,1,4,61,11,12,2,0.4112769959722222,5912,67070210
5,3,1,1,2,3,46,26,11,2,0.24149415777777777,5913,67078129
7,2,3,2,2,5,48,24,13,2,0.23144653416666663,5914,67086048
4,1,1,2,2,2,30,42,8,2,0.0958746625,5915,67093967
10,6,3,1,2,8,57,15,38,3,0.32078965597222225,5916,67101886
5,2,1,2,2,3,47,25,9,2,0.22760596750000003,5917,67109805
11,5,4,2,4,7,52,20,30,5,0.2983135261111111,5918,67117724
4,2,0,2,2,2,38,34,13,3,0.2709510159722222,5919,67125643
8,5,2,1,4,4,68,4,15,2,0.25179849513888886,5920,67133562
9,2,4,3,3,6,50,22,18,3,0.20458888319444446,5921,67141481
7,3,2,2,2,5,47,25,18,3,0.1979762475,5922,67149400
10,6,3,1,4,6,48,24,29,5,0.25984825277777773,5923,67157319
6,2,2,2,5,1,46,26,19,2,0.20456892944444444,5924,67165238
10,4,3,3,2,8,64,8,29,3,0.34440479916666666,5925,67173157
5,3,2,0,1,4,35,37,16,3,0.2854322440277778,5926,67181076
8,4,1,3,0,8,58,14,17,4,0.41947642180555555,5927,67188995
7,4,3,0,1,6,46,26,9,3,0.17939716375,5928,67196914
7,5,0,2,3,4,52,20,30,3,0.3862298113888889,5929,67204833
5,3,1,1,2,3,47,25,8,2,0.2519490909722222,5930,67212752
9,6,2,1,2,7,55,17,26,5,0.25685075013888886,5931,67220671
7,3,3,1,2,5,34,38,18,2,0.14893750277777779,5932,67228590
8,4,3,1,3,5,47,25,25,3,0.2458556113888889,5933,67236509
6,5,1,0,3,3,44,28,20,3,0.2622122219444445,5934,67244428
10,6,3,1,2,8,56,16,25,3,0.3048086181944445,5935,67252347
5,1,2,2,3,2,36,36,3,3,0.1468051347222222,5936,67260266
7,5,2,0,2,5,50,22,27,3,0.3221159679166667,5937,67268185
11,6,4,1,6,5,50,22,22,5,0.22898502361111117,5938,67276104
4,3,1,0,2,2,35,37,12,2,0.1763721784722222,5939,67284023
4,2,2,0,1,3,36,36,8,2,0.16329262875,5940,67291942
2,1,0,1,1,1,24,48,0,1,0.04702971861111111,5941,67299861
6,4,2,0,0,6,38,34,12,3,0.26360553597222225,5942,67307780
4,2,1,1,3,1,30,42,8,2,0.12181699777777778,5943,67315699
5,1,4,0,2,3,36,36,10,2,0.14909527666666667,5944,67323618
8,3,2,3,5,3,49,23,12,2,0.18994982319444442,5945,67331537
6,2,0,4,2,4,40,32,12,2,0.16856160444444443,5946,67339456
6,2,2,2,2,4,43,29,10,2,0.24145824833333332,5947,67347375
6,1,2,3,2,4,51,21,10,2,0.2014489563888889,5948,67355294
4,2,2,0,2,2,37,35,0,1,0.11993017458333334,5949,67363213
3,1,2,0,0,3,22,50,1,2,0.1041471411111111,5950,67371132
6,4,1,1,2,4,38,34,9,2,0.21840581694444444,5951,67379051
10,4,5,1,4,6,49,23,23,3,0.36608800875,5952,67386970
3,1,0,2,1,2,23,49,3,2,0.12983183694444445,5953,67394889
10,6,4,0,4,6,54,18,34,3,0.37574245916666665,5954,67402808
4,0,3,1,1,3,28,44,13,2,0.1464066795833333,5955,67410727
4,0,2,2,2,2,23,49,3,2,0.11523661555555556,5956,67418646
8,4,2,2,1,7,57,15,32,4,0.2823660883333334,5957,67426565
7,4,2,1,3,4,36,36,25,3,0.1535266538888889,5958,67434484
6,2,3,1,1,5,31,41,16,3,0.15383325472222223,5959,67442403
4,2,2,0,0,4,42,30,14,2,0.19772532847222224,5960,67450322
